Time (sec), Instant fuel economy (MPG), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Barometric pressure (inHg), Catalyst temperature (Bank 1 Sensor 1) (°F), Relative throttle position (%), Ambient air temperature (°F), Relative accelerator pedal position (%), Intake air temperature bank 1  sensor 1 (°F), Intake air temperature bank 2  sensor 1 (°F), Mass air flow rate (lb/min), Boost (psi), Acceleration (ft/s²), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel Economy (MPG), Latitude (deg), Longitude (deg), Bearing (deg)
601.029,73.53,5.32,1324.75,19.26,29.53,941.36,3.14,71.60,0.00,77.00,0.00,0.43,-11.89,-10.00,3.59,14.24,6.10,19.98,44.86,-93.26,89.81
602.029,51.66,5.61,1195.50,13.67,29.53,938.30,3.14,71.60,0.00,77.00,0.00,0.43,-11.75,-12.07,3.63,15.94,6.11,19.99,44.86,-93.26,89.81
603.023,18.97,7.09,745.25,4.97,29.53,933.08,3.14,71.60,0.00,77.00,0.00,0.36,-11.02,-8.02,3.59,25.32,6.11,19.99,44.86,-93.26,89.81
604.028,13.09,8.56,719.00,3.73,29.53,931.10,3.14,71.60,0.00,77.00,0.00,0.37,-10.30,-4.02,3.91,28.53,6.11,19.99,44.86,-93.26,89.81
605.029,8.86,10.04,643.00,2.49,29.53,927.32,3.53,71.60,0.00,77.00,0.00,0.42,-9.57,-2.29,3.85,31.41,6.11,19.99,44.86,-93.26,89.81
606.031,5.57,10.63,724.00,1.86,29.53,921.74,3.14,71.60,0.00,77.00,0.00,0.44,-9.28,-0.67,4.59,33.31,6.11,19.98,44.86,-93.26,89.81
607.036,2.35,18.90,1163.75,1.86,29.53,920.12,3.14,71.60,0.00,77.00,0.00,0.79,-5.22,0.00,10.86,49.03,6.11,19.97,44.86,-93.26,89.81
608.041,2.24,27.17,1473.25,3.11,29.53,917.78,17.25,71.60,0.00,77.00,0.00,1.82,-1.16,1.13,18.98,67.66,6.11,19.95,44.86,-93.26,89.81
609.037,3.07,28.64,2218.75,6.84,29.53,915.98,12.94,71.60,7.84,77.00,0.00,2.12,-0.44,3.64,30.55,72.33,6.12,19.93,44.86,-93.26,89.81
610.028,4.64,18.60,2231.00,9.94,29.53,915.98,11.37,71.60,7.06,77.00,0.00,2.38,-5.37,3.67,29.40,69.20,6.12,19.90,44.86,-93.26,89.81
611.029,8.25,19.49,2072.50,12.43,29.53,916.52,12.16,71.60,5.49,77.00,0.00,2.51,-4.93,5.38,20.65,52.33,6.12,19.89,44.86,-93.26,89.81
612.026,18.26,11.22,1815.50,14.29,29.53,917.06,12.55,71.60,9.80,77.00,0.00,1.34,-8.99,3.88,10.73,31.04,6.12,19.89,44.86,-93.26,89.81
613.026,16.60,11.81,1796.25,16.78,29.53,919.04,7.06,71.60,7.06,77.00,0.00,1.56,-8.70,2.44,13.85,40.51,6.13,19.86,44.86,-93.26,89.81
614.026,10.80,25.99,1691.75,16.78,29.53,919.58,17.65,71.60,0.00,77.00,0.00,2.69,-1.74,1.83,21.29,66.11,6.13,19.85,44.86,-93.25,89.81
615.029,9.00,27.46,1841.75,18.02,29.53,921.56,15.29,71.60,4.31,77.00,0.00,2.68,-1.02,0.81,27.44,78.26,6.14,19.83,44.86,-93.25,89.81
616.028,10.23,25.99,1929.50,19.26,29.53,924.26,10.59,71.60,0.00,77.00,0.00,2.76,-1.74,2.11,25.83,70.30,6.14,19.82,44.86,-93.25,89.81
617.029,17.01,14.77,1960.50,20.51,29.53,925.88,12.55,71.60,0.00,77.00,0.00,1.64,-7.25,2.51,16.53,44.29,6.15,19.82,44.86,-93.25,89.81
618.027,37.73,8.56,1578.50,22.37,29.53,930.20,3.92,71.60,0.00,77.00,0.00,0.87,-10.30,1.65,8.13,27.05,6.16,19.82,44.86,-93.25,89.81
619.027,61.46,6.79,1405.50,21.13,29.53,931.82,5.10,71.60,0.00,77.00,0.00,0.62,-11.17,-0.11,4.71,17.61,6.16,19.83,44.86,-93.25,90.00
620.028,51.95,6.50,1440.25,20.51,29.53,932.36,13.73,71.60,15.29,77.00,0.00,0.53,-11.31,-1.79,5.41,19.74,6.17,19.84,44.86,-93.25,90.00
621.030,30.82,7.09,2036.00,20.51,29.53,932.18,4.31,71.60,0.00,77.00,0.00,0.84,-11.02,0.10,9.12,23.53,6.17,19.84,44.86,-93.25,90.00
622.026,43.56,5.91,1772.00,19.26,29.53,931.64,3.92,71.60,1.57,77.00,0.00,0.69,-11.60,-0.57,6.06,17.97,6.18,19.85,44.86,-93.25,90.00
623.029,24.64,7.68,1592.25,18.02,29.53,929.84,10.20,71.60,22.75,77.00,0.00,0.78,-10.73,-2.22,10.03,33.08,6.18,19.85,44.86,-93.25,90.00
624.015,24.13,10.04,2150.00,19.88,29.53,928.22,5.10,71.60,0.00,77.00,0.00,1.15,-9.57,1.70,11.30,27.59,6.19,19.82,44.86,-93.25,90.26
625.019,38.48,9.15,1843.75,19.88,29.53,927.50,11.76,71.60,7.06,77.00,0.00,1.14,-10.01,1.70,7.09,20.18,6.19,19.82,44.86,-93.25,90.26
626.017,7.14,28.64,1865.00,19.88,29.53,926.60,10.20,71.60,10.20,77.00,0.00,3.05,-0.44,0.00,38.21,107.60,6.20,19.80,44.86,-93.25,90.26
627.019,9.12,24.81,2286.50,21.75,29.53,926.96,24.31,71.60,10.59,77.00,0.00,3.08,-2.32,1.75,32.70,75.11,6.21,19.75,44.86,-93.25,90.00
628.027,5.30,34.85,2430.25,23.61,29.53,927.86,7.45,71.60,3.53,77.00,0.00,4.60,2.61,2.60,61.05,131.94,6.21,19.71,44.86,-93.25,90.00
629.025,26.75,12.99,1926.75,25.48,29.53,929.66,68.63,71.60,18.43,77.00,0.00,1.82,-8.12,3.88,13.06,35.60,6.22,19.71,44.86,-93.25,90.00
630.028,5.81,34.85,2423.50,26.72,29.53,931.28,68.63,71.60,15.29,77.00,0.00,3.87,2.61,3.12,63.10,136.76,6.22,19.67,44.86,-93.25,90.00
631.031,22.65,15.06,1692.25,31.69,29.53,940.64,4.71,71.60,0.00,77.00,0.00,2.00,-7.11,3.98,19.18,59.54,6.24,19.62,44.86,-93.25,90.00
632.029,64.76,7.97,1474.75,30.45,29.53,942.62,3.53,71.60,0.00,77.00,0.00,0.78,-10.59,0.74,6.45,22.96,6.25,19.64,44.86,-93.25,90.00
633.030,85.91,5.91,1457.25,27.34,29.53,945.14,3.14,71.60,0.00,77.00,0.00,0.50,-11.60,-4.30,4.36,15.73,6.25,19.65,44.86,-93.25,90.00
634.023,78.28,5.61,1339.75,21.13,29.53,946.04,3.14,71.60,0.00,77.00,0.00,0.46,-11.75,-6.05,3.70,14.51,6.26,19.67,44.86,-93.25,90.00
635.018,68.10,5.32,1304.25,18.02,29.53,945.68,3.14,71.60,0.00,77.00,0.00,0.41,-11.89,-6.71,3.63,14.61,6.26,19.68,44.86,-93.25,90.00
636.022,55.80,5.32,1194.50,14.91,29.53,944.06,3.14,71.60,0.00,77.00,0.00,0.40,-11.89,-6.17,3.66,16.11,6.27,19.69,44.86,-93.25,90.00
637.027,38.70,7.09,878.50,11.81,29.53,941.72,3.14,71.60,0.00,77.00,0.00,0.49,-11.02,-5.19,4.18,25.01,6.27,19.69,44.86,-93.25,90.00
638.041,31.36,6.50,992.75,8.08,29.53,937.04,3.14,71.60,0.00,78.80,0.00,0.35,-11.31,-3.54,3.53,18.69,6.27,19.70,44.86,-93.25,90.00
639.043,31.36,7.68,1055.75,8.08,29.53,935.06,3.14,71.60,7.45,78.80,0.00,0.44,-10.73,-1.00,3.53,17.57,6.28,19.70,44.86,-93.25,90.00
640.043,7.80,14.77,1529.25,7.46,29.53,931.82,14.12,71.60,1.57,78.80,0.00,0.90,-7.25,-0.60,13.11,45.01,6.28,19.69,44.86,-93.25,90.00
641.037,12.32,13.29,1655.25,8.08,29.53,930.38,12.55,71.60,10.20,78.80,0.00,1.17,-7.98,-0.01,8.99,28.52,6.28,19.69,44.86,-93.25,90.00
642.025,3.96,25.40,2501.00,9.32,29.53,927.50,8.24,71.60,7.45,78.80,0.00,2.43,-2.03,1.89,32.31,67.84,6.28,19.67,44.86,-93.25,90.00
643.031,20.54,9.15,1749.00,14.91,29.53,925.52,4.31,71.60,0.00,78.80,0.00,1.11,-10.01,3.34,9.96,29.90,6.29,19.63,44.86,-93.25,90.00
644.021,38.92,7.38,1111.50,15.53,29.53,924.80,3.92,71.60,0.00,78.80,0.00,0.74,-10.88,1.91,5.47,25.86,6.29,19.63,44.86,-93.25,90.00
645.033,36.88,8.27,1043.75,14.91,29.53,922.46,3.14,71.60,0.00,78.80,0.00,0.53,-10.44,0.15,5.54,27.90,6.29,19.64,44.86,-93.25,90.00
646.028,54.92,5.91,1108.75,14.29,29.53,921.20,3.14,71.60,4.71,78.80,0.00,0.36,-11.60,-1.19,3.57,16.90,6.30,19.65,44.86,-93.25,90.00
647.031,12.98,11.52,1881.25,14.91,29.53,916.16,4.71,71.60,0.00,78.80,0.00,1.09,-8.85,0.65,15.76,43.99,6.30,19.63,44.86,-93.25,90.00
648.029,32.73,7.09,1294.50,15.53,29.53,914.90,3.53,71.60,0.00,78.80,0.00,0.77,-11.02,1.30,6.51,26.40,6.31,19.63,44.86,-93.25,90.00
649.030,39.18,8.27,902.50,14.91,29.53,911.84,7.45,71.60,7.45,78.80,0.00,0.62,-10.44,0.04,5.22,30.37,6.31,19.64,44.86,-93.25,90.00
650.028,6.38,21.26,2004.75,14.29,29.53,910.76,6.67,71.60,1.18,78.80,0.00,1.11,-4.06,-1.09,30.70,80.43,6.31,19.62,44.86,-93.25,90.00
651.021,30.91,7.09,1309.25,15.53,29.53,907.16,4.31,71.60,0.00,78.80,0.00,0.68,-11.02,1.27,6.89,27.64,6.32,19.62,44.86,-93.25,90.00
652.028,32.00,9.74,864.75,14.29,29.53,904.10,3.53,71.60,0.00,78.80,0.00,0.74,-9.72,-1.39,6.12,37.19,6.32,19.62,44.86,-93.25,90.00
653.015,42.77,7.09,1168.75,13.05,29.53,901.04,3.14,71.60,0.00,78.80,0.00,0.35,-11.02,-2.42,4.18,18.80,6.33,19.63,44.86,-93.25,90.19
654.023,15.20,9.74,1501.50,11.81,29.53,895.82,4.31,71.60,0.00,78.80,0.00,0.68,-9.72,-1.25,10.65,37.26,6.33,19.63,44.86,-93.25,90.09
655.024,29.04,6.79,1241.00,12.43,29.53,894.02,10.59,71.60,18.82,78.80,0.00,0.59,-11.17,-0.09,5.87,24.83,6.33,19.64,44.86,-93.25,90.15
656.027,19.17,9.15,2491.00,13.67,29.53,890.24,5.88,71.60,2.35,78.80,0.00,1.24,-10.01,1.29,9.78,20.61,6.34,19.61,44.86,-93.25,90.15
657.030,16.65,12.40,2135.25,14.91,29.53,888.98,4.71,71.60,0.00,78.80,0.00,1.78,-8.41,2.68,12.28,30.21,6.34,19.61,44.86,-93.25,89.29
658.045,35.96,6.20,1664.25,16.16,29.53,886.28,3.53,71.60,0.00,78.80,0.00,0.76,-11.46,2.52,6.16,19.44,6.35,19.62,44.86,-93.25,89.89
659.029,44.73,7.09,1049.00,15.53,29.53,884.84,3.92,71.60,0.00,78.80,0.00,0.68,-11.02,0.47,4.76,23.84,6.35,19.62,44.86,-93.25,89.94
660.032,46.04,6.20,1125.25,12.43,29.53,879.80,3.14,71.60,0.00,78.80,0.00,0.32,-11.46,-2.94,3.70,17.27,6.35,19.63,44.86,-93.25,90.13
661.029,44.61,5.91,1175.50,11.81,29.53,876.20,3.14,71.60,0.00,78.80,0.00,0.38,-11.60,-1.77,3.63,16.21,6.36,19.63,44.86,-93.25,90.13
662.029,23.10,7.97,1274.50,11.81,29.53,872.06,13.33,71.60,0.00,78.80,0.00,0.54,-10.59,-0.75,7.01,28.88,6.36,19.63,44.86,-93.25,90.00
663.065,30.95,5.91,1296.25,12.43,29.53,866.84,3.92,71.60,0.00,78.80,0.00,0.64,-11.60,0.63,5.51,22.31,6.37,19.63,44.86,-93.25,90.00
664.036,34.39,6.79,853.25,12.43,29.53,865.04,3.92,71.60,0.00,78.80,0.00,0.51,-11.17,0.63,4.95,30.50,6.37,19.63,44.86,-93.25,90.00
665.031,39.63,7.68,949.00,11.18,29.53,861.26,3.14,71.60,0.00,78.80,0.00,0.38,-10.73,-1.03,3.87,21.41,6.37,19.64,44.86,-93.25,90.00
666.054,37.57,6.50,1079.25,9.94,29.53,857.84,3.14,71.60,0.00,78.80,0.00,0.36,-11.31,-2.28,3.63,17.66,6.37,19.64,44.86,-93.25,90.00
667.024,27.74,5.91,1044.50,8.08,29.53,852.80,7.06,71.60,9.41,78.80,0.00,0.36,-11.60,-1.75,3.99,20.08,6.38,19.64,44.86,-93.25,90.00
668.021,2.87,24.51,2014.25,8.08,29.53,851.54,3.92,71.60,2.75,78.80,0.00,1.48,-2.47,0.00,38.59,100.61,6.38,19.61,44.86,-93.25,90.00
669.029,14.86,9.15,1694.75,9.32,29.53,849.02,12.55,71.60,0.00,78.80,0.00,1.06,-10.01,1.23,8.60,26.66,6.38,19.61,44.86,-93.25,90.00
670.028,26.21,7.09,1585.00,10.56,29.53,846.68,12.94,71.60,10.59,78.80,0.00,0.69,-11.02,2.31,5.53,18.31,6.38,19.61,44.86,-93.25,90.00
671.040,9.23,17.42,1926.50,13.05,29.53,844.16,3.92,71.60,0.00,78.80,0.00,2.32,-5.95,2.27,19.38,52.82,6.39,19.58,44.86,-93.25,90.00
672.029,35.90,5.91,1452.25,13.67,29.53,843.44,3.53,71.60,7.06,78.80,0.00,0.66,-11.60,2.91,5.22,18.88,6.39,19.58,44.86,-93.25,90.00
673.031,14.38,22.15,1750.00,13.05,29.53,842.00,68.63,71.60,16.47,78.80,0.00,1.86,-3.63,0.09,12.44,37.33,6.39,19.58,44.86,-93.25,89.56
674.030,2.96,11.81,2600.25,13.67,29.53,841.46,10.59,71.60,11.37,78.80,0.00,1.19,-8.70,0.16,63.31,127.87,6.40,19.53,44.86,-93.25,89.56
675.034,5.62,25.69,2774.25,19.88,29.53,842.36,7.45,71.60,4.31,78.80,0.00,3.85,-1.89,5.21,48.53,91.87,6.41,19.44,44.86,-93.25,90.00
676.029,31.32,8.86,1601.25,22.37,29.53,842.90,4.31,71.60,0.00,78.80,0.00,1.42,-10.15,5.67,9.79,32.12,6.41,19.44,44.86,-93.25,90.00
677.037,61.63,5.91,1457.00,22.37,29.53,843.08,3.53,71.60,2.75,78.80,0.00,0.55,-11.60,2.74,4.98,17.94,6.42,19.45,44.86,-93.25,89.18
678.030,55.31,5.91,1434.00,22.37,29.53,842.72,3.53,71.60,0.00,78.80,0.00,0.50,-11.60,0.00,5.54,20.31,6.42,19.47,44.86,-93.25,90.00
679.031,69.33,5.32,1413.50,22.37,29.53,841.82,3.14,71.60,0.00,78.80,0.00,0.44,-11.89,0.00,4.42,16.44,6.43,19.48,44.86,-93.25,90.00
680.031,74.04,5.32,1340.50,20.51,29.53,840.74,3.14,71.60,0.00,78.80,0.00,0.43,-11.89,-1.49,3.80,14.88,6.43,19.49,44.86,-93.25,90.00
681.031,67.74,5.32,1338.50,18.64,29.53,840.02,3.14,71.60,0.00,78.80,0.00,0.41,-11.89,-3.25,3.77,14.80,6.44,19.50,44.86,-93.25,90.00
682.030,58.71,5.32,1294.50,16.16,29.53,837.68,3.14,71.60,0.00,78.80,0.00,0.40,-11.89,-2.10,3.77,15.31,6.44,19.51,44.86,-93.25,89.62
683.018,56.45,5.61,1239.25,15.53,29.53,835.88,3.14,71.60,0.00,78.80,0.00,0.42,-11.75,-1.69,3.77,15.99,6.45,19.52,44.86,-93.25,89.62
684.030,52.44,5.61,1071.25,14.29,29.53,833.90,3.53,71.60,0.00,78.80,0.00,0.40,-11.75,-1.77,3.74,18.32,6.45,19.53,44.86,-93.25,90.00
685.029,46.84,7.09,910.75,13.67,29.53,832.82,3.14,71.60,0.00,78.80,0.00,0.44,-11.02,-1.68,4.00,23.08,6.45,19.53,44.86,-93.25,90.00
686.038,4.36,22.74,2313.00,12.43,29.53,829.40,11.37,71.60,10.20,78.80,0.00,1.39,-3.34,-1.17,39.12,88.82,6.46,19.51,44.86,-93.25,90.00
687.028,3.81,22.15,2366.75,14.29,29.53,828.86,23.92,71.60,12.16,78.80,0.00,2.96,-3.63,1.04,51.43,114.13,6.46,19.47,44.86,-93.25,90.00
688.025,3.51,30.71,2672.25,16.78,29.53,828.86,13.73,71.60,8.63,78.80,0.00,4.19,0.58,3.76,65.53,128.79,6.47,19.41,44.86,-93.25,90.00
689.025,6.90,26.28,2205.75,20.51,29.53,829.58,9.41,71.60,3.14,78.80,0.00,4.05,-1.60,5.42,40.76,97.05,6.47,19.38,44.86,-93.25,90.00
690.027,26.41,12.99,1742.00,22.99,29.53,829.94,4.71,71.60,15.69,78.80,0.00,1.65,-8.12,5.58,11.93,35.98,6.48,19.39,44.86,-93.25,90.00
691.026,39.74,7.97,1820.50,23.61,29.53,831.02,4.31,71.60,0.00,78.80,0.00,0.82,-10.59,0.50,8.15,23.50,6.49,19.40,44.86,-93.25,90.00
692.025,58.76,6.50,1574.00,22.37,29.53,831.20,3.53,71.60,0.00,78.80,0.00,0.68,-11.31,-0.78,5.22,17.42,6.49,19.41,44.86,-93.25,90.00
693.029,64.07,5.61,1422.50,19.26,29.53,831.20,3.14,71.60,0.00,78.80,0.00,0.51,-11.75,-4.68,4.12,15.22,6.49,19.41,44.86,-93.25,90.00
694.021,42.90,6.20,890.00,11.81,29.53,829.94,3.14,71.60,0.00,78.80,0.00,0.45,-11.46,-6.41,3.77,22.26,6.50,19.43,44.86,-93.25,90.00
695.036,32.55,7.09,904.50,8.70,29.53,829.40,3.14,71.60,0.00,78.80,0.00,0.36,-11.02,-5.93,3.66,21.28,6.50,19.43,44.86,-93.25,90.00
696.034,25.57,6.79,931.25,6.84,29.53,828.32,3.14,71.60,0.00,78.80,0.00,0.35,-11.17,-4.48,3.66,20.67,6.50,19.43,44.86,-93.25,90.00
697.036,9.49,9.74,739.25,3.73,29.53,826.52,3.53,71.60,0.00,78.80,0.00,0.46,-9.72,-3.04,5.38,38.26,6.51,19.43,44.86,-93.25,89.67
698.032,9.28,9.45,781.50,3.11,29.53,825.26,3.53,71.60,0.00,78.80,0.00,0.40,-9.86,-1.72,4.59,30.86,6.51,19.42,44.86,-93.25,89.67
699.034,10.81,10.04,771.25,3.73,29.53,824.00,3.53,71.60,0.00,78.80,0.00,0.45,-9.57,-0.03,4.73,32.19,6.51,19.42,44.86,-93.25,89.67
700.035,10.52,10.93,783.00,3.73,29.53,823.46,3.14,71.60,0.00,78.80,0.00,0.49,-9.14,0.55,4.86,32.61,6.51,19.42,44.86,-93.25,89.67
701.035,10.44,10.04,748.00,3.11,29.53,822.38,3.14,71.60,0.00,78.80,0.00,0.45,-9.57,-0.49,4.08,28.66,6.51,19.42,44.86,-93.25,89.67
702.025,7.76,10.34,718.00,2.49,29.53,821.30,3.14,71.60,0.00,80.60,0.00,0.45,-9.43,-1.11,4.39,32.12,6.51,19.42,44.86,-93.25,89.67
703.038,3.95,10.93,666.75,1.24,29.53,820.76,3.14,71.60,0.00,80.60,0.00,0.45,-9.14,-1.55,4.31,33.97,6.51,19.41,44.86,-93.25,89.67
704.030,0.00,10.93,676.25,0.00,29.53,818.96,3.14,71.60,0.00,80.60,0.00,0.43,-9.14,-1.17,3.85,29.93,6.51,19.40,44.86,-93.25,89.67
705.031,0.00,10.63,675.00,0.00,29.53,818.60,3.14,71.60,0.00,80.60,0.00,0.41,-9.28,0.00,3.85,29.99,6.51,19.40,44.86,-93.25,89.67
706.033,0.00,10.93,681.50,0.00,29.53,817.70,3.14,71.60,0.00,80.60,0.00,0.43,-9.14,0.00,3.88,29.89,6.51,19.40,44.86,-93.25,89.67
707.033,0.00,11.81,694.50,0.00,29.53,816.98,3.53,71.60,4.71,80.60,0.00,0.46,-8.70,0.00,4.54,34.36,6.51,19.39,44.86,-93.25,89.67
708.031,0.00,20.67,1126.75,0.00,29.53,816.80,8.24,71.60,4.31,80.60,0.00,0.83,-4.35,0.00,12.47,58.12,6.51,19.38,44.86,-93.25,89.67
709.037,2.42,26.87,1897.25,5.59,29.53,816.98,13.33,71.60,7.06,80.60,0.00,2.50,-1.31,4.84,31.72,87.81,6.51,19.34,44.86,-93.25,89.67
710.037,4.09,24.21,2071.25,8.08,29.53,817.16,14.12,71.60,9.02,80.60,0.00,2.65,-2.61,4.67,27.07,68.64,6.51,19.32,44.86,-93.25,89.67
711.039,3.56,29.83,2395.00,11.81,29.53,818.60,12.94,71.60,5.49,80.60,0.00,3.56,0.15,4.95,45.44,99.66,6.52,19.27,44.86,-93.25,89.67
712.032,9.37,13.88,1716.00,14.91,29.53,819.86,4.31,71.60,0.00,80.60,0.00,1.92,-7.69,5.56,21.82,66.79,6.52,19.26,44.86,-93.25,90.41
713.030,37.69,7.38,1373.00,15.53,29.53,820.58,3.53,71.60,0.00,80.60,0.00,0.73,-10.88,3.50,5.65,21.62,6.52,19.27,44.86,-93.25,90.41
714.026,54.01,6.50,1127.00,14.29,29.53,821.66,3.14,71.60,0.00,80.60,0.00,0.31,-11.31,-0.92,3.63,16.91,6.53,19.28,44.86,-93.25,90.02
715.028,51.66,5.61,1164.50,13.67,29.53,821.66,3.14,71.60,0.00,80.60,0.00,0.36,-11.75,-1.48,3.63,16.36,6.53,19.29,44.86,-93.25,90.06
716.028,44.37,5.61,1122.25,13.05,29.53,821.30,3.14,71.60,0.00,80.60,0.00,0.38,-11.75,-1.15,4.03,18.87,6.54,19.29,44.86,-93.25,90.13
717.042,42.68,5.61,1109.50,12.43,29.53,820.58,3.14,71.60,0.00,80.60,0.00,0.36,-11.75,-1.16,3.99,18.90,6.54,19.30,44.86,-93.25,90.09
718.037,40.55,9.15,1190.00,11.81,29.53,819.86,16.08,71.60,8.63,80.60,0.00,0.59,-10.01,-1.00,3.99,17.62,6.54,19.30,44.86,-93.25,90.07
719.041,24.90,7.09,1592.25,12.43,29.53,818.78,3.53,71.60,1.18,80.60,0.00,0.79,-11.02,0.56,6.84,22.57,6.55,19.29,44.86,-93.25,90.27
720.037,35.25,6.20,1101.25,11.81,29.53,818.24,5.10,71.60,6.67,80.60,0.00,0.57,-11.46,0.01,4.59,21.90,6.55,19.29,44.86,-93.25,90.27
721.033,8.42,24.81,2025.00,11.18,29.53,817.52,10.98,71.60,9.02,80.60,0.00,1.58,-2.32,-1.09,18.21,47.24,6.55,19.28,44.86,-93.25,90.27
722.037,5.04,24.21,2226.75,12.43,29.53,817.34,13.33,71.60,13.73,80.60,0.00,2.83,-2.61,0.40,33.84,79.81,6.56,19.25,44.86,-93.25,90.27
723.031,3.33,30.42,2470.75,13.67,29.53,818.06,19.61,71.60,9.02,80.60,0.00,3.91,0.44,2.00,56.30,119.69,6.56,19.21,44.86,-93.25,90.27
724.036,4.72,20.08,2351.25,16.16,29.53,818.60,9.80,71.60,0.00,80.60,0.00,2.86,-4.64,3.83,46.88,104.73,6.56,19.18,44.86,-93.25,90.27
725.037,46.52,7.09,1339.75,18.64,29.53,820.04,4.31,71.60,3.53,80.60,0.00,0.62,-11.02,2.05,5.49,21.54,6.57,19.19,44.86,-93.25,90.27
726.039,34.62,10.04,1392.75,18.02,29.53,820.58,22.75,71.60,7.06,80.60,0.00,0.78,-9.57,-0.64,7.14,26.91,6.58,19.19,44.86,-93.25,90.00
727.039,10.04,24.21,1711.50,18.02,29.53,821.12,10.59,71.60,12.16,78.80,0.00,1.95,-2.61,-0.64,24.61,75.53,6.58,19.18,44.86,-93.25,90.56
728.046,14.14,18.90,1976.00,19.88,29.53,823.10,12.55,71.60,3.92,78.80,0.00,1.87,-5.22,1.19,19.28,51.24,6.59,19.18,44.86,-93.25,90.30
729.026,41.76,7.38,1643.50,21.13,29.53,824.36,3.92,71.60,0.00,78.80,0.00,0.82,-10.88,1.32,6.94,22.17,6.59,19.18,44.86,-93.25,90.30
730.027,58.59,5.61,1388.75,19.88,29.53,825.26,3.14,71.60,0.00,78.80,0.00,0.53,-11.75,-0.55,4.65,17.60,6.60,19.19,44.86,-93.25,90.30
731.027,69.07,5.32,1292.25,18.64,29.53,825.44,3.14,71.60,0.00,78.80,0.00,0.43,-11.89,-2.24,3.70,15.04,6.60,19.20,44.86,-93.25,90.30
732.040,55.80,5.32,1239.75,14.91,29.53,824.90,3.14,71.60,0.00,78.80,0.00,0.39,-11.89,-3.52,3.66,15.52,6.61,19.21,44.86,-93.25,90.30
733.038,47.41,7.97,938.75,13.67,29.53,824.54,21.57,71.60,9.80,78.80,0.00,0.57,-10.59,-3.03,3.95,22.12,6.61,19.21,44.86,-93.24,90.00
734.036,5.04,21.85,2358.25,13.67,29.53,824.54,9.02,71.60,5.88,78.80,0.00,1.18,-3.77,-1.23,37.17,82.79,6.62,19.19,44.86,-93.24,90.00
735.033,8.60,19.79,1981.75,14.91,29.53,824.90,4.71,71.60,0.00,78.80,0.00,2.69,-4.79,1.23,23.77,63.01,6.62,19.18,44.86,-93.24,90.00
736.036,32.18,7.68,1378.50,15.53,29.53,825.08,3.53,71.60,0.00,78.80,0.00,0.88,-10.73,1.69,6.62,25.22,6.62,19.18,44.86,-93.24,90.00
737.028,48.19,7.09,922.00,14.91,29.53,824.90,3.53,71.60,0.00,78.80,0.00,0.56,-11.02,-0.10,4.24,24.17,6.63,19.19,44.86,-93.24,90.00
738.040,47.88,5.91,1076.75,13.05,29.53,824.18,3.14,71.60,0.00,78.80,0.00,0.35,-11.60,-1.75,3.74,18.23,6.63,19.20,44.86,-93.24,90.00
739.033,45.60,5.91,1103.50,12.43,29.53,823.28,11.76,71.60,12.94,78.80,0.00,0.37,-11.60,-1.84,3.74,17.79,6.64,19.20,44.86,-93.24,90.00
740.038,4.06,21.26,2070.75,11.81,29.53,823.10,4.31,71.60,0.00,78.80,0.00,1.35,-4.06,-1.22,39.91,101.22,6.64,19.17,44.86,-93.24,90.00
741.037,37.10,5.91,1031.25,12.43,29.53,821.48,3.92,71.60,0.00,78.80,0.00,0.54,-11.60,0.55,4.59,23.39,6.64,19.18,44.86,-93.24,90.00
742.038,30.58,8.27,840.50,11.18,29.53,820.94,3.14,71.60,0.00,78.80,0.00,0.49,-10.44,-1.14,5.01,31.33,6.65,19.18,44.86,-93.24,90.00
743.042,40.32,6.50,1050.00,10.56,29.53,819.86,3.14,71.60,0.00,80.60,0.00,0.32,-11.31,-1.70,3.59,17.97,6.65,19.19,44.86,-93.24,90.00
744.033,32.87,5.91,1043.00,8.70,29.53,818.42,3.14,71.60,0.00,80.60,0.00,0.36,-11.60,-1.79,3.63,18.27,6.65,19.19,44.86,-93.24,90.00
745.042,26.05,5.91,991.75,7.46,29.53,816.98,3.14,71.60,1.18,80.60,0.00,0.36,-11.60,-2.38,3.93,20.79,6.65,19.19,44.86,-93.24,90.00
746.043,14.52,8.27,1041.00,6.21,29.53,815.54,10.98,71.60,7.06,80.60,0.00,0.47,-10.44,-2.02,5.87,29.61,6.65,19.19,44.86,-93.24,90.00
747.034,2.58,19.49,1857.25,6.21,29.53,815.00,5.10,71.60,3.14,80.60,0.00,1.17,-4.93,-0.87,33.00,93.33,6.66,19.17,44.86,-93.24,90.00
748.041,3.95,22.44,1896.00,8.08,29.53,813.38,4.31,71.60,3.92,80.60,0.00,1.93,-3.48,1.54,28.02,77.63,6.66,19.15,44.86,-93.24,90.00
749.045,16.11,12.40,1657.25,9.32,29.53,813.02,12.55,71.60,5.88,80.60,0.00,1.36,-8.41,1.13,7.93,25.14,6.66,19.14,44.86,-93.24,90.00
750.029,6.68,22.74,1805.25,9.94,29.53,813.02,4.31,71.60,0.00,80.60,0.00,2.17,-3.34,1.72,20.40,59.36,6.66,19.13,44.86,-93.24,90.00
