Time (sec), Instant fuel economy (MPG), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Mass air flow rate (lb/min), Barometric pressure (inHg), Ambient air temperature (°F), Relative accelerator pedal position (%), Intake air temperature bank 1  sensor 1 (°F), Intake air temperature bank 1  sensor 2 (°F), Commanded fuel rail pressure A (inHg), Fuel rail pressure A (inHg), Boost (psi), Acceleration (ft/s²), Acceleration (Avg) (ft/s²), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel Economy (MPG), Latitude (deg), Longitude (deg), Altitude (ft)
299.903,21.624485,14.174448,2062.0,28.583075,1.983177,29.234798,82.4,6.27451,87.8,102.2,2135.0261,1751.1349,-7.3969245,1.0198899e-14,1.9949929,18.12324,46.16164,2.0379512,20.103233,45.050117,-93.01523,951.6847
300.003,21.624485,14.174448,2062.0,28.583075,1.983177,29.234798,82.4,6.27451,87.8,102.2,2135.0261,1751.1349,-7.3969245,1.0198899e-14,1.9949929,18.12324,46.16164,2.0379512,20.103233,45.050117,-93.01523,951.6847
300.103,16.568174,20.080467,1959.0,29.204447,2.644677,29.234798,82.4,0.0,87.8,100.4,891.809,1618.2495,-4.49617,2.5351276,2.5020185,24.16835,64.79577,2.0394094,20.100166,45.050117,-93.01523,951.6847
300.203,21.576403,18.308662,1879.25,29.204447,2.030805,29.234798,82.4,0.0,87.8,100.4,891.809,1296.3713,-5.3663964,2.5351276,2.5020185,18.558487,51.867115,2.0408635,20.101147,45.050117,-93.01523,951.6847
300.303,21.576403,18.308662,1879.25,29.204447,2.030805,29.234798,82.4,0.0,87.8,100.4,891.809,1296.3713,-5.3663964,2.5351276,2.5020185,18.558487,51.867115,2.0408635,20.101147,45.050117,-93.01523,951.6847
300.403,28.72782,15.650953,1817.0,29.204447,1.520127,29.234798,82.4,1.5686275,87.8,100.4,891.809,1074.8956,-6.671736,1.0198899e-14,2.0227234,13.938594,40.290077,2.0423155,20.10544,45.050117,-93.01523,951.6847
300.503,28.72782,15.650953,1817.0,29.204447,1.520127,29.234798,82.4,1.5686275,87.8,100.4,891.809,1074.8956,-6.671736,1.0198899e-14,2.0227234,13.938594,40.290077,2.0423155,20.10544,45.050117,-93.01523,951.6847
300.603,41.887375,12.402642,1760.5,29.204447,1.042524,29.234798,82.4,2.3529413,87.8,100.4,1269.7943,1382.0087,-8.267151,1.0198899e-14,2.0227234,9.559573,28.519148,2.04377,20.112883,45.050117,-93.01523,951.6847
300.703,41.887375,12.402642,1760.5,29.204447,1.042524,29.234798,82.4,2.3529413,87.8,100.4,1269.7943,1382.0087,-8.267151,1.0198899e-14,2.0227234,9.559573,28.519148,2.04377,20.112883,45.050117,-93.01523,951.6847
300.804,53.881817,9.449632,1698.0,29.204447,0.810999,29.234798,82.4,3.5294118,87.8,100.4,1269.7943,1246.1702,-9.717528,1.0198899e-14,1.5219393,7.43155,22.986654,2.0455172,20.123655,45.05006,-93.014275,951.6847
300.904,53.881817,9.449632,1698.0,29.204447,0.810999,29.234798,82.4,3.5294118,87.8,100.4,1269.7943,1246.1702,-9.717528,1.0198899e-14,1.5219393,7.43155,22.986654,2.0455172,20.123655,45.05006,-93.014275,951.6847
301.003,46.00445,9.449632,1665.25,29.204447,0.951237,29.234798,82.4,0.0,87.8,100.4,891.809,980.3993,-9.717528,1.0198899e-14,1.0148306,8.704058,27.452152,2.0469809,20.131754,45.05006,-93.014275,951.6847
301.103,46.00445,9.449632,1665.25,29.204447,0.951237,29.234798,82.4,0.0,87.8,100.4,891.809,980.3993,-9.717528,1.0198899e-14,1.0148306,8.704058,27.452152,2.0469809,20.131754,45.05006,-93.014275,951.6847
301.204,60.47947,8.268428,1595.5,29.204447,0.723681,29.234798,82.4,0.0,87.8,100.4,891.809,741.2055,-10.297679,1.0198899e-14,0.50702554,6.6208487,21.7947,2.0484395,20.141321,45.05006,-93.014275,951.6847
301.303,56.060307,7.677826,1564.25,29.204447,0.783216,29.234798,82.4,1.5686275,87.8,100.4,891.809,776.6416,-10.587755,1.0198899e-14,0.50702554,7.1427617,23.98248,2.0499055,20.150555,45.05006,-93.014275,951.6847
301.404,56.060307,7.677826,1564.25,29.204447,0.783216,29.234798,82.4,1.5686275,87.8,100.4,891.809,776.6416,-10.587755,1.0198899e-14,0.50702554,7.1427617,23.98248,2.0499055,20.150555,45.05006,-93.014275,951.6847
301.504,61.231922,7.677826,1551.5,29.204447,0.717066,29.234798,82.4,1.5686275,87.8,100.4,891.809,797.3127,-10.587755,1.0198899e-14,0.50702554,6.539488,22.137371,2.0513656,20.160183,45.05006,-93.014275,951.6847
301.603,61.231922,7.677826,1551.5,29.204447,0.717066,29.234798,82.4,1.5686275,87.8,100.4,891.809,797.3127,-10.587755,1.0198899e-14,0.50702554,6.539488,22.137371,2.0513656,20.160183,45.05006,-93.014275,951.6847
301.703,63.45641,7.087224,1549.75,29.204447,0.691929,29.234798,82.4,5.098039,87.8,100.4,1187.11,1074.8956,-10.8778305,1.0198899e-14,0.50702554,6.3102436,21.385458,2.0528193,20.169928,45.05006,-93.014275,951.6847
301.804,63.45641,7.087224,1549.75,29.204447,0.691929,29.234798,82.4,5.098039,87.8,100.4,1187.11,1074.8956,-10.8778305,1.0198899e-14,0.50702554,6.3102436,21.385458,2.0528193,20.169928,45.05006,-93.014275,951.6847
301.904,45.756374,7.973127,1545.0,29.204447,0.960498,29.234798,82.4,0.0,87.8,100.4,891.809,1113.2848,-10.442718,1.0198899e-14,-8.195544e-16,8.751248,29.749222,2.0542822,20.177961,45.050056,-93.01424,951.6847
302.003,45.756374,7.973127,1545.0,29.204447,0.960498,29.234798,82.4,0.0,87.8,100.4,891.809,1113.2848,-10.442718,1.0198899e-14,-8.195544e-16,8.751248,29.749222,2.0542822,20.177961,45.050056,-93.01424,951.6847
302.103,57.418167,7.973127,1548.25,29.204447,0.764694,29.234798,82.4,0.0,87.8,100.4,891.809,882.95,-10.442718,1.0198899e-14,-8.195544e-16,6.973845,23.657305,2.055736,20.187222,45.050064,-93.01433,951.6847
302.203,59.381317,7.973127,1539.25,28.583075,0.723681,29.234798,82.4,6.6666665,87.8,100.4,1187.11,738.2525,-10.442718,-2.528662,-0.5057324,6.5998154,22.519394,2.0571668,20.196493,45.050064,-93.01433,951.6847
302.302,59.381317,7.973127,1539.25,28.583075,0.723681,29.234798,82.4,6.6666665,87.8,100.4,1187.11,738.2525,-10.442718,-2.528662,-0.5057324,6.5998154,22.519394,2.0571668,20.196493,45.050064,-93.01433,951.6847
302.403,46.007904,7.973127,1535.75,28.583075,0.934038,29.234798,82.4,9.411765,87.8,100.4,1187.11,1068.9896,-10.442718,-2.528662,-0.5057324,8.518226,29.13149,2.058592,20.204342,45.050064,-93.01433,951.6847
302.503,46.007904,7.973127,1535.75,28.583075,0.934038,29.234798,82.4,9.411765,87.8,100.4,1187.11,1068.9896,-10.442718,-2.528662,-0.5057324,8.518226,29.13149,2.058592,20.204342,45.05007,-93.01437,951.6847
302.603,18.77548,13.879147,1569.5,28.583075,2.28879,29.234798,82.4,9.803922,87.8,100.4,2078.919,1804.2891,-7.541962,1.0198899e-14,-0.5057324,20.873274,69.8495,2.0600166,20.203278,45.05007,-93.01437,951.6847
302.703,18.77548,13.879147,1569.5,28.583075,2.28879,29.234798,82.4,9.803922,87.8,100.4,2078.919,1804.2891,-7.541962,1.0198899e-14,-0.5057324,20.873274,69.8495,2.0600166,20.203278,45.05007,-93.01437,951.6847
302.804,12.106441,23.033478,1647.75,28.583075,3.549609,29.234798,82.4,10.196078,87.8,100.4,2781.7354,2430.3271,-3.0457926,1.0198899e-14,-0.5057324,32.37167,103.18294,2.061444,20.193926,45.05007,-93.01437,951.6847
302.903,12.106441,23.033478,1647.75,28.583075,3.549609,29.234798,82.4,10.196078,87.8,100.4,2781.7354,2430.3271,-3.0457926,1.0198899e-14,-0.5057324,32.37167,103.18294,2.061444,20.193926,45.05007,-93.01437,951.6847
303.003,13.444363,27.167692,1742.0,28.583075,3.196368,29.234798,82.4,13.333333,87.8,100.4,3000.258,2616.367,-1.0152642,1.0198899e-14,-0.5057324,29.15019,87.887535,2.0629275,20.186638,45.05007,-93.01437,951.6847
303.103,10.663684,28.348896,1828.0,28.583075,4.029858,29.234798,82.4,14.117647,87.8,100.4,3106.5664,2961.8691,-0.43511322,1.0198899e-14,-0.5057324,36.75144,105.59229,2.0643547,20.174183,45.05007,-93.01437,951.6847
303.204,10.663684,28.348896,1828.0,28.583075,4.029858,29.234798,82.4,14.117647,87.8,100.4,3106.5664,2961.8691,-0.43511322,1.0198899e-14,-0.5057324,36.75144,105.59229,2.0643547,20.174183,45.05007,-93.01437,951.6847
303.304,11.204977,28.644197,2012.0,29.204447,3.908142,29.234798,82.4,12.54902,87.8,100.4,3242.405,3280.7942,-0.29007548,2.5423627,0.0027401205,35.736385,93.28606,2.0658088,20.162823,45.05007,-93.01437,951.6847
303.403,11.204977,28.644197,2012.0,29.204447,3.908142,29.234798,82.4,12.54902,87.8,100.4,3242.405,3280.7942,-0.29007548,2.5423627,0.0027401205,35.736385,93.28606,2.0658088,20.162823,45.05007,-93.01437,951.6847
303.503,9.756537,28.939499,2121.25,29.204447,4.479678,29.234798,82.4,10.588235,87.8,100.4,3242.405,3195.1567,-0.14503774,2.5423627,0.0027401205,41.04175,101.61741,2.0671952,20.148409,45.05007,-93.01437,951.6847
303.604,9.756537,28.939499,2121.25,29.204447,4.479678,29.234798,82.4,10.588235,87.8,100.4,3242.405,3195.1567,-0.14503774,2.5423627,0.0027401205,41.04175,101.61741,2.0671952,20.148409,45.05007,-93.01437,951.6847
303.703,9.321465,28.644197,2152.0,29.825817,4.787937,29.234798,82.4,3.137255,87.8,102.2,3106.5664,3505.223,-0.29007548,2.5446782,0.5116758,43.871334,107.0712,2.0686789,20.13164,45.05007,-93.01437,951.6847
303.805,9.321465,28.644197,2152.0,29.825817,4.787937,29.234798,82.4,3.137255,87.8,102.2,3106.5664,3505.223,-0.29007548,2.5446782,0.5116758,43.871334,107.0712,2.0686789,20.13164,45.05007,-93.01437,951.6847
303.903,18.096733,21.556973,2131.5,29.825817,2.466072,29.234798,82.4,0.0,87.8,102.2,891.809,2244.2876,-3.770981,2.5446782,0.5116758,22.59773,55.68184,2.0702586,20.129911,45.05007,-93.01437,951.6847
304.004,30.67193,14.76505,2062.5,30.44719,1.485729,29.234798,82.4,0.0,87.8,102.2,891.809,1417.4448,-7.106849,2.677294,1.5528669,13.610645,34.659225,2.0716982,20.13472,45.05007,-93.01437,951.6847
304.104,30.67193,14.76505,2062.5,30.44719,1.485729,29.234798,82.4,0.0,87.8,102.2,891.809,1417.4448,-7.106849,2.677294,1.5528669,13.610645,34.659225,2.0716982,20.13472,45.05007,-93.01437,951.6847
304.203,43.258713,11.221438,1991.75,30.44719,1.051785,29.234798,82.4,0.0,87.8,102.2,891.809,1077.8486,-8.847302,2.677294,1.5528669,9.650421,25.447523,2.0733118,20.1431,45.05007,-93.01437,951.6847
304.303,43.258713,11.221438,1991.75,30.44719,1.051785,29.234798,82.4,0.0,87.8,102.2,891.809,1077.8486,-8.847302,2.677294,1.5528669,9.650421,25.447523,2.0733118,20.1431,45.05007,-93.01437,951.6847
304.403,50.220795,9.449632,1914.5,30.44719,0.906255,29.234798,82.4,1.1764706,87.8,102.2,891.809,924.2921,-9.717528,1.0198899e-14,1.5528669,8.312588,22.804205,2.074828,20.15192,45.05007,-93.01437,951.6847
304.504,50.220795,9.449632,1914.5,30.44719,0.906255,29.234798,82.4,1.1764706,87.8,102.2,891.809,924.2921,-9.717528,1.0198899e-14,1.5528669,8.312588,22.804205,2.074828,20.15192,45.05007,-93.01437,951.6847
304.603,59.834072,8.268428,1865.5,29.825817,0.750141,29.234798,82.4,0.0,87.8,102.2,891.809,986.30536,-10.297679,-2.5415556,1.0445558,6.834653,19.242224,2.0763133,20.161486,45.05007,-93.01437,951.6847
304.703,59.834072,8.268428,1865.5,29.825817,0.750141,29.234798,82.4,0.0,87.8,102.2,891.809,986.30536,-10.297679,-2.5415556,1.0445558,6.834653,19.242224,2.0763133,20.161486,45.05007,-93.01437,951.6847
304.803,63.770523,7.382525,1807.0,29.825817,0.703836,29.234798,82.4,7.45098,87.8,102.2,1187.11,1113.2848,-10.732793,-2.5415556,1.0445558,6.4127607,18.63893,2.0778022,20.17137,45.05007,-93.01437,951.6847
304.903,29.296993,9.154331,1841.25,29.825817,1.532034,29.234798,82.4,9.019608,87.8,102.2,1296.3713,1234.3582,-9.862566,1.0198899e-14,1.0445558,13.958603,39.816517,2.0792916,20.17587,45.05007,-93.01437,951.6847
305.003,29.296993,9.154331,1841.25,29.825817,1.532034,29.234798,82.4,9.019608,87.8,102.2,1296.3713,1234.3582,-9.862566,1.0198899e-14,1.0445558,13.958603,39.816517,2.0792916,20.17587,45.05007,-93.01437,951.6847
305.103,17.784908,14.174448,1776.5,29.825817,2.5137,29.234798,82.4,9.019608,87.8,102.2,2135.0261,1683.2157,-7.3969245,1.0198899e-14,0.5360833,22.99394,67.98017,2.0807815,20.17393,45.05007,-93.01437,951.6847
305.203,17.784908,14.174448,1776.5,29.825817,2.5137,29.234798,82.4,9.019608,87.8,102.2,2135.0261,1683.2157,-7.3969245,1.0198899e-14,0.5360833,22.99394,67.98017,2.0807815,20.17393,45.05007,-93.01437,951.6847
305.303,10.669105,22.442877,1797.75,29.825817,3.761289,29.234798,82.4,9.019608,87.8,102.2,2781.7354,2456.9043,-3.335868,1.0198899e-14,0.5360833,38.32984,111.98035,2.0822718,20.161076,45.05007,-93.01437,951.6847
305.404,10.669105,22.442877,1797.75,29.825817,3.761289,29.234798,82.4,9.019608,87.8,102.2,2781.7354,2456.9043,-3.335868,1.0198899e-14,0.5360833,38.32984,111.98035,2.0822718,20.161076,45.05007,-93.01437,951.6847
305.503,12.2761965,26.57709,1808.75,29.825817,3.279717,29.234798,82.4,0.0,87.8,102.2,2890.9968,2811.2656,-1.3053397,1.0198899e-14,0.02714765,33.312035,96.729,2.0837538,20.151869,45.05007,-93.01437,951.6847
305.603,12.2761965,26.57709,1808.75,29.825817,3.279717,29.234798,82.4,0.0,87.8,102.2,2890.9968,2811.2656,-1.3053397,1.0198899e-14,0.02714765,33.312035,96.729,2.0837538,20.151869,45.05007,-93.01437,951.6847
305.703,21.098856,22.147575,1799.25,29.825817,1.903797,29.234798,82.4,1.5686275,87.8,102.2,891.809,1783.618,-3.4809058,1.0198899e-14,0.02714765,19.382336,56.57814,2.0852396,20.152514,45.05007,-93.01437,951.6847
305.803,23.71794,17.71806,1808.75,30.44719,1.74636,29.234798,82.4,6.27451,87.8,102.2,2188.1804,2256.0996,-5.6564717,2.529757,-0.0023597502,17.601225,51.10912,2.0867631,20.154726,45.05007,-93.01437,951.6847
305.904,23.71794,17.71806,1808.75,30.44719,1.74636,29.234798,82.4,6.27451,87.8,102.2,2188.1804,2256.0996,-5.6564717,2.529757,-0.0023597502,17.601225,51.10912,2.0867631,20.154726,45.05007,-93.01437,951.6847
306.003,16.755304,18.899263,1810.25,30.44719,2.5137,29.234798,82.4,6.27451,87.8,102.2,2297.442,2315.16,-5.0763206,2.529757,-0.0023597502,24.915382,72.287476,2.088286,20.151743,45.05007,-93.01437,951.6847
306.103,16.755304,18.899263,1810.25,30.44719,2.5137,29.234798,82.4,6.27451,87.8,102.2,2297.442,2315.16,-5.0763206,2.529757,-0.0023597502,24.915382,72.287476,2.088286,20.151743,45.05007,-93.01437,951.6847
306.203,14.46525,23.62408,1763.75,30.44719,2.948967,29.234798,82.4,6.27451,87.8,102.2,2648.8499,2699.051,-2.755717,1.0198899e-14,-0.0023597502,28.859838,85.939125,2.0897987,20.146011,45.05007,-93.01437,951.6847
306.303,14.46525,23.62408,1763.75,30.44719,2.948967,29.234798,82.4,6.27451,87.8,102.2,2648.8499,2699.051,-2.755717,1.0198899e-14,-0.0023597502,28.859838,85.939125,2.0897987,20.146011,45.05007,-93.01437,951.6847
306.404,17.607357,24.509983,1719.5,30.44719,2.466072,29.234798,82.4,0.0,87.8,102.2,891.809,2421.4683,-2.3206038,1.0198899e-14,0.5059514,23.709679,72.41984,2.091326,20.14389,45.05007,-93.01437,951.6847
306.504,17.607357,24.509983,1719.5,30.44719,2.466072,29.234798,82.4,0.0,87.8,102.2,891.809,2421.4683,-2.3206038,1.0198899e-14,0.5059514,23.709679,72.41984,2.091326,20.14389,45.05007,-93.01437,951.6847
306.603,23.467056,20.966372,1668.75,30.44719,1.872045,29.234798,82.4,11.372549,87.8,102.2,2403.7502,2211.8044,-4.0610566,1.0198899e-14,0.5059514,17.789398,55.98917,2.0928504,20.145967,45.05007,-93.01437,951.6847
306.704,15.679835,21.261671,1656.75,31.06856,2.892078,29.234798,82.4,12.156863,87.8,102.2,2781.7354,2566.1658,-3.916019,2.4813707,1.0022255,27.167662,86.12502,2.0944352,20.141626,45.05007,-93.01437,951.6847
306.804,15.679835,21.261671,1656.75,31.06856,2.892078,29.234798,82.4,12.156863,87.8,102.2,2781.7354,2566.1658,-3.916019,2.4813707,1.0022255,27.167662,86.12502,2.0944352,20.141626,45.05007,-93.01437,951.6847
306.903,12.921613,29.5301,1665.25,31.06856,3.549609,29.234798,82.4,7.8431373,87.8,102.2,3162.6738,3224.687,0.14503774,2.4813707,1.0022255,32.96682,103.97566,2.095985,20.13331,45.05007,-93.01437,951.6847
307.003,12.921613,29.5301,1665.25,31.06856,3.549609,29.234798,82.4,7.8431373,87.8,102.2,3162.6738,3224.687,0.14503774,2.4813707,1.0022255,32.96682,103.97566,2.095985,20.13331,45.05007,-93.01437,951.6847
307.103,13.138272,28.939499,1706.75,31.06856,3.549609,29.234798,82.4,0.39215687,87.8,102.2,3053.4124,3319.1833,-0.14503774,1.0198899e-14,1.0022255,32.423172,99.77453,2.097535,20.125391,45.05007,-93.01437,951.6847
307.204,13.138272,28.939499,1706.75,31.06856,3.549609,29.234798,82.4,0.39215687,87.8,102.2,3053.4124,3319.1833,-0.14503774,1.0198899e-14,1.0022255,32.423172,99.77453,2.097535,20.125391,45.05007,-93.01437,951.6847
307.304,23.55308,23.32878,1750.75,31.06856,1.983177,29.234798,82.4,0.0,86.0,102.2,891.809,2120.2612,-2.9007547,1.0198899e-14,1.0022255,18.086147,54.25703,2.099087,20.127558,45.05007,-93.01437,951.6847
307.402,27.369043,18.899263,1795.0,31.06856,1.70667,29.234798,82.4,4.3137255,86.0,102.2,2135.0261,1975.5637,-5.0763206,1.0198899e-14,1.0022255,15.564464,45.541126,2.1006415,20.1315,45.05007,-93.01437,951.6847
307.504,27.369043,18.899263,1795.0,31.06856,1.70667,29.234798,82.4,4.3137255,86.0,102.2,2135.0261,1975.5637,-5.0763206,1.0198899e-14,1.0022255,15.564464,45.541126,2.1006415,20.1315,45.05007,-93.01437,951.6847
307.604,27.348143,15.946254,1778.75,31.06856,1.70667,29.234798,82.4,5.098039,86.0,102.2,1889.9264,2149.7913,-6.526698,1.0198899e-14,0.49627414,15.576359,45.9923,2.1021852,20.1354,45.05007,-93.01437,951.6847
307.704,27.348143,15.946254,1778.75,31.06856,1.70667,29.234798,82.4,5.098039,86.0,102.2,1889.9264,2149.7913,-6.526698,1.0198899e-14,0.49627414,15.576359,45.9923,2.1021852,20.1354,45.05007,-93.01437,951.6847
307.803,23.181921,17.71806,1779.25,31.06856,2.014929,29.234798,82.4,0.0,86.0,102.2,891.809,1697.9807,-5.6564717,1.0198899e-14,0.49627414,18.37572,54.242718,2.103729,20.137342,45.05007,-93.01437,951.6847
307.903,23.181921,17.71806,1779.25,31.06856,2.014929,29.234798,82.4,0.0,86.0,102.2,891.809,1697.9807,-5.6564717,1.0198899e-14,0.49627414,18.37572,54.242718,2.103729,20.137342,45.05007,-93.01437,951.6847
308.003,29.594355,16.832157,1737.25,31.06856,1.578339,29.234798,82.4,0.0,86.0,102.2,891.809,1083.7546,-6.091585,1.0198899e-14,0.49627414,14.394113,43.51677,2.1052828,20.142094,45.05007,-93.01437,951.6847
308.103,29.594355,16.832157,1737.25,31.06856,1.578339,29.234798,82.4,0.0,86.0,102.2,891.809,1083.7546,-6.091585,1.0198899e-14,0.49627414,14.394113,43.51677,2.1052828,20.142094,45.05007,-93.01437,951.6847
308.203,42.081127,13.879147,1687.5,31.06856,1.109997,29.234798,82.4,0.0,86.0,102.2,891.809,791.4067,-7.541962,1.0198899e-14,0.49627414,10.122934,31.506248,2.1068277,20.149797,45.05007,-93.01437,951.6847
308.304,42.081127,13.879147,1687.5,31.06856,1.109997,29.234798,82.4,0.0,86.0,102.2,891.809,791.4067,-7.541962,1.0198899e-14,0.49627414,10.122934,31.506248,2.1068277,20.149797,45.05007,-93.01437,951.6847
308.403,56.945267,10.040234,1626.25,31.06856,0.82026,29.234798,82.4,0.0,86.0,102.2,891.809,891.809,-9.427453,1.0198899e-14,0.49627414,7.480595,24.15922,2.1083775,20.159372,45.05007,-93.01437,951.6847
308.503,61.72389,9.154331,1606.75,31.06856,0.756756,29.234798,82.4,2.3529413,86.0,102.2,1187.11,1083.7546,-9.862566,1.0198899e-14,-8.195544e-16,6.901452,22.559332,2.1099262,20.16934,45.05007,-93.01437,951.6847
308.603,61.72389,9.154331,1606.75,31.06856,0.756756,29.234798,82.4,2.3529413,86.0,102.2,1187.11,1083.7546,-9.862566,1.0198899e-14,-8.195544e-16,6.901452,22.559332,2.1099262,20.16934,45.05007,-93.01437,951.6847
308.704,64.606026,7.973127,1602.5,31.06856,0.723681,29.234798,82.4,0.0,86.0,102.2,891.809,1243.2172,-10.442718,1.0198899e-14,-8.195544e-16,6.5935717,21.6101,2.111474,20.179516,45.05007,-93.01437,951.6847
308.803,64.606026,7.973127,1602.5,31.06856,0.723681,29.234798,82.4,0.0,86.0,102.2,891.809,1243.2172,-10.442718,1.0198899e-14,-8.195544e-16,6.5935717,21.6101,2.111474,20.179516,45.05007,-93.01437,951.6847
308.903,66.99443,7.677826,1597.25,31.06856,0.697221,29.234798,82.4,3.9215686,86.0,102.2,1187.11,974.4933,-10.587755,1.0198899e-14,-8.195544e-16,6.3585057,20.90818,2.1130106,20.189775,45.05007,-93.01437,951.6847
309.003,66.99443,7.677826,1597.25,31.06856,0.697221,29.234798,82.4,3.9215686,86.0,102.2,1187.11,974.4933,-10.587755,1.0198899e-14,-8.195544e-16,6.3585057,20.90818,2.1130106,20.189775,45.05007,-93.01437,951.6847
309.104,49.58717,7.973127,1599.25,31.06856,0.941976,29.234798,82.4,10.980392,87.8,102.2,1187.11,1101.4728,-10.442718,1.0198899e-14,-8.195544e-16,8.590619,28.212538,2.114562,20.19856,45.05007,-93.01437,951.6847
309.203,49.58717,7.973127,1599.25,31.06856,0.941976,29.234798,82.4,10.980392,87.8,102.2,1187.11,1101.4728,-10.442718,1.0198899e-14,-8.195544e-16,8.590619,28.212538,2.114562,20.19856,45.05007,-93.01437,951.6847
309.304,26.930637,11.221438,1621.5,31.06856,1.734453,29.234798,82.4,11.764706,87.8,102.2,1783.618,1222.5461,-8.847302,1.0198899e-14,-8.195544e-16,15.817839,51.234707,2.1161187,20.202276,45.05007,-93.01437,951.6847
309.404,13.076321,20.080467,1636.25,31.06856,3.5721,29.234798,82.4,10.980392,87.8,102.2,2781.7354,2297.442,-4.49617,1.0198899e-14,-8.195544e-16,32.576786,104.56651,2.1176846,20.194138,45.05007,-93.01437,951.6847
309.503,13.076321,20.080467,1636.25,31.06856,3.5721,29.234798,82.4,10.980392,87.8,102.2,2781.7354,2297.442,-4.49617,1.0198899e-14,-8.195544e-16,32.576786,104.56651,2.1176846,20.194138,45.05007,-93.01437,951.6847
309.603,13.076321,28.053595,1688.0,31.06856,3.5721,29.234798,82.4,10.588235,87.8,102.2,2944.151,2831.9365,-0.58015096,1.0198899e-14,-8.195544e-16,32.576786,101.360756,2.119279,20.185871,45.05007,-93.01437,951.6847
309.703,13.076321,28.053595,1688.0,31.06856,3.5721,29.234798,82.4,10.588235,87.8,102.2,2944.151,2831.9365,-0.58015096,1.0198899e-14,-8.195544e-16,32.576786,101.360756,2.119279,20.185871,45.05007,-93.01437,951.6847
309.804,13.159175,27.167692,1862.5,31.06856,3.549609,29.234798,82.4,9.019608,87.8,102.2,3053.4124,2873.2788,-1.0152642,1.0198899e-14,-8.195544e-16,32.37167,91.285736,2.1208367,20.177958,45.05007,-93.01437,951.6847
309.903,13.159175,27.167692,1862.5,31.06856,3.549609,29.234798,82.4,9.019608,87.8,102.2,3053.4124,2873.2788,-1.0152642,1.0198899e-14,-8.195544e-16,32.37167,91.285736,2.1208367,20.177958,45.05007,-93.01437,951.6847
310.003,17.216532,24.805285,1908.25,31.06856,2.701566,29.234798,82.4,0.0,87.8,102.2,891.809,2598.6487,-2.175566,1.0198899e-14,-8.195544e-16,24.742758,68.09997,2.1223915,20.175415,45.05007,-93.01437,951.6847
310.104,17.216532,24.805285,1908.25,31.06856,2.701566,29.234798,82.4,0.0,87.8,102.2,891.809,2598.6487,-2.175566,1.0198899e-14,-8.195544e-16,24.742758,68.09997,2.1223915,20.175415,45.05007,-93.01437,951.6847
310.203,22.044182,19.785168,1903.75,31.06856,2.110185,29.234798,82.4,3.9215686,87.8,102.2,891.809,1544.4242,-4.6412077,1.0198899e-14,-8.195544e-16,19.324121,53.31187,2.123945,20.176666,45.05007,-93.01437,951.6847
310.303,27.561214,16.832157,1905.75,31.68993,1.7199,29.234798,82.4,6.6666665,87.8,102.2,1946.0336,2229.5225,-6.091585,2.53279,0.506558,15.7650585,43.447395,2.1255288,20.180695,45.05007,-93.01437,951.6847
310.403,27.561214,16.832157,1905.75,31.68993,1.7199,29.234798,82.4,6.6666665,87.8,102.2,1946.0336,2229.5225,-6.091585,2.53279,0.506558,15.7650585,43.447395,2.1255288,20.180695,45.05007,-93.01437,951.6847
310.504,20.275469,15.650953,1866.25,31.68993,2.336418,29.234798,82.4,11.764706,87.8,102.2,2188.1804,1987.3757,-6.671736,2.53279,0.506558,21.430042,60.309715,2.1271162,20.180765,45.05007,-93.01437,951.6847
310.604,20.275469,15.650953,1866.25,31.68993,2.336418,29.234798,82.4,11.764706,87.8,102.2,2188.1804,1987.3757,-6.671736,2.53279,0.506558,21.430042,60.309715,2.1271162,20.180765,45.05007,-93.01437,951.6847
310.703,10.265205,24.214682,1860.25,31.68993,4.631823,29.234798,82.4,12.156863,87.8,102.2,3079.9895,2583.8838,-2.4656415,1.0198899e-14,0.506558,42.327858,119.50582,2.1286998,20.166273,45.05007,-93.01437,951.6847
310.803,10.265205,24.214682,1860.25,31.68993,4.631823,29.234798,82.4,12.156863,87.8,102.2,3079.9895,2583.8838,-2.4656415,1.0198899e-14,0.506558,42.327858,119.50582,2.1286998,20.166273,45.05007,-93.01437,951.6847
310.903,10.265205,29.234798,1878.5,31.68993,4.631823,29.234798,82.4,12.156863,86.0,102.2,3242.405,2796.5005,0.0,1.0198899e-14,0.506558,42.327858,118.3448,2.1302848,20.151812,45.05007,-93.01437,951.6847
311.003,10.265205,29.234798,1878.5,31.68993,4.631823,29.234798,82.4,12.156863,86.0,102.2,3242.405,2796.5005,0.0,1.0198899e-14,0.506558,42.327858,118.3448,2.1302848,20.151812,45.05007,-93.01437,951.6847
311.104,10.554128,29.825401,1930.0,32.311302,4.581549,29.234798,82.4,10.196078,86.0,102.2,3351.6663,3268.9822,0.29007548,2.541655,1.014889,41.97636,114.230354,2.1318939,20.137989,45.05007,-93.01437,951.6847
311.203,21.2689,23.62408,1995.75,32.311302,2.272914,29.234798,82.4,0.0,86.0,102.2,891.809,2601.6018,-2.755717,2.541655,1.014889,20.829655,54.816338,2.1335092,20.1388,45.05007,-93.01437,951.6847
