Time (sec), Instant fuel economy (MPG), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Relative throttle position (%), Ambient air temperature (°F), Relative accelerator pedal position (%), Intake air temperature bank 1  sensor 1 (°F), Mass air flow rate (lb/min), Boost (psi), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel Economy (MPG), Hard Brake Count, Latitude (deg), Longitude (deg), Bearing (deg)
1057.080,92.95011,7.087224,3239.25,72.079056,6.27451,95,0,102.2,1.344456,-11.022868,10.632413,17.239372,8.953362,19.862278,0,44.8616,-93.1961,96.13831
1058.049,99.58512,6.791923,2890.75,70.21494,5.882353,95,0,102.2,1.1968466,-11.167906,9.667357,17.564318,8.984501,19.917608,0,44.861565,-93.1957,96.56815
1059.037,14.038034,30.120703,2840.75,69.593575,68.62745,95,25.882353,102.2,5.0232086,0.29007548,67.972855,125.671425,8.996953,19.905434,0,44.861534,-93.195305,96.43222
1060.039,9.975926,35.731422,3080.5,70.21494,16.862745,95,11.764706,102.2,5.855836,3.0457926,96.504814,164.53635,9.012379,19.869675,0,44.861504,-93.1949,95.96755
1061.057,12.903036,33.664314,3143.75,70.83632,12.941176,95,0,102.2,5.9826913,2.0305283,75.27256,125.75428,9.028202,19.849218,0,44.861477,-93.1945,96.06351
1062.051,48.229023,12.993244,2468.25,70.21494,6.27451,95,0,102.2,2.0313861,-8.122113,19.961525,42.475513,9.065753,19.900677,0,44.861446,-93.19411,96.17186
1063.044,121.54865,5.90602,2297.5,69.593575,5.098039,95,4.7058825,102.2,0.84098774,-11.603019,7.850397,17.946104,9.081334,19.92871,0,44.861416,-93.19371,96.14929
1064.064,18.809322,25.986488,2288,68.972206,15.294118,95,0,102.2,3.4443614,-1.7404529,50.27749,115.41218,9.095488,19.930792,0,44.861385,-93.19331,96.151276
1065.041,113.40346,6.201321,2242.75,68.35083,16.862745,95,22.352942,102.2,0.7986956,-11.457981,8.263997,19.35278,9.12528,19.982975,0,44.86136,-93.19293,95.96129
1066.052,19.135645,31.006605,2545.25,67.72946,16.078432,95,0,102.2,4.011813,0.7251887,48.52965,100.14074,9.137262,19.98229,0,44.86133,-93.19254,96.0059
1067.035,98.11917,6.496622,2590.25,66.48672,12.941176,95,18.039215,102.2,0.9721232,-11.312943,9.290812,18.83849,9.163601,20.025745,0,44.861305,-93.19216,95.58096
1068.045,15.189099,30.711304,2666,66.48672,46.27451,95,17.254902,102.2,4.5892906,0.58015096,60.01717,118.23592,9.175471,20.016916,0,44.861282,-93.19179,94.71801
1069.062,47.432335,16.241554,2478,66.48672,6.6666665,95,0,102.2,2.4980054,-6.526698,19.219099,40.73482,9.193757,20.039217,0,44.86126,-93.19141,94.58626
1070.044,89.86696,6.791923,2373,66.48672,11.372549,95,23.137255,102.2,0.97095627,-11.167906,10.14396,22.451422,9.204846,20.057886,0,44.86124,-93.19103,94.08818
1071.049,22.525476,18.899263,3056.5,65.86535,7.45098,95,8.627451,102.2,3.173351,-5.221359,40.09181,68.89145,9.234676,20.052904,0,44.861225,-93.19066,93.330475
1072.044,17.73214,22.738176,2998,65.86535,7.45098,95,0,102.2,4.009458,-3.335868,50.92939,89.22179,9.248696,20.045963,0,44.861214,-93.19028,92.76849
1073.044,88.54432,7.087224,2789.25,65.86535,19.215687,95,17.254902,102.2,1.2257824,-11.022868,10.1992655,19.205055,9.263958,20.072443,0,44.861202,-93.1899,92.37289
1074.063,13.533189,35.43612,2652.5,65.86535,19.215687,95,10.980392,102.2,5.7021575,2.9007547,66.731285,132.13205,9.279228,20.055796,0,44.861187,-93.18953,92.735466
1075.049,25.849892,26.57709,2242.75,66.48672,15.294118,95,0,102.2,3.7043326,-1.4503773,35.2654,82.58517,9.308853,20.04389,0,44.861176,-93.18915,92.97103
1076.062,38.398163,18.308662,2224.5,66.48672,22.352942,95,10.588235,102.2,2.36888,-5.511434,23.740894,56.052986,9.320453,20.056187,0,44.861164,-93.18877,92.57702
1077.043,65.377525,11.81204,2171,66.48672,11.764706,95,6.27451,102.2,1.5158734,-8.702264,13.943733,33.732872,9.341998,20.08809,0,44.861153,-93.18839,92.266815
1078.048,63.051685,10.335535,2175,65.86535,5.490196,95,2.745098,102.2,1.2944891,-9.427453,14.322965,34.58659,9.354047,20.10533,0,44.861145,-93.18802,91.83281
1079.070,22.312973,24.214682,2202.5,65.24397,9.019608,95,0,102.2,3.0747118,-2.6106794,40.09181,95.6035,9.379906,20.122179,0,44.86114,-93.187645,90.89807
1080.040,31.525536,18.308662,2176.5,64.622604,11.372549,95,0,102.2,2.3263664,-5.511434,28.105713,67.82191,9.3932495,20.131716,0,44.861137,-93.18727,90.73715
1081.058,20.418446,31.892508,2864.25,64.001236,68.62745,95,19.607843,102.2,3.944286,1.1603019,42.977222,78.8064,9.419084,20.154625,0,44.861137,-93.186905,90.428185
1082.033,10.44142,36.32202,3312.5,64.001236,21.568628,95,8.235294,102.2,6.0018697,3.335868,84.042984,133.25381,9.430889,20.126709,0,44.861134,-93.18654,90.34919
1083.046,66.77571,8.268428,2986.5,65.24397,5.882353,95,4.3137255,102.2,1.5800996,-10.442718,13.396598,23.5595,9.446032,20.149786,0,44.86113,-93.186165,90.551025
1084.066,18.068771,29.234798,2628.75,64.622604,25.09804,95,12.156863,102.2,4.870829,-0.14503774,49.03752,97.97455,9.471946,20.16712,0,44.86113,-93.1858,90.6167
1085.043,13.043019,38.979733,2391.25,64.622604,31.764706,95,0,102.2,5.911446,4.49617,67.93272,149.2066,9.483687,20.153488,0,44.861126,-93.185425,90.43896
1086.055,72.7684,24.805285,2266,65.24397,21.960785,95,20.392157,102.2,3.421959,-2.4656415,12.293349,28.493406,9.500448,20.17937,0,44.861126,-93.18505,90.576775
1087.040,12.834234,39.865635,2490.5,65.86535,13.725491,95,9.019608,102.2,5.780162,5.0763206,70.36548,148.39087,9.527361,20.15165,0,44.861122,-93.18468,90.47989
1088.048,46.102165,16.832157,2223.5,66.48672,11.764706,95,2.3529413,102.2,2.418421,-6.236623,19.77362,46.707127,9.539484,20.164572,0,44.861122,-93.184296,90.48107
1089.032,67.39719,15.946254,2218.75,65.86535,10.980392,95,7.8431373,102.2,2.045509,-6.671736,13.399477,31.718567,9.553692,20.186502,0,44.86112,-93.18392,90.815
1090.046,23.047585,32.77841,2318,65.86535,40,95,12.941176,102.2,4.2642245,1.5954151,39.18359,88.78198,9.57858,20.18704,0,44.861115,-93.18355,90.6559
1091.065,13.978377,34.845516,2349,65.86535,8.627451,95,7.45098,100.4,4.6597857,2.6106794,64.606,144.45212,9.592324,20.179098,0,44.861115,-93.18317,90.53082
1092.042,18.463593,33.07371,2244.75,65.86535,22.745098,95,10.588235,100.4,4.481997,1.7404529,48.911774,114.44044,9.612678,20.174206,0,44.86111,-93.182785,90.42314
1093.054,16.445885,37.503227,2248.5,66.48672,30.980392,95,12.156863,100.4,4.8567104,3.916019,55.43069,129.47665,9.62379,20.169971,0,44.86111,-93.1824,90.35687
1094.046,12.208762,44.885754,2335.5,66.48672,20.392157,95,0,100.4,5.8224664,7.3969245,74.668236,167.91524,9.637366,20.149717,0,44.86111,-93.18202,90.250854
1095.043,60.955456,21.852274,2339.5,67.108086,15.686275,95,9.411765,100.4,2.9099472,-3.770981,15.095063,33.888,9.672822,20.188051,0,44.861107,-93.18165,90.250374
1096.035,16.381443,34.254917,2283,67.108086,68.62745,95,19.607843,100.4,4.6232944,2.3206038,56.168827,129.21815,9.6849785,20.184269,0,44.861103,-93.18127,90.57173
1097.035,4.9189806,59.0602,4056.5,67.108086,14.90196,95,0,100.4,9.816209,14.358736,187.05632,242.18932,9.710767,20.065557,0,44.8611,-93.180885,90.59531
1098.055,34.088543,14.76505,3642,67.72946,9.411765,95,1.1764706,100.4,3.4553497,-7.251887,27.242178,39.28583,9.724839,20.079212,0,44.8611,-93.1805,90.40796
1099.051,32.242012,15.355652,3108.25,67.108086,17.647058,95,11.764706,100.4,3.2263672,-6.9618115,28.538122,48.22181,9.736851,20.088179,0,44.861095,-93.180115,90.35618
1100.045,44.218616,11.81204,2559.25,67.108086,18.431372,95,10.980392,100.4,2.1181,-8.702264,20.808577,42.703526,9.752186,20.104599,0,44.861095,-93.17974,90.523575
1101.065,13.033134,42.818645,2108.75,66.48672,68.62745,95,12.54902,100.4,5.815554,6.526698,69.94532,174.20782,9.781232,20.084026,0,44.86109,-93.17936,90.48696
1102.045,9.382652,52.268276,2537.75,66.48672,68.62745,95,19.607843,100.4,6.41977,11.167906,97.158745,201.0792,9.804989,20.04203,0,44.861088,-93.17898,90.70181
1103.034,6.179768,49.019966,3017,67.108086,16.078432,95,3.137255,100.4,7.176744,9.572491,148.89337,259.19946,9.816748,19.9829,0,44.861088,-93.17859,90.53428
1104.040,60.80691,22.442877,2995,67.72946,18.82353,95,9.411765,100.4,3.9062445,-3.4809058,15.272049,26.781479,9.833298,20.005209,0,44.861084,-93.17821,90.505684
1105.051,19.619726,30.711304,2513.25,67.108086,21.17647,95,9.803922,100.4,5.3134956,0.58015096,46.898026,98.006065,9.86061,20.014612,0,44.86108,-93.177826,90.4937
1106.033,14.53493,25.691187,2499,66.48672,13.725491,95,20.784313,100.4,3.724993,-1.8854905,62.71834,131.81425,9.872744,20.003819,0,44.86108,-93.177444,90.53311
1107.040,9.3488,47.83876,2959,66.48672,11.372549,95,1.9607843,100.4,6.8968663,8.99234,97.51057,173.07756,9.89252,19.959824,0,44.861076,-93.17707,90.62831
1108.059,16.755482,24.214682,2911.25,65.86535,9.803922,95,6.27451,100.4,4.084715,-2.6106794,53.898006,97.23604,9.917175,19.944147,0,44.861073,-93.1767,90.62427
1109.037,17.610786,23.033478,2851.75,65.24397,7.0588236,95,7.45098,100.4,3.868518,-3.1908302,50.796562,93.55283,9.928103,19.940098,0,44.86107,-93.17632,90.529236
1110.053,17.829931,33.959614,2466.25,64.622604,30.19608,95,0,100.4,5.5870147,2.175566,49.694397,105.828926,9.943384,19.936916,0,44.86107,-93.17596,90.3233
1111.040,111.53295,6.201321,2339,63.37986,9.411765,95,5.098039,100.4,0.8413583,-11.457981,7.791494,17.495428,9.969853,19.979141,0,44.86107,-93.17559,90.60136
1112.056,82.66549,15.355652,1976,62.13712,67.84314,95,7.45098,100.4,2.0720685,-6.9618115,10.306222,27.393444,9.981289,19.996752,0,44.861065,-93.17524,90.58484
1113.045,26.758013,30.416002,2359.5,61.515747,68.62745,95,16.470589,100.4,3.4673262,0.43511322,31.52137,70.16478,9.995891,20.0057,0,44.861065,-93.17489,89.96723
1114.042,10.247042,42.228043,2364.75,61.515747,68.62745,95,16.078432,100.4,5.7481294,6.236623,82.311485,182.81393,10.006511,19.975908,0,44.86107,-93.17454,89.42333
1115.035,5.061402,59.650803,3977.25,62.13712,68.62745,95,12.156863,100.4,8.267711,14.793849,168.32668,222.28192,10.032904,19.883892,0,44.86107,-93.17418,89.0642
1116.046,6.0843277,42.228043,3960.5,64.001236,25.490196,95,12.54902,100.4,9.689234,6.236623,144.22762,191.26366,10.04561,19.820442,0,44.861076,-93.173805,89.026306
1117.050,9.312584,39.570335,3366,65.86535,21.568628,95,11.764706,100.4,9.177013,4.931283,96.97492,151.3141,10.072587,19.717857,0,44.861076,-93.17343,89.42457
1118.046,8.565244,43.704548,3417.75,66.48672,20.784313,95,10.980392,100.4,8.486847,6.9618115,106.43092,163.55417,10.084162,19.685701,0,44.861076,-93.17304,89.9149
1119.040,9.260192,49.61057,3034.75,67.72946,68.62745,95,14.90196,100.4,8.563305,9.862566,100.28368,173.55672,10.111779,19.641838,0,44.861073,-93.17266,90.412735
1120.041,9.156464,45.476353,3029.75,68.35083,19.607843,95,10.588235,100.4,7.961853,7.832038,102.3502,177.42548,10.125659,19.610569,0,44.861073,-93.172264,90.42247
1121.035,11.897816,41.34214,2566,68.972206,15.686275,95,10.980392,102.2,7.2261233,5.8015094,79.48396,162.68852,10.137973,19.593616,0,44.86107,-93.17187,90.333824
1122.032,12.572589,43.704548,2322.5,69.593575,29.411764,95,12.156863,102.2,6.469771,6.9618115,75.89568,171.63087,10.15892,19.568056,0,44.86107,-93.17147,89.900894
1123.049,9.981976,50.49647,2459.75,69.593575,38.431374,95,15.686275,102.2,6.964674,10.297679,95.59283,204.11194,10.186346,19.527752,0,44.861073,-93.171074,89.472664
1124.068,10.2326765,46.952858,2526.75,70.21494,23.529411,95,0,102.2,6.6628284,8.557226,94.08339,195.56213,10.199132,19.50209,0,44.86108,-93.17067,88.89349
1125.037,13.903736,33.959614,2357.75,70.21494,39.60784,95,13.725491,102.2,4.5158477,2.175566,69.24217,154.24355,10.225353,19.49129,0,44.861084,-93.17027,89.100204
1126.057,13.929329,39.865635,2452,70.21494,21.17647,95,11.372549,102.2,5.422531,5.0763206,69.11495,148.04224,10.237438,19.482107,0,44.861084,-93.16987,89.97855
1127.038,11.317208,43.999847,2398.75,70.21494,10.980392,95,6.27451,102.2,6.012155,7.106849,85.06735,186.25673,10.263524,19.46827,0,44.86108,-93.16947,90.41172
1128.046,21.241716,34.254917,2237.25,70.21494,15.686275,95,0,100.4,4.7403836,2.3206038,45.32237,106.39768,10.277097,19.47147,0,44.86108,-93.16907,90.140945
1129.031,30.203289,32.77841,2224.5,69.593575,68.62745,95,14.90196,100.4,4.230659,1.5954151,31.592758,74.59148,10.29075,19.480442,0,44.86108,-93.16867,90.03552
1130.046,14.256601,38.979733,2623,69.593575,10.196078,95,0,100.4,5.234567,4.6412077,66.93076,134.01752,10.319495,19.460587,0,44.86108,-93.168274,89.83021
1131.058,11.360102,43.113945,3967.25,68.972206,68.62745,95,48.235294,100.4,6.453229,6.671736,83.24622,110.20696,10.343395,19.44416,0,44.861088,-93.167885,89.36186
1132.049,4.3036475,58.469597,4395,69.593575,68.62745,95,44.313725,100.4,13.382132,14.213698,221.72011,264.95996,10.358143,19.347252,0,44.86109,-93.16748,89.13485
1133.047,5.9827523,51.382374,4447.25,72.079056,68.62745,95,38.039215,100.4,13.028028,10.732793,165.18886,195.08473,10.374959,19.272236,0,44.861095,-93.16706,88.99046
1134.028,36.059666,7.677826,4310,73.94317,7.8431373,95,0,100.4,1.9973224,-10.732793,28.11571,34.26146,10.402474,19.219654,0,44.8611,-93.16663,89.16976
1135.036,63.067413,5.90602,4243.75,72.079056,7.8431373,95,3.9215686,102.2,1.468513,-11.603019,15.6702795,19.393715,10.416387,19.23693,0,44.861103,-93.16624,89.22938
1136.028,16.37631,20.080467,4205.75,70.21494,15.686275,95,9.019608,102.2,4.9161963,-4.6412077,58.78766,73.41364,10.437698,19.23194,0,44.861103,-93.16583,89.56454
1137.038,20.393856,20.966372,3575.25,70.21494,12.941176,95,8.627451,102.2,5.1167583,-4.2060943,47.206615,69.34745,10.46306,19.213789,0,44.861107,-93.165436,89.65861
1138.055,14.642923,29.234798,3265,69.593575,18.82353,95,12.156863,102.2,6.029928,-0.14503774,65.16494,104.825005,10.477042,19.207993,0,44.861107,-93.16504,89.574066
1139.043,17.803625,32.18781,2520.5,70.21494,25.490196,95,12.54902,102.2,6.062897,1.3053397,54.074657,112.67852,10.490872,19.20599,0,44.861107,-93.164635,89.65342
1140.067,49.41143,22.147575,2263.25,70.21494,17.254902,95,12.54902,102.2,3.039988,-3.6259434,19.48385,45.214355,10.516596,19.209589,0,44.86111,-93.16424,89.42238
1141.062,14.697172,37.207928,2359.5,70.21494,15.294118,95,10.196078,102.2,4.85818,3.770981,65.50409,145.80838,10.531799,19.20363,0,44.861115,-93.16383,89.31865
1142.034,13.680939,41.932743,2351.25,70.21494,33.333332,95,12.54902,102.2,5.707933,6.091585,70.3698,157.1888,10.546774,19.187141,0,44.86112,-93.16344,89.35159
1143.050,14.96423,39.865635,2373,70.21494,39.215687,95,14.90196,102.2,5.459329,5.0763206,64.33508,142.39154,10.579691,19.167753,0,44.861122,-93.16303,89.486626
1144.035,12.112191,46.952858,2468.75,70.21494,41.17647,95,11.372549,102.2,6.427845,8.557226,79.48396,169.09721,10.592243,19.151283,0,44.861122,-93.16263,89.51534
1145.041,66.87189,15.060351,2515,70.83632,6.27451,95,5.882353,102.2,2.1449533,-7.106849,14.523959,30.330608,10.61149,19.176699,0,44.861126,-93.16223,89.56155
1146.059,65.766335,18.308662,2273.75,70.21494,11.372549,95,0,102.2,2.4655259,-5.511434,14.638568,33.813484,10.637318,19.199406,0,44.86113,-93.16183,89.33321
1147.038,31.921135,27.462994,2334.25,69.593575,11.764706,95,0,102.2,3.6024354,-1.0152642,29.892584,67.258965,10.650615,19.2085,0,44.86113,-93.16144,89.39131
1148.054,20.391972,29.5301,2318.75,68.35083,27.450981,95,11.764706,102.2,3.7858503,0,45.95759,104.096794,10.677988,19.231724,0,44.861134,-93.16104,89.37913
1149.045,16.704916,34.845516,2328.5,68.972206,29.411764,95,12.156863,102.2,4.6612935,2.6106794,56.611214,127.691,10.689576,19.228584,0,44.861137,-93.160645,89.448006
1150.055,12.096197,44.885754,2400,68.972206,35.686275,95,13.333333,102.2,6.029626,7.541962,78.1804,171.08846,10.7014475,19.215935,0,44.86114,-93.16025,89.34394
1151.047,105.35349,10.630836,2340,69.593575,11.372549,95,9.803922,102.2,1.4719203,-9.282415,9.057177,20.328768,10.721671,19.245342,0,44.861145,-93.15985,89.4247
1152.042,17.377884,36.32202,2285.25,69.593575,12.156863,95,0,102.2,4.881332,3.335868,54.909172,126.1959,10.74867,19.245932,0,44.86115,-93.159454,89.43816
1153.037,52.926346,13.879147,2241.5,69.593575,11.372549,95,0,102.2,1.8297936,-7.6870003,18.028927,42.24402,10.7600155,19.259504,0,44.861153,-93.15906,89.32978
1154.034,19.335709,29.234798,2378,69.593575,10.196078,95,3.5294118,102.2,3.8179848,-0.14503774,49.34938,108.99433,10.788133,19.274843,0,44.861153,-93.15866,89.549286
1155.050,42.025486,17.127459,2283.75,69.593575,12.156863,95,10.196078,102.2,2.349689,-6.091585,22.705395,52.217316,10.803098,19.288612,0,44.861156,-93.158264,89.66894
1156.040,33.052345,28.348896,2301,68.972206,33.72549,95,11.372549,102.2,3.709239,-0.58015096,28.611753,65.30733,10.828328,19.30372,0,44.861156,-93.15787,89.85711
1157.039,19.76524,28.348896,2248.5,68.972206,12.156863,95,7.8431373,102.2,3.7632093,-0.58015096,47.845894,111.759865,10.8389635,19.303606,0,44.86116,-93.15747,89.56777
1158.062,20.070757,32.18781,2325.5,68.972206,27.058823,95,0,102.2,4.1753216,1.3053397,47.11758,106.414474,10.857924,19.30518,0,44.86116,-93.157074,89.3363
1159.037,33.755547,28.348896,2327.75,68.972206,23.529411,95,10.980392,102.2,3.645047,-0.58015096,28.015707,63.21197,10.884824,19.334478,0,44.861164,-93.15668,89.3222
1160.025,17.680729,36.32202,2335.5,69.593575,33.72549,95,12.54902,102.2,4.877665,3.335868,53.96866,121.36566,10.897813,19.331867,0,44.861168,-93.15628,89.25048
1161.033,26.007807,25.986488,2306.25,69.593575,10.588235,95,0.39215687,102.2,3.4612272,-1.7404529,36.689182,83.55371,10.924408,19.349953,0,44.86117,-93.15588,89.36663
1162.050,102.08475,7.087224,2262.25,69.593575,5.098039,95,0,102.2,0.9429489,-11.022868,9.347187,21.700733,10.938334,19.369871,0,44.861176,-93.15548,89.42244
1163.028,43.51286,20.67107,2300,68.972206,14.90196,95,8.627451,102.2,2.696902,-4.351132,21.733473,49.628983,10.965946,19.403923,0,44.86118,-93.15509,89.52499
1164.039,27.316507,26.57709,2265.25,68.972206,15.294118,95,9.019608,100.4,3.5264754,-1.4503773,34.61956,80.267456,10.977128,19.40994,0,44.861183,-93.15469,89.15711
1165.058,28.332972,24.214682,2245.5,68.972206,7.45098,95,0,100.4,3.1644666,-2.6106794,33.377563,78.06847,10.998964,19.4222,0,44.86119,-93.1543,88.365234
1166.050,101.36492,8.268428,2255.5,68.35083,18.82353,95,12.941176,100.4,1.0741099,-10.442718,9.245465,21.528809,11.022534,19.45589,0,44.86121,-93.15391,86.25906
1167.047,19.292343,30.120703,2341.75,68.35083,14.509804,95,0,100.4,3.9193454,0.29007548,48.57709,108.94945,11.034225,19.454967,0,44.861237,-93.15352,84.25478
1168.066,88.288086,12.993244,2268,68.972206,11.764706,95,12.54902,100.4,1.75535,-8.122113,10.711361,24.804796,11.048008,19.474073,0,44.86128,-93.15313,81.62221
1169.050,13.067954,42.818645,2402.5,69.593575,10.196078,95,6.6666665,100.4,5.8328457,6.526698,73.018715,159.62645,11.076274,19.458912,0,44.86133,-93.15273,79.604965
1170.032,29.702585,26.87239,2322.5,69.593575,21.960785,95,10.588235,100.4,3.724563,-1.3053397,32.125324,72.64837,11.089174,19.463787,0,44.86139,-93.15234,77.64816
1171.043,43.514866,17.71806,2246.25,70.21494,5.882353,95,9.019608,100.4,2.3739824,-5.8015094,22.124046,51.729767,11.10563,19.482075,0,44.86146,-93.151955,75.49077
1172.044,103.39945,7.677826,2266,69.593575,7.8431373,95,9.803922,100.4,1.0036997,-10.732793,9.228339,21.389357,11.13394,19.515007,0,44.861546,-93.15157,73.30111
1173.042,17.188051,28.644197,2330.25,69.593575,20.784313,95,5.882353,100.4,3.744572,-0.43511322,55.515614,125.125755,11.145671,19.512302,0,44.861637,-93.1512,71.79277
1174.038,19.3571,25.986488,2310.5,69.593575,22.745098,95,10.588235,100.4,3.405008,-1.7404529,49.294846,112.05457,11.173356,19.531395,0,44.861732,-93.15082,70.24036
1175.034,20.243782,28.053595,2294.25,70.21494,19.607843,95,10.196078,100.4,3.7393844,-0.7251887,47.556576,108.86892,11.185984,19.532877,0,44.86184,-93.150444,68.94608
1176.042,21.281542,31.006605,2326,70.83632,20.784313,95,10.196078,100.4,4.0739737,0.7251887,45.637886,103.050446,11.214453,19.54593,0,44.861942,-93.15007,68.59325
1177.058,37.899315,23.62408,2271.25,70.83632,7.0588236,95,5.490196,100.4,3.17008,-2.9007547,25.626968,59.260647,11.22636,19.556515,0,44.862045,-93.1497,68.52714
1178.043,49.824436,12.402642,2245.75,70.21494,5.882353,95,7.0588236,100.4,1.6251174,-8.412189,19.322344,45.188972,11.238105,19.568666,0,44.86215,-93.14933,68.841095
1179.045,33.621433,23.32878,2275.25,68.972206,9.803922,95,1.1764706,100.4,3.0423007,-3.0457926,28.127459,64.92851,11.27352,19.597843,0,44.862247,-93.14896,69.454834
1180.034,39.9696,18.899263,2275.25,68.35083,14.117647,95,9.019608,100.4,2.4807308,-5.221359,23.446966,54.12421,11.2850685,19.608,0,44.862335,-93.14858,71.36283
1181.034,35.773308,24.805285,2242.75,68.35083,15.294118,95,9.019608,100.4,3.2538126,-2.3206038,26.19735,61.349434,11.30799,19.618692,0,44.862415,-93.14821,73.5823
1182.053,18.971346,33.664314,2302.5,68.35083,45.098038,95,14.117647,100.4,4.355683,2.0305283,49.39902,112.68153,11.321782,19.615665,0,44.86248,-93.147835,75.866776
1183.030,12.172063,40.751537,2539.25,68.35083,64.31373,95,15.686275,100.4,5.41314,5.511434,76.99318,159.25053,11.334438,19.605717,0,44.862537,-93.147446,77.83926
1184.043,27.838772,22.147575,2425.5,68.35083,14.509804,95,11.764706,100.4,3.2444212,-3.6259434,33.66405,72.89524,11.352187,19.61251,0,44.862587,-93.14706,79.83834
1185.038,11.583427,33.07371,2416,68.972206,7.45098,95,7.8431373,100.4,4.515865,1.7404529,81.64126,177.47894,11.383758,19.584408,0,44.86263,-93.14667,81.8369
1186.038,14.701308,35.731422,2351.75,69.593575,38.431374,95,12.156863,100.4,4.9802694,3.0457926,64.90614,144.9535,11.397567,19.578613,0,44.862656,-93.14627,84.17663
1187.058,23.686258,32.48311,2366.75,69.593575,37.64706,95,15.686275,100.4,4.407115,1.4503773,40.285183,89.397835,11.412396,19.583544,0,44.862675,-93.145874,86.00024
1188.038,11.286197,41.63744,2589.5,69.593575,37.64706,95,12.54902,100.4,5.685151,5.946547,84.54622,171.47955,11.42484,19.562176,0,44.862682,-93.14547,87.977974
1189.022,10.174684,46.362255,2443.75,70.21494,11.764706,95,7.45098,100.4,6.9260573,8.267151,94.619644,203.35677,11.443593,19.537582,0,44.862686,-93.14506,89.60057
1190.029,10.174684,46.362255,2443.75,70.21494,11.764706,95,7.45098,100.4,6.9260573,8.267151,94.619644,203.35677,11.443593,19.537582,0,44.86268,-93.14465,90.9579
1191.046,14.547507,39.570335,2536.5,71.45769,41.960785,95,9.803922,100.4,5.578688,4.931283,67.34929,139.4544,11.479097,19.508402,0,44.862675,-93.14424,91.04093
1192.032,14.547507,39.570335,2536.5,71.45769,41.960785,95,9.803922,100.4,5.578688,4.931283,67.34929,139.4544,11.479097,19.508402,0,44.86267,-93.14384,90.81029
1193.039,34.169697,17.422758,2424.75,72.079056,42.7451,95,0,100.4,2.549514,-5.946547,28.92282,62.648075,11.518853,19.537796,0,44.862667,-93.143425,90.45567
1194.040,34.169697,17.422758,2424.75,72.079056,42.7451,95,0,100.4,2.549514,-5.946547,28.92282,62.648075,11.518853,19.537796,0,44.862667,-93.14301,90.4327
1195.043,44.65027,28.348896,2397.5,71.45769,29.411764,95,14.117647,100.4,3.9655983,-0.58015096,21.943077,48.069874,11.556834,19.575739,0,44.862663,-93.1426,90.37203
1196.057,44.65027,28.348896,2397.5,71.45769,29.411764,95,14.117647,100.4,3.9655983,-0.58015096,21.943077,48.069874,11.556834,19.575739,0,44.86266,-93.14219,90.313286
1197.033,23.145527,31.006605,2326.75,72.70043,6.27451,95,10.980392,100.4,4.2886286,0.7251887,43.066795,97.21358,11.603214,19.584967,0,44.862656,-93.14177,90.63972
1198.046,23.145527,31.006605,2326.75,72.70043,6.27451,95,10.980392,100.4,4.2886286,0.7251887,43.066795,97.21358,11.603214,19.584967,0,44.86265,-93.14135,91.011284
1199.031,17.505314,38.09383,2406.75,72.70043,9.803922,95,3.9215686,100.4,5.1134024,4.2060943,56.942917,124.26328,11.6406355,19.576637,0,44.862648,-93.14093,91.00008
1200.040,17.505314,38.09383,2406.75,72.70043,9.803922,95,3.9215686,100.4,5.1134024,4.2060943,56.942917,124.26328,11.6406355,19.576637,0,44.86264,-93.14051,90.849464
1201.037,17.505314,38.09383,2406.75,72.70043,9.803922,95,3.9215686,100.4,5.1134024,4.2060943,56.942917,124.26328,11.6406355,19.576637,0,44.862637,-93.14009,90.79878
1202.042,17.201561,16.832157,2405.5,73.3218,15.686275,95,0,100.4,2.337095,-6.236623,58.44373,127.60469,11.685672,19.567118,0,44.862633,-93.13967,90.80337
1203.058,39.82961,8.268428,2368.5,73.94317,17.254902,95,10.196078,100.4,1.1474504,-10.442718,25.454506,56.444984,11.727487,19.602179,0,44.86263,-93.13925,90.88437
1204.040,96.188576,8.85903,2273,73.3218,11.372549,95,8.627451,100.4,1.2105011,-10.152641,10.451588,24.149988,11.766646,19.655521,0,44.862625,-93.13883,90.73238
1205.047,24.796137,25.691187,2366.75,73.3218,16.862745,95,9.803922,100.4,3.3689084,-1.8854905,40.54355,89.97118,11.780564,19.659443,0,44.86262,-93.13841,90.730675
1206.037,68.06958,9.154331,2319.25,73.3218,5.882353,95,0,100.4,1.2499269,-10.007604,14.769055,33.445618,11.796946,19.678997,0,44.86262,-93.138,90.55777
1207.036,46.340275,20.67107,2405,71.45769,42.35294,95,12.54902,100.4,2.7693481,-4.351132,21.142824,46.172348,11.827671,19.713858,0,44.862617,-93.13759,90.610306
1208.056,18.959597,33.07371,2416,71.45769,29.411764,95,11.764706,100.4,4.5888476,1.7404529,51.676434,112.33877,11.840073,19.713799,0,44.862614,-93.13718,90.77544
1209.028,37.048744,14.76505,2334.25,72.079056,5.882353,95,4.3137255,100.4,2.0579624,-7.251887,26.675236,60.019855,11.856079,19.725674,0,44.86261,-93.136765,90.67787
