Time (sec), Instant fuel economy (MPG), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Mass air flow rate (lb/min), Barometric pressure (inHg), Ambient air temperature (°F), Relative accelerator pedal position (%), Intake air temperature bank 1  sensor 1 (°F), Intake air temperature bank 1  sensor 2 (°F), Commanded fuel rail pressure A (inHg), Fuel rail pressure A (inHg), Boost (psi), Acceleration (ft/s²), Acceleration (Avg) (ft/s²), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel Economy (MPG), Latitude (deg), Longitude (deg), Altitude (ft)
12.102,77.52382,7.677826,1245.5,21.747992,0.422037,29.234798,78.8,0,104,123.8,891.809,826.8428,-10.587755,1.4569856E-15,0.50628024,3.8464193,16.219854,0.044727877,10.879012,45.056805,-92.958984,955.7773
12.201,77.52382,7.677826,1245.5,21.747992,0.422037,29.234798,78.8,0,104,123.8,891.809,826.8428,-10.587755,1.4569856E-15,0.50628024,3.8464193,16.219854,0.044727877,10.879012,45.056805,-92.958984,955.7773
12.302,79.00749,7.087224,1256.5,21.747992,0.414099,29.234798,78.8,0,104,123.8,891.809,835.70184,-10.8778305,1.4569856E-15,0.50628024,3.774188,15.775935,0.045812223,11.10568,45.05677,-92.9591,956.24084
12.402,88.00478,6.791923,1240.5,21.747992,0.371763,29.234798,78.8,0,104,123.8,891.809,885.903,-11.022868,1.4569856E-15,0,3.3883286,14.345736,0.04690442,11.336342,45.05677,-92.9591,956.24084
12.501,88.00478,6.791923,1240.5,21.747992,0.371763,29.234798,78.8,0,104,123.8,891.809,885.903,-11.022868,1.4569856E-15,0,3.3883286,14.345736,0.04690442,11.336342,45.05677,-92.9591,956.24084
12.602,70.23994,6.496622,1191.75,21.126621,0.452466,29.234798,78.8,0,104,123.8,891.809,915.4331,-11.167906,-2.5277221,-0.5055444,4.123999,18.17471,0.047962334,11.549986,45.05677,-92.9591,956.24084
12.701,70.23994,6.496622,1191.75,21.126621,0.452466,29.234798,78.8,0,104,123.8,891.809,915.4331,-11.167906,-2.5277221,-0.5055444,4.123999,18.17471,0.047962334,11.549986,45.05677,-92.9591,956.24084
12.801,70.26567,6.791923,1188.25,21.126621,0.452466,29.234798,78.8,0,104,123.8,891.809,930.1981,-11.022868,-2.5277221,-0.5055444,4.122489,18.22157,0.049013857,11.760823,45.05677,-92.9591,956.24084
12.902,70.26567,6.791923,1188.25,21.126621,0.452466,29.234798,78.8,0,104,123.8,891.809,930.1981,-11.022868,-2.5277221,-0.5055444,4.122489,18.22157,0.049013857,11.760823,45.05677,-92.9591,956.24084
13.002,70.25322,6.496622,1167.75,20.505249,0.439236,29.234798,78.8,0,104,123.8,891.809,939.0572,-11.167906,-2.5283113,-1.0112066,4.0019484,17.999302,0.050040416,11.965193,45.05677,-92.9591,956.24084
13.103,70.25322,6.496622,1167.75,20.505249,0.439236,29.234798,78.8,0,104,123.8,891.809,939.0572,-11.167906,-2.5283113,-1.0112066,4.0019484,17.999302,0.050040416,11.965193,45.05677,-92.9591,956.24084
13.201,73.1162,7.087224,1189.25,20.505249,0.422037,29.234798,78.8,0.39215687,104,123.8,891.809,950.8692,-10.8778305,-2.5283113,-1.0112066,3.8452456,16.98185,0.05105857,12.168129,45.05677,-92.9591,956.24084
13.301,55.84513,6.791923,1208.25,19.883879,0.535815,29.234798,78.8,8.235294,104,123.8,1187.11,1089.6606,-11.022868,-2.5292346,-1.5170536,4.8818946,21.220993,0.05205366,12.352819,45.056736,-92.95921,955.84314
13.402,55.84513,6.791923,1208.25,19.883879,0.535815,29.234798,78.8,8.235294,104,123.8,1187.11,1089.6606,-11.022868,-2.5292346,-1.5170536,4.8818946,21.220993,0.05205366,12.352819,45.056736,-92.95921,955.84314
13.502,32.68393,8.563729,1240,19.883879,0.915516,29.234798,78.8,7.8431373,104,123.8,1187.11,1187.11,-10.152641,-2.5292346,-1.5170536,8.341411,35.33067,0.053037,12.496949,45.056736,-92.95921,955.84314
13.602,32.68393,8.563729,1240,19.883879,0.915516,29.234798,78.8,7.8431373,104,123.8,1187.11,1187.11,-10.152641,-2.5292346,-1.5170536,8.341411,35.33067,0.053037,12.496949,45.056736,-92.95921,955.84314
13.702,18.95138,12.107341,1250.75,19.883879,1.578339,29.234798,78.8,7.8431373,104,123.8,1647.7795,1367.2437,-8.412189,1.4569856E-15,-1.5170536,14.385763,60.40828,0.05402716,12.575443,45.056736,-92.95921,955.84314
13.800,18.95138,12.107341,1250.75,19.883879,1.578339,29.234798,78.8,7.8431373,104,123.8,1647.7795,1367.2437,-8.412189,1.4569856E-15,-1.5170536,14.385763,60.40828,0.05402716,12.575443,45.056736,-92.95921,955.84314
13.902,12.12929,18.013361,1369.5,19.883879,2.466072,29.234798,78.8,8.235294,104,127.4,2864.4197,2489.3875,-5.511434,1.4569856E-15,-1.5170536,22.477001,86.20062,0.055016965,12.567126,45.056736,-92.95921,955.84314
14.006,12.12929,18.013361,1369.5,19.883879,2.466072,29.234798,78.8,8.235294,104,127.4,2864.4197,2489.3875,-5.511434,1.4569856E-15,-1.5170536,22.477001,86.20062,0.055016965,12.567126,45.056736,-92.95921,955.84314
14.102,10.555087,27.462994,1425.75,19.883879,2.833866,29.234798,78.8,8.627451,104,127.4,3079.9895,2761.0645,-0.87022644,1.4569856E-15,-1.5170536,25.829258,95.14865,0.05601467,12.524602,45.056736,-92.95921,955.84314
14.209,10.136704,27.462994,1463.75,20.505249,2.73861,29.234798,78.8,8.235294,104,127.4,3189.2507,2855.5608,-0.87022644,2.5676405,-1.0035255,27.735815,99.51948,0.057025503,12.472521,45.056736,-92.95921,955.84314
14.302,10.136704,27.462994,1463.75,20.505249,2.73861,29.234798,78.8,8.235294,104,127.4,3189.2507,2855.5608,-0.87022644,2.5676405,-1.0035255,27.735815,99.51948,0.057025503,12.472521,45.056705,-92.95932,954.6631
14.402,10.063778,27.167692,1469,20.505249,2.758455,29.234798,78.8,8.235294,104,127.4,3189.2507,3115.4255,-1.0152642,2.5676405,-0.49798107,27.936798,99.882385,0.058046877,12.420213,45.056705,-92.95932,954.6631
14.501,10.063778,27.167692,1469,20.505249,2.758455,29.234798,78.8,8.235294,104,127.4,3189.2507,3115.4255,-1.0152642,2.5676405,-0.49798107,27.936798,99.882385,0.058046877,12.420213,45.056705,-92.95932,954.6631
14.602,10.514993,27.462994,1482.25,21.126621,2.720088,29.234798,78.8,5.490196,104,127.4,3189.2507,3215.828,-0.87022644,2.5240734,0.0068335924,27.54823,97.61269,0.059106324,12.380006,45.056705,-92.95932,954.6631
14.701,10.514993,27.462994,1482.25,21.126621,2.720088,29.234798,78.8,5.490196,104,127.4,3189.2507,3215.828,-0.87022644,2.5240734,0.0068335924,27.54823,97.61269,0.059106324,12.380006,45.056705,-92.95932,954.6631
14.802,15.599266,24.509983,1497,21.126621,1.856169,29.234798,78.8,2.745098,104,127.4,2755.1584,3044.5532,-2.3206038,2.5240734,0.5124958,18.569427,65.14945,0.060174074,12.425508,45.056705,-92.95932,954.6631
14.902,15.599266,24.509983,1497,21.126621,1.856169,29.234798,78.8,2.745098,104,127.4,2755.1584,3044.5532,-2.3206038,2.5240734,0.5124958,18.569427,65.14945,0.060174074,12.425508,45.056705,-92.95932,954.6631
15.001,19.688091,20.966372,1474.75,21.126621,1.497636,29.234798,78.8,0.78431374,104,127.4,2297.442,2645.897,-4.0610566,1.4569856E-15,0.5124958,14.712926,52.398003,0.06123645,12.505538,45.056705,-92.95932,954.6631
15.101,25.796064,17.71806,1441.75,21.747992,1.1907,29.234798,78.8,0,104,127.4,891.809,2087.778,-5.6564717,2.5316474,1.5246723,11.559482,42.10973,0.06232379,12.618968,45.056705,-92.95932,954.6631
15.202,25.796064,17.71806,1441.75,21.747992,1.1907,29.234798,78.8,0,104,127.4,891.809,2087.778,-5.6564717,2.5316474,1.5246723,11.559482,42.10973,0.06232379,12.618968,45.056705,-92.95932,954.6631
15.302,25.796064,17.71806,1441.75,21.747992,1.1907,29.234798,78.8,0,104,127.4,891.809,2087.778,-5.6564717,2.5316474,1.5246723,11.559482,42.10973,0.06232379,12.618968,45.056675,-92.959435,954.65094
15.401,47.651134,12.402642,1348.75,21.747992,0.652239,29.234798,78.8,3.5294118,104,127.4,1376.1027,1573.9543,-8.267151,2.5316474,1.5246723,6.2577553,24.368073,0.06361507,12.810132,45.056675,-92.959435,954.65094
15.502,47.055515,10.926137,1298.75,21.747992,0.672084,29.234798,78.8,3.137255,104,127.4,1376.1027,1532.6122,-8.99234,1.4569856E-15,1.5246723,6.3369646,25.626528,0.06465007,12.9611435,45.056675,-92.959435,954.65094
15.602,47.055515,10.926137,1298.75,21.747992,0.672084,29.234798,78.8,3.137255,104,127.4,1376.1027,1532.6122,-8.99234,1.4569856E-15,1.5246723,6.3369646,25.626528,0.06465007,12.9611435,45.056675,-92.959435,954.65094
15.700,47.055515,10.926137,1298.75,21.747992,0.672084,29.234798,78.8,3.137255,104,127.4,1376.1027,1532.6122,-8.99234,1.4569856E-15,1.5246723,6.3369646,25.626528,0.06465007,12.9611435,45.056675,-92.959435,954.65094
15.801,51.337055,9.744933,1277.5,21.747992,0.623133,29.234798,78.8,3.137255,104,123.8,1269.7943,1343.6195,-9.572491,1.4569856E-15,1.5246723,5.808458,23.879984,0.06573924,13.12368,45.056675,-92.959435,954.65094
15.901,60.381603,8.563729,1248.75,21.747992,0.535815,29.234798,78.8,0,104,123.8,891.809,1048.3186,-10.152641,1.4569856E-15,1.5246723,4.9384103,20.770443,0.067031875,13.324787,45.056675,-92.959435,954.65094
16.001,60.381603,8.563729,1248.75,21.747992,0.535815,29.234798,78.8,0,104,123.8,891.809,1048.3186,-10.152641,1.4569856E-15,1.5246723,4.9384103,20.770443,0.067031875,13.324787,45.056675,-92.959435,954.65094
16.102,64.904434,7.973127,1256.5,21.747992,0.504063,29.234798,78.8,0,104,123.8,891.809,862.27893,-10.442718,1.4569856E-15,1.0111442,4.59428,19.203882,0.06812155,13.496353,45.056675,-92.959435,954.65094
16.202,64.904434,7.973127,1256.5,21.747992,0.504063,29.234798,78.8,0,104,123.8,891.809,862.27893,-10.442718,1.4569856E-15,1.0111442,4.59428,19.203882,0.06812155,13.496353,45.056675,-92.959435,954.65094
16.301,66.65388,7.382525,1238.25,21.747992,0.490833,29.234798,78.8,0,104,123.8,891.809,767.7826,-10.732793,1.4569856E-15,1.0111442,4.4736953,18.97545,0.069208,13.667465,45.05664,-92.95955,954.61334
16.402,66.65388,7.382525,1238.25,21.747992,0.490833,29.234798,78.8,0,104,123.8,891.809,767.7826,-10.732793,1.4569856E-15,1.0111442,4.4736953,18.97545,0.069208,13.667465,45.05664,-92.95955,954.61334
16.502,69.26775,7.087224,1229.25,21.747992,0.472311,29.234798,78.8,0,104,123.8,891.809,826.8428,-10.8778305,1.4569856E-15,0.5063295,4.3048763,18.393084,0.07029095,13.838603,45.05664,-92.95955,954.61334
16.602,73.3786,6.496622,1220.75,21.747992,0.445851,29.234798,78.8,0,104,123.8,891.809,921.3391,-11.167906,1.4569856E-15,0.5063295,4.063707,17.483553,0.07137646,14.011506,45.05664,-92.95955,954.61334
16.701,73.3786,6.496622,1220.75,21.747992,0.445851,29.234798,78.8,0,104,123.8,891.809,921.3391,-11.167906,1.4569856E-15,0.5063295,4.063707,17.483553,0.07137646,14.011506,45.05664,-92.95955,954.61334
16.801,72.3821,6.496622,1209.75,21.126621,0.439236,29.234798,78.8,0,104,123.8,891.809,995.16437,-11.167906,-2.5434368,-0.0023578918,4.0019484,17.374405,0.07242784,14.177471,45.05664,-92.95955,954.61334
16.902,72.3821,6.496622,1209.75,21.126621,0.439236,29.234798,78.8,0,104,123.8,891.809,995.16437,-11.167906,-2.5434368,-0.0023578918,4.0019484,17.374405,0.07242784,14.177471,45.05664,-92.95955,954.61334
17.001,71.30818,6.201321,1201.5,21.126621,0.445851,29.234798,78.8,0,104,123.8,891.809,995.16437,-11.312943,-2.5434368,-0.5086874,4.0622187,17.757164,0.07348976,14.343526,45.05664,-92.95955,954.61334
17.102,71.30818,6.201321,1201.5,21.126621,0.445851,29.234798,78.8,0,104,123.8,891.809,995.16437,-11.312943,-2.5434368,-0.5086874,4.0622187,17.757164,0.07348976,14.343526,45.05664,-92.95955,954.61334
17.201,72.3821,6.496622,1204.75,21.126621,0.439236,29.234798,78.8,0,104,123.8,891.809,1006.97644,-11.167906,1.4569856E-15,-0.5086874,4.0019484,17.446512,0.07453884,14.507244,45.05664,-92.95955,954.61334
17.301,72.3821,6.496622,1204.75,21.126621,0.439236,29.234798,78.8,0,104,123.8,891.809,1006.97644,-11.167906,1.4569856E-15,-0.5086874,4.0019484,17.446512,0.07453884,14.507244,45.056606,-92.95966,954.1549
17.401,71.98787,6.496622,1201,20.505249,0.428652,29.234798,78.8,0,104,123.8,891.809,1006.97644,-11.167906,-2.5468686,-1.018061,3.905516,17.079277,0.075557925,14.665179,45.056606,-92.95966,954.1549
17.502,71.10996,6.791923,1201.75,20.505249,0.433944,29.234798,78.8,0,104,125.6,891.809,1015.83545,-11.022868,-2.5468686,-1.018061,3.953732,17.27934,0.076642126,14.831722,45.056606,-92.95966,954.1549
17.602,71.10996,6.791923,1201.75,20.505249,0.433944,29.234798,78.8,0,104,125.6,891.809,1015.83545,-11.022868,-2.5468686,-1.018061,3.953732,17.27934,0.076642126,14.831722,45.056606,-92.95966,954.1549
17.701,72.66065,6.496622,1197,20.505249,0.424683,29.234798,78.8,0,104,125.6,891.809,1018.78845,-11.167906,1.4569856E-15,-1.018061,3.8693538,16.97768,0.07766468,14.988786,45.056606,-92.95966,954.1549
17.801,72.66065,6.496622,1197,20.505249,0.424683,29.234798,78.8,0,104,125.6,891.809,1018.78845,-11.167906,1.4569856E-15,-1.018061,3.8693538,16.97768,0.07766468,14.988786,45.056606,-92.95966,954.1549
17.902,68.12434,6.791923,1195,19.883879,0.439236,29.234798,78.8,0,104,125.6,891.809,1027.6475,-11.022868,-2.5463903,-1.5273391,4.0019484,17.588858,0.07865306,15.137153,45.056606,-92.95966,954.1549
18.002,68.12434,6.791923,1195,19.883879,0.439236,29.234798,78.8,0,104,125.6,891.809,1027.6475,-11.022868,-2.5463903,-1.5273391,4.0019484,17.588858,0.07865306,15.137153,45.056606,-92.95966,954.1549
18.101,68.95512,6.496622,1198,19.883879,0.433944,29.234798,78.8,0,104,125.6,891.809,1027.6475,-11.167906,-2.5463903,-1.5273391,3.953732,17.33343,0.07964564,15.285833,45.056606,-92.95966,954.1549
18.201,68.95512,6.496622,1198,19.883879,0.433944,29.234798,78.8,0,104,125.6,891.809,1027.6475,-11.167906,-2.5463903,-1.5273391,3.953732,17.33343,0.07964564,15.285833,45.056606,-92.95966,954.1549
18.302,66.80027,6.201321,1194.25,19.262506,0.433944,29.234798,78.8,0,104,125.6,891.809,1039.4595,-11.312943,-2.5310962,-2.0335584,3.953732,17.387857,0.08060893,15.428011,45.05658,-92.95977,953.23517
18.402,65.01629,6.496622,1195.25,19.262506,0.445851,29.234798,78.8,0,104,125.6,891.809,1039.4595,-11.167906,-2.5310962,-2.0335584,4.0622187,17.850016,0.081577145,15.568946,45.05658,-92.95977,953.23517
18.502,65.01629,6.496622,1195.25,19.262506,0.445851,29.234798,78.8,0,104,125.6,891.809,1039.4595,-11.167906,-2.5310962,-2.0335584,4.0622187,17.850016,0.081577145,15.568946,45.05658,-92.95977,953.23517
18.600,62.918987,6.201321,1203,18.641136,0.445851,29.234798,78.8,0,104,125.6,891.809,1051.2716,-11.312943,-2.5357075,-2.0320125,4.0622187,17.735022,0.082507655,15.702215,45.05658,-92.95977,953.23517
18.701,62.918987,6.201321,1203,18.641136,0.445851,29.234798,78.8,0,104,125.6,891.809,1051.2716,-11.312943,-2.5357075,-2.0320125,4.0622187,17.735022,0.082507655,15.702215,45.05658,-92.95977,953.23517
18.802,61.99912,6.496622,1208.75,18.641136,0.452466,29.234798,78.8,0,104,125.6,891.809,1051.2716,-11.167906,-2.5357075,-2.0320125,4.122489,17.912537,0.083433926,15.833477,45.05658,-92.95977,953.23517
18.901,61.99912,6.496622,1208.75,18.641136,0.452466,29.234798,78.8,0,104,125.6,891.809,1051.2716,-11.167906,-2.5357075,-2.0320125,4.122489,17.912537,0.083433926,15.833477,45.05658,-92.95977,953.23517
19.001,62.918987,6.201321,1204.75,18.641136,0.445851,29.234798,78.8,0,104,125.6,891.809,1060.1306,-11.312943,1.4569856E-15,-2.0320125,4.0622187,17.70926,0.08435379,15.963751,45.05658,-92.95977,953.23517
19.101,62.918987,6.201321,1204.75,18.641136,0.445851,29.234798,78.8,0,104,125.6,891.809,1060.1306,-11.312943,1.4569856E-15,-2.0320125,4.0622187,17.70926,0.08435379,15.963751,45.05658,-92.95977,953.23517
19.201,59.93248,6.496622,1209,18.019764,0.452466,29.234798,78.8,0,104,125.6,891.809,1063.0836,-11.167906,-2.5795844,-2.0385556,4.122489,17.908833,0.08523799,16.08617,45.05658,-92.95977,953.23517
19.301,62.490574,6.201321,1204.5,18.019764,0.433944,29.234798,78.8,0,104,127.4,891.809,1063.0836,-11.312943,-2.5795844,-2.0385556,3.953732,17.239891,0.08613895,16.21209,45.05655,-92.95987,952.17346
19.401,62.490574,6.201321,1204.5,18.019764,0.433944,29.234798,78.8,0,104,127.4,891.809,1063.0836,-11.312943,-2.5795844,-2.0385556,3.953732,17.239891,0.08613895,16.21209,45.05655,-92.95987,952.17346
19.502,61.73768,6.496622,1198,18.019764,0.439236,29.234798,78.8,0,104,127.4,891.809,1071.9426,-11.167906,1.4569856E-15,-2.0385556,4.0019484,17.544813,0.087041534,16.337011,45.05655,-92.95987,952.17346
19.602,61.73768,6.496622,1198,18.019764,0.439236,29.234798,78.8,0,104,127.4,891.809,1071.9426,-11.167906,1.4569856E-15,-2.0385556,4.0019484,17.544813,0.087041534,16.337011,45.05655,-92.95987,952.17346
19.701,62.490574,6.201321,1195.75,18.019764,0.433944,29.234798,78.8,0,104,127.4,891.809,1071.9426,-11.312943,1.4569856E-15,-1.5292776,3.953732,17.366045,0.087933846,16.460377,45.05655,-92.95987,952.17346
19.801,62.490574,6.201321,1195.75,18.019764,0.433944,29.234798,78.8,0,104,127.4,891.809,1071.9426,-11.312943,1.4569856E-15,-1.5292776,3.953732,17.366045,0.087933846,16.460377,45.05655,-92.95987,952.17346
19.902,59.60879,6.201321,1197.75,17.398394,0.439236,29.234798,78.8,0,104,127.4,891.809,1071.9426,-11.312943,-2.5336645,-2.0360105,4.0019484,17.548475,0.08880303,16.57783,45.05655,-92.95987,952.17346
20.002,59.60879,6.201321,1197.75,17.398394,0.439236,29.234798,78.8,0,104,127.4,891.809,1071.9426,-11.312943,-2.5336645,-2.0360105,4.0019484,17.548475,0.08880303,16.57783,45.05655,-92.95987,952.17346
20.101,58.72439,6.201321,1195.5,17.398394,0.445851,29.234798,78.8,0,104,127.4,891.809,1083.7546,-11.312943,-2.5336645,-1.5297912,4.0622187,17.846283,0.089672655,16.694023,45.05655,-92.95987,952.17346
20.201,58.72439,6.201321,1195.5,16.777021,0.445851,29.234798,78.8,0,104,127.4,891.809,1083.7546,-11.312943,-2.53786,-2.0373633,4.0019484,17.846283,0.09050941,16.804256,45.05655,-92.95987,952.17346
20.301,57.479908,6.496622,1198.5,16.777021,0.439236,29.234798,78.8,0,104,127.4,891.809,1083.7546,-11.167906,-2.53786,-2.0373633,4.0019484,17.537493,0.09050941,16.804256,45.05652,-92.95996,952.1821
20.402,56.627087,6.496622,1196.75,16.777021,0.445851,29.234798,78.8,0,104,127.4,891.809,1095.5667,-11.167906,-2.53786,-1.5302217,4.0622187,17.827642,0.091348685,16.913538,45.05652,-92.95996,952.1821
20.502,56.627087,6.496622,1196.75,16.777021,0.445851,29.234798,78.8,0,104,127.4,891.809,1095.5667,-11.167906,-2.53786,-1.5302217,4.0622187,17.827642,0.091348685,16.913538,45.05652,-92.95996,952.1821
20.601,55.35102,6.496622,1191,16.155651,0.439236,29.234798,78.8,0,104,127.4,891.809,1095.5667,-11.167906,-2.5266275,-2.0355473,4.0019484,17.64793,0.09215803,17.017319,45.05652,-92.95996,952.1821
20.702,55.35102,6.496622,1191,16.155651,0.439236,29.234798,78.8,0,104,127.4,891.809,1095.5667,-11.167906,-2.5266275,-2.0355473,4.0019484,17.64793,0.09215803,17.017319,45.05652,-92.95996,952.1821
20.802,54.52979,6.791923,1195.25,16.155651,0.445851,29.234798,78.8,0,104,127.4,891.809,1095.5667,-11.022868,-2.5266275,-2.0355473,4.0622187,17.850016,0.09296973,17.120146,45.05652,-92.95996,952.1821
20.901,54.52979,6.791923,1195.25,16.155651,0.445851,29.234798,78.8,0,104,127.4,891.809,1095.5667,-11.022868,-2.5266275,-2.0355473,4.0622187,17.850016,0.09296973,17.120146,45.05652,-92.95996,952.1821
21.001,52.432487,6.496622,1194.25,15.53428,0.445851,29.234798,78.8,0,104,127.4,891.809,1098.5198,-11.167906,-2.5517564,-2.0299816,4.0622187,17.864964,0.09374028,17.21545,45.05652,-92.95996,952.1821
21.101,52.432487,6.496622,1193.75,15.53428,0.445851,29.234798,78.8,0,104,129.2,891.809,1107.3788,-11.167906,-2.5517564,-2.0299816,4.0622187,17.872446,0.09455804,17.316034,45.05652,-92.95996,952.1821
21.202,52.432487,6.496622,1193.75,15.53428,0.445851,29.234798,78.8,0,104,129.2,891.809,1107.3788,-11.167906,-2.5517564,-2.0299816,4.0622187,17.872446,0.09455804,17.316034,45.05652,-92.95996,952.1821
21.301,50.33519,6.496622,1188.25,14.912909,0.445851,29.234798,78.8,0,104,129.2,891.809,1107.3788,-11.167906,-2.534241,-2.5368297,4.0622187,17.955172,0.09530288,17.40527,45.05649,-92.960045,951.52277
21.401,50.33519,6.496622,1188.25,14.912909,0.445851,29.234798,78.8,0,104,129.2,891.809,1107.3788,-11.167906,-2.534241,-2.5368297,4.0622187,17.955172,0.09530288,17.40527,45.05649,-92.960045,951.52277
21.502,50.33519,6.201321,1168.75,14.912909,0.445851,29.234798,78.8,0,104,129.2,891.809,1107.3788,-11.312943,-2.534241,-2.5368297,4.0622187,18.254744,0.096047275,17.493969,45.05649,-92.960045,951.52277
21.601,50.33519,6.201321,1168.75,14.912909,0.445851,29.234798,78.8,0,104,129.2,891.809,1107.3788,-11.312943,-2.534241,-2.5368297,4.0622187,18.254744,0.096047275,17.493969,45.05649,-92.960045,951.52277
21.701,46.847748,6.496622,1145.5,14.291537,0.459081,29.234798,78.8,0,104,129.2,891.809,1116.2378,-11.167906,-2.5367084,-2.5374386,4.1827593,19.177935,0.096760385,17.575129,45.05649,-92.960045,951.52277
21.801,46.847748,6.496622,1145.5,14.291537,0.459081,29.234798,78.8,0,104,129.2,891.809,1116.2378,-11.167906,-2.5367084,-2.5374386,4.1827593,19.177935,0.096760385,17.575129,45.05649,-92.960045,951.52277
21.901,45.53549,6.791923,1142.25,14.291537,0.472311,29.234798,78.8,0,104,129.2,891.809,1116.2378,-11.022868,-2.5367084,-2.5374386,4.3033,19.786753,0.097474866,17.654589,45.05649,-92.960045,951.52277
22.001,44.81089,6.791923,1148.25,13.670166,0.459081,29.234798,78.8,0,104,129.2,891.809,1116.2378,-11.022868,-2.535781,-2.5370228,4.1827593,19.132006,0.09815722,17.729279,45.05649,-92.960045,951.52277
22.101,44.81089,6.791923,1148.25,13.670166,0.459081,29.234798,78.8,0,104,129.2,891.809,1116.2378,-11.022868,-2.535781,-2.5370228,4.1827593,19.132006,0.09815722,17.729279,45.05649,-92.960045,951.52277
22.202,43.555683,6.791923,1001.75,13.670166,0.472311,29.234798,78.8,0,104,129.2,891.809,1128.0498,-11.022868,-2.535781,-2.5370228,4.3033,22.561934,0.09883995,17.802193,45.05649,-92.960045,951.52277
22.301,43.555683,6.791923,1001.75,13.670166,0.472311,29.234798,78.8,0,104,129.2,891.809,1128.0498,-11.022868,-2.535781,-2.5370228,4.3033,22.561934,0.09883995,17.802193,45.05647,-92.96013,951.3845
22.401,35.679302,7.973127,794.75,13.048795,0.550368,29.234798,78.8,0,104,129.2,891.809,998.1174,-10.442718,-2.523422,-2.5363817,5.0144897,33.1383,0.09949449,17.861067,45.05647,-92.96013,951.3845
