Time (sec), Instant fuel economy (MPG), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Barometric pressure (inHg), Catalyst temperature (Bank 1 Sensor 1) (°F), Relative throttle position (%), Ambient air temperature (°F), Relative accelerator pedal position (%), Intake air temperature bank 1  sensor 1 (°F), Intake air temperature bank 2  sensor 1 (°F), Mass air flow rate (lb/min), Boost (psi), Acceleration (ft/s²), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel Economy (MPG), Latitude (deg), Longitude (deg), Bearing (deg)
1226.001,22.85,25.69,2161.00,62.14,29.53,1034.06,15.69,60.80,11.37,69.80,0.00,3.21,-1.89,1.20,37.29,90.63,18.76,24.67,45.07,-93.30,186.90
1227.008,16.96,32.78,2199.00,62.14,29.53,1035.68,27.84,60.80,11.37,69.80,0.00,4.09,1.60,0.59,50.23,119.97,18.77,24.66,45.07,-93.30,182.31
1227.999,11.42,43.41,2213.00,63.38,29.53,1036.76,25.88,60.80,10.20,69.80,0.00,5.51,6.82,0.94,76.11,180.63,18.79,24.64,45.07,-93.30,182.22
1229.010,26.71,24.21,2181.00,65.24,29.53,1040.90,11.37,60.80,0.00,69.80,0.00,3.08,-2.61,1.96,33.49,80.65,18.81,24.62,45.07,-93.30,182.32
1229.996,62.62,12.70,2181.00,65.24,29.53,1043.24,7.45,60.80,4.71,69.80,0.00,1.60,-8.27,0.61,14.29,34.40,18.83,24.63,45.07,-93.30,184.31
1231.019,25.36,23.33,2234.75,65.24,29.53,1044.14,23.92,60.80,9.80,69.80,0.00,2.94,-3.05,0.00,35.28,82.92,18.84,24.63,45.07,-93.30,187.44
1232.013,21.04,25.40,2186.25,65.24,29.53,1045.94,11.76,60.80,9.80,69.80,0.00,3.27,-2.03,0.00,42.52,102.16,18.86,24.63,45.07,-93.30,189.49
1232.991,87.35,12.11,2166.75,65.87,29.53,1048.64,5.88,60.80,5.88,69.80,0.00,1.57,-8.56,0.63,10.34,25.06,18.88,24.63,45.07,-93.30,197.41
1233.992,33.79,18.90,2196.25,65.24,29.53,1049.36,6.27,60.80,5.10,69.80,0.00,2.36,-5.22,-0.58,26.47,63.31,18.90,24.64,45.07,-93.30,195.44
1235.010,55.13,10.63,2192.75,65.87,29.53,1049.90,9.41,60.80,7.06,69.80,0.00,1.35,-9.28,0.06,16.38,39.23,18.91,24.65,45.07,-93.30,199.76
1235.987,28.05,27.17,2269.25,65.24,29.53,1050.26,39.22,60.80,16.47,69.80,0.00,3.47,-1.16,-0.53,31.89,73.81,18.94,24.65,45.07,-93.30,201.95
1237.025,13.58,36.03,2328.50,65.87,29.53,1051.16,6.27,60.80,3.53,69.80,0.00,4.72,3.19,0.56,66.48,149.94,18.95,24.64,45.06,-93.30,205.00
1238.000,96.18,9.45,2248.50,65.87,29.53,1051.34,10.20,60.80,7.84,69.80,0.00,1.27,-9.86,0.56,9.39,21.93,18.97,24.65,45.06,-93.30,207.21
1238.999,22.28,25.40,2269.25,65.87,29.53,1051.52,15.69,60.80,0.78,69.80,0.00,3.29,-2.03,0.00,40.53,93.80,18.98,24.65,45.06,-93.30,210.76
1240.000,50.93,16.54,2212.50,66.49,29.53,1051.88,10.20,60.80,0.00,69.80,0.00,2.11,-6.38,0.52,17.90,42.49,19.01,24.67,45.06,-93.30,211.59
1240.997,34.79,27.46,2286.50,65.87,29.53,1052.06,29.80,60.80,11.37,69.80,0.00,3.51,-1.02,-0.15,25.96,59.62,19.03,24.68,45.06,-93.30,215.93
1242.007,21.05,22.15,2199.50,66.49,29.53,1052.24,8.63,60.80,5.88,69.80,0.00,2.92,-3.63,-0.04,43.31,103.43,19.04,24.67,45.06,-93.30,213.78
1242.994,39.10,14.77,2169.50,66.49,29.53,1052.24,5.88,60.80,2.35,69.80,0.00,1.87,-7.25,0.63,23.32,56.44,19.05,24.68,45.06,-93.30,217.14
1244.007,16.19,34.55,2222.00,65.87,29.53,1051.88,10.20,60.80,0.00,69.80,0.00,4.47,2.47,-0.42,55.78,131.84,19.09,24.67,45.06,-93.30,219.48
1244.992,53.48,17.72,2177.00,65.87,29.53,1052.06,23.53,60.80,11.37,69.80,0.00,2.27,-5.80,0.00,16.89,40.74,19.10,24.68,45.06,-93.30,220.82
1245.993,17.19,33.37,2236.75,65.87,29.53,1052.42,8.63,60.80,4.71,69.80,0.00,4.19,1.89,0.00,52.54,123.37,19.11,24.67,45.06,-93.30,222.71
1246.989,32.56,25.10,2208.25,66.49,29.53,1052.78,23.53,60.80,9.41,69.80,0.00,3.24,-2.18,0.54,28.00,66.59,19.13,24.68,45.06,-93.30,224.61
1247.994,15.26,31.01,2246.25,66.49,29.53,1053.86,11.37,60.80,6.67,69.80,0.00,3.97,0.73,0.00,59.75,139.71,19.16,24.67,45.06,-93.30,226.19
1248.994,22.56,30.71,2267.75,67.11,29.53,1054.76,8.63,60.80,7.06,69.80,0.00,3.98,0.58,0.54,40.79,94.47,19.17,24.67,45.06,-93.30,227.80
1250.015,28.99,28.94,2259.50,67.11,29.53,1055.30,7.45,60.80,9.41,69.80,0.00,3.79,-0.29,0.54,31.74,73.77,19.19,24.67,45.06,-93.30,228.63
1251.000,32.87,22.15,2226.75,67.11,29.53,1056.20,6.27,60.80,0.00,68.00,0.00,2.89,-3.63,0.00,27.99,66.02,19.21,24.68,45.06,-93.30,229.29
1251.994,38.52,14.17,2261.00,66.49,29.53,1056.20,20.00,60.80,0.00,68.00,0.00,1.80,-7.54,-0.69,23.67,54.98,19.23,24.70,45.06,-93.30,229.46
1253.006,66.63,11.52,2165.00,65.87,29.53,1055.84,10.59,60.80,6.67,68.00,0.00,1.50,-8.85,-1.19,13.55,32.88,19.25,24.71,45.06,-93.30,229.27
1254.002,44.56,12.70,2172.25,65.87,29.53,1055.66,5.49,60.80,1.96,68.00,0.00,1.59,-8.27,-0.51,20.27,49.00,19.26,24.72,45.06,-93.30,229.54
1254.996,114.75,5.91,2172.25,65.24,29.53,1054.40,4.71,60.80,3.14,68.00,0.00,0.74,-11.60,-0.53,7.80,18.85,19.28,24.73,45.06,-93.30,229.33
1256.002,90.66,7.38,2170.00,64.00,29.53,1051.70,4.71,60.80,0.00,68.00,0.00,0.93,-10.88,-1.21,9.68,23.43,19.31,24.75,45.06,-93.31,229.34
1257.004,118.81,5.91,2157.00,63.38,29.53,1049.36,4.71,60.80,0.00,68.00,0.00,0.74,-11.60,-1.21,7.31,17.81,19.32,24.76,45.06,-93.31,229.28
1258.000,119.17,5.91,2141.75,62.76,29.53,1048.10,4.71,60.80,5.10,68.00,0.00,0.73,-11.60,-1.23,7.22,17.71,19.33,24.78,45.06,-93.31,229.39
1258.991,35.36,21.56,2252.75,62.14,29.53,1045.40,25.10,60.80,4.71,69.80,0.00,2.66,-3.92,-1.12,24.10,56.18,19.35,24.78,45.06,-93.31,229.33
1260.007,108.98,11.22,2124.75,62.14,29.53,1041.80,9.41,60.80,0.00,69.80,0.00,1.37,-8.99,0.00,7.82,19.33,19.37,24.81,45.06,-93.31,229.16
1261.034,73.04,9.45,2108.50,61.52,29.53,1039.46,5.88,60.80,0.39,69.80,0.00,1.16,-9.86,-0.55,11.55,28.76,19.39,24.82,45.06,-93.31,229.28
1262.007,33.49,15.06,2115.50,60.89,29.53,1038.20,5.88,60.80,0.00,69.80,0.00,1.83,-7.11,-1.14,24.93,61.89,19.40,24.82,45.06,-93.31,229.12
1263.007,56.61,12.11,2082.00,60.27,29.53,1034.60,8.24,60.80,0.00,69.80,0.00,1.47,-8.56,-0.58,14.60,36.82,19.43,24.85,45.06,-93.31,229.09
1263.995,64.32,9.74,2076.25,60.27,29.53,1032.62,5.49,60.80,1.57,69.80,0.00,1.17,-9.72,-0.58,12.85,32.50,19.44,24.86,45.06,-93.31,229.16
1264.997,93.96,7.09,2064.75,59.65,29.53,1031.00,5.49,60.80,0.00,69.80,0.00,0.85,-11.02,-0.56,8.70,22.14,19.45,24.87,45.06,-93.31,229.12
1265.996,113.64,5.91,2035.50,59.03,29.53,1030.28,9.02,60.80,0.00,69.80,0.00,0.70,-11.60,-1.07,7.12,18.38,19.47,24.88,45.06,-93.31,229.31
1267.003,79.19,9.15,1868.75,58.41,29.53,1029.02,5.10,60.80,0.39,69.80,0.00,1.07,-10.01,-0.98,10.11,28.42,19.48,24.90,45.06,-93.31,229.29
1267.996,110.89,11.52,1873.75,57.79,29.53,1027.76,10.20,60.80,0.00,69.80,0.00,1.24,-8.85,-0.99,7.15,20.03,19.50,24.91,45.06,-93.31,229.42
1269.004,58.53,12.70,1775.25,57.79,29.53,1026.86,4.71,60.80,4.31,69.80,0.00,1.37,-8.27,-0.52,13.54,40.05,19.51,24.92,45.06,-93.31,229.42
1269.992,46.77,16.24,1885.50,57.17,29.53,1025.78,10.98,60.80,0.00,69.80,0.00,1.68,-6.53,-0.49,16.76,46.68,19.54,24.94,45.06,-93.31,229.31
1270.994,39.82,14.47,2157.50,57.17,29.53,1025.06,41.18,60.80,10.59,69.80,0.00,1.57,-7.40,0.00,19.69,47.92,19.55,24.94,45.06,-93.31,229.18
1271.990,36.55,15.36,2179.50,57.17,29.53,1024.88,5.49,60.80,9.80,69.80,0.00,1.91,-6.96,0.00,21.45,51.68,19.56,24.95,45.06,-93.31,229.18
1273.000,17.85,24.21,2186.50,57.17,29.53,1024.34,6.27,60.80,0.00,69.80,0.00,3.04,-2.61,0.00,43.91,105.49,19.58,24.94,45.06,-93.31,229.32
1274.023,12.06,36.03,2216.75,57.17,29.53,1023.80,68.63,60.80,15.29,69.80,0.00,4.70,3.19,-0.11,64.99,153.98,19.60,24.93,45.06,-93.31,229.18
1274.991,8.88,38.98,2191.25,57.79,29.53,1023.44,11.76,60.80,7.84,68.00,0.00,4.98,4.64,1.10,89.19,213.77,19.62,24.90,45.06,-93.31,228.96
1275.992,53.75,20.97,1970.25,58.41,29.53,1023.26,68.63,60.80,14.51,68.00,0.00,2.65,-4.21,1.02,14.90,39.71,19.63,24.91,45.06,-93.31,229.06
1277.004,12.79,34.85,2232.00,58.41,29.53,1023.08,68.63,60.80,14.90,68.00,0.00,3.96,2.61,0.47,62.62,147.36,19.64,24.90,45.06,-93.31,228.85
1277.995,8.59,48.72,2317.50,59.03,29.53,1022.90,28.24,60.80,11.37,68.00,0.00,6.27,9.43,0.56,94.22,213.53,19.66,24.86,45.06,-93.31,228.85
1279.000,14.41,34.25,2177.00,60.89,29.53,1023.26,52.94,60.80,13.33,68.00,0.00,4.35,2.32,1.66,57.95,139.80,19.69,24.83,45.06,-93.31,229.33
1279.996,14.10,25.40,2229.75,61.52,29.53,1024.16,5.88,60.80,0.00,68.00,0.00,3.19,-2.03,0.56,59.80,140.86,19.70,24.81,45.06,-93.31,229.10
1280.999,108.97,7.68,2134.75,62.14,29.53,1024.34,4.71,60.80,0.00,68.00,0.00,0.99,-10.73,1.22,7.82,19.24,19.71,24.82,45.06,-93.31,229.10
1282.008,119.84,6.20,2098.50,60.89,29.53,1024.34,4.71,60.80,0.00,68.00,0.00,0.76,-11.46,-0.52,6.97,17.44,19.73,24.84,45.06,-93.31,228.92
1283.002,20.40,30.12,2127.50,59.65,29.53,1023.80,10.59,60.80,0.00,69.80,0.00,3.68,0.29,-1.17,40.09,98.97,19.75,24.85,45.06,-93.31,228.92
1284.000,53.60,10.34,2050.75,60.27,29.53,1023.44,8.63,60.80,12.94,69.80,0.00,1.27,-9.43,-0.06,15.42,39.48,19.77,24.86,45.06,-93.31,230.09
1285.009,14.73,23.03,2180.50,60.27,29.53,1023.44,5.88,60.80,0.00,69.80,0.00,2.73,-3.19,0.50,56.12,135.18,19.78,24.84,45.06,-93.31,230.91
1285.998,91.22,7.09,2136.75,60.27,29.53,1023.08,4.71,60.80,0.00,69.80,0.00,0.89,-11.02,0.00,9.06,22.27,19.80,24.86,45.06,-93.31,231.32
1287.009,114.68,5.91,1990.25,57.17,29.53,1022.90,4.31,60.80,0.00,69.80,0.00,0.70,-11.60,-3.20,6.83,18.04,19.82,24.88,45.06,-93.31,231.52
1287.992,115.82,6.20,1912.25,54.68,29.53,1022.72,4.31,60.80,0.00,69.80,0.00,0.71,-11.46,-4.30,6.47,17.78,19.83,24.89,45.06,-93.31,232.46
1289.006,39.91,12.40,1930.25,53.44,29.53,1022.54,5.49,60.80,0.00,69.80,0.00,1.37,-8.41,-3.20,18.36,49.95,19.85,24.90,45.06,-93.31,233.16
1289.996,94.76,7.09,1895.25,52.82,29.53,1022.54,11.76,60.80,9.41,69.80,0.00,0.79,-11.02,-1.58,7.64,21.18,19.86,24.91,45.06,-93.31,233.22
1290.991,10.07,35.73,2369.00,52.82,29.53,1022.36,67.84,60.80,14.51,69.80,0.00,4.23,3.05,-0.05,71.95,159.51,19.88,24.89,45.06,-93.31,234.12
1291.996,27.12,15.36,2434.25,54.68,29.53,1022.18,5.49,60.80,0.78,69.80,0.00,2.10,-6.96,2.02,27.65,59.65,19.89,24.89,45.06,-93.31,233.65
1293.000,53.69,20.38,2497.75,54.06,29.53,1022.18,16.47,60.80,8.24,69.80,0.00,2.86,-4.50,0.83,13.81,29.03,19.90,24.90,45.06,-93.31,234.01
1293.999,36.18,14.17,2518.75,54.06,29.53,1022.18,16.08,60.80,8.24,69.80,0.00,2.04,-7.54,-0.58,20.49,42.72,19.91,24.91,45.06,-93.31,233.65
1294.996,95.18,6.79,2030.25,54.68,29.53,1022.00,4.71,60.80,0.00,69.80,0.00,0.81,-11.17,0.58,7.88,20.38,19.94,24.92,45.06,-93.32,233.40
1296.004,110.12,5.91,1997.00,53.44,29.53,1022.00,4.31,60.80,0.00,69.80,0.00,0.69,-11.60,-1.24,6.65,17.50,19.95,24.93,45.06,-93.32,233.85
1297.001,108.24,5.91,1953.00,51.57,29.53,1022.00,4.31,60.80,0.00,69.80,0.00,0.68,-11.60,-2.78,6.53,17.57,19.96,24.94,45.06,-93.32,233.85
1298.011,108.63,27.17,2027.50,50.33,29.53,1022.00,68.63,60.80,24.31,69.80,0.00,3.06,-1.16,-2.77,6.35,16.46,19.97,24.95,45.05,-93.32,233.88
1298.995,6.27,51.38,2874.75,52.20,29.53,1022.00,22.35,60.80,10.20,69.80,0.00,8.25,10.73,1.77,114.23,208.69,20.00,24.89,45.05,-93.32,233.85
1299.997,8.35,42.82,2479.25,54.68,29.53,1022.00,21.57,60.80,9.80,69.80,0.00,7.10,6.53,3.47,89.77,190.17,20.01,24.86,45.05,-93.32,233.99
1300.993,9.72,43.11,2533.00,55.92,29.53,1022.00,9.02,60.80,1.96,69.80,0.00,6.17,6.67,3.36,78.88,163.55,20.02,24.84,45.05,-93.32,233.82
1301.999,76.01,9.15,2218.75,56.54,29.53,1022.00,7.84,60.80,0.00,69.80,0.00,1.34,-10.01,1.65,10.20,24.14,20.04,24.85,45.05,-93.32,233.74
1303.001,37.39,11.52,1996.25,55.92,29.53,1022.00,22.35,60.80,10.59,69.80,0.00,1.34,-8.85,-0.68,20.51,53.96,20.06,24.86,45.05,-93.32,233.90
1304.025,21.01,28.64,2043.75,55.92,29.53,1022.00,21.57,60.80,11.76,69.80,0.00,3.30,-0.44,0.00,36.49,93.77,20.07,24.86,45.05,-93.32,233.74
1305.008,16.30,34.25,2134.75,55.92,29.53,1022.00,10.98,60.80,1.57,69.80,0.00,4.04,2.32,0.00,47.05,115.75,20.08,24.85,45.05,-93.32,233.39
1306.010,13.40,36.03,2170.50,57.17,29.53,1022.00,53.33,60.80,14.12,69.80,0.00,4.41,3.19,1.17,58.50,141.55,20.11,24.84,45.05,-93.32,232.60
1307.007,8.59,48.43,2359.50,57.79,29.53,1022.90,27.06,60.80,0.00,69.80,0.00,6.06,9.28,1.19,92.28,205.41,20.12,24.81,45.05,-93.32,232.46
1307.999,85.89,10.93,2075.25,59.03,29.53,1023.80,15.69,60.80,8.63,69.80,0.00,1.49,-9.14,1.46,9.42,23.85,20.14,24.82,45.05,-93.32,232.45
1309.001,21.96,29.83,2147.25,59.03,29.53,1024.88,24.31,60.80,11.37,69.80,0.00,3.57,0.15,0.85,36.86,90.16,20.15,24.82,45.05,-93.32,232.80
1310.000,13.37,37.50,2184.75,59.65,29.53,1025.60,46.67,60.80,13.33,69.80,0.00,4.65,3.92,0.48,61.18,147.08,20.17,24.80,45.05,-93.32,232.97
1311.002,8.79,50.20,2329.50,60.89,29.53,1027.76,33.73,60.80,0.00,69.80,0.00,6.33,10.15,1.61,94.99,214.16,20.18,24.77,45.05,-93.32,232.49
1311.998,47.61,20.38,2183.50,62.14,29.53,1030.28,22.35,60.80,10.20,69.80,0.00,2.74,-4.50,2.16,17.89,43.04,20.19,24.78,45.05,-93.32,231.53
1313.005,47.51,13.58,2127.00,63.38,29.53,1034.06,8.24,60.80,7.06,69.80,0.00,1.71,-7.83,1.09,18.29,45.17,20.22,24.78,45.05,-93.32,230.23
1314.010,22.42,25.40,1966.00,62.76,29.53,1035.86,20.39,60.80,0.00,69.80,0.00,3.12,-2.03,-0.15,38.38,102.54,20.24,24.78,45.05,-93.32,228.55
1315.013,49.24,16.54,1906.50,63.38,29.53,1036.58,11.76,60.80,8.24,69.80,0.00,1.88,-6.38,-0.20,17.65,48.62,20.25,24.79,45.05,-93.32,226.48
1316.005,28.35,27.17,1950.00,62.76,29.53,1038.20,18.04,60.80,10.20,69.80,0.00,2.99,-1.16,-0.11,30.36,81.76,20.27,24.79,45.05,-93.32,225.46
1316.999,21.67,31.01,1995.50,63.38,29.53,1039.82,36.86,60.80,13.33,69.80,0.00,3.49,0.73,-0.11,40.10,105.53,20.28,24.79,45.05,-93.32,223.08
1317.996,13.78,42.52,2040.00,64.00,29.53,1043.60,26.67,60.80,12.94,69.80,0.00,4.97,6.38,0.58,63.70,164.00,20.31,24.77,45.05,-93.32,222.25
1318.995,12.28,44.59,2068.00,64.62,29.53,1046.66,10.20,60.80,7.45,69.80,0.00,5.25,7.40,1.24,72.15,183.24,20.32,24.75,45.05,-93.32,219.78
1319.997,22.28,31.01,2033.50,65.24,29.53,1048.10,15.29,60.80,0.00,69.80,0.00,3.70,0.73,1.22,40.16,103.72,20.34,24.75,45.05,-93.32,218.51
1321.009,40.80,18.60,1999.00,65.24,29.53,1050.98,19.61,60.80,10.20,69.80,0.00,2.18,-5.37,0.56,21.92,57.60,20.35,24.76,45.05,-93.32,216.08
1322.012,19.69,23.62,2034.25,65.87,29.53,1055.12,10.20,60.80,5.10,69.80,0.00,2.73,-2.90,0.56,45.85,118.39,20.38,24.76,45.05,-93.32,214.47
1323.008,40.90,18.01,1997.00,65.87,29.53,1057.28,10.98,60.80,0.00,69.80,0.00,2.11,-5.66,0.56,22.08,58.07,20.40,24.77,45.05,-93.32,213.78
1324.016,38.91,25.99,2060.50,65.87,29.53,1058.18,23.14,60.80,11.76,68.00,0.00,2.99,-1.74,0.00,23.21,59.16,20.41,24.78,45.05,-93.32,214.40
1324.997,19.50,31.01,2064.25,65.87,29.53,1060.16,8.24,60.80,3.92,68.00,0.00,3.69,0.73,0.00,46.31,117.83,20.43,24.77,45.05,-93.32,212.34
1326.006,27.09,26.58,2031.75,65.87,29.53,1062.50,8.24,60.80,4.31,68.00,0.00,3.11,-1.45,0.00,33.34,86.18,20.46,24.78,45.05,-93.32,212.56
1327.000,47.97,25.40,2030.25,65.24,29.53,1063.76,22.75,60.80,13.33,68.00,0.00,2.98,-2.03,-0.66,18.65,48.24,20.47,24.79,45.05,-93.32,212.56
1327.991,19.07,32.19,2060.50,65.24,29.53,1064.48,27.06,60.80,15.69,68.00,0.00,3.77,1.31,-0.66,46.92,119.58,20.49,24.78,45.05,-93.32,212.47
1329.000,13.30,40.46,2099.00,65.24,29.53,1066.46,26.67,60.80,13.33,68.00,0.00,4.81,5.37,0.00,67.25,168.28,20.50,24.76,45.05,-93.32,212.47
1330.009,17.78,36.62,2081.25,65.87,29.53,1070.06,11.37,60.80,2.75,68.00,0.00,4.41,3.48,0.61,50.80,128.20,20.53,24.74,45.05,-93.32,212.27
1330.999,42.58,29.53,2044.50,65.87,29.53,1072.58,22.75,60.80,12.16,68.00,0.00,3.55,0.00,0.00,21.21,54.49,20.54,24.75,45.05,-93.32,218.16
1331.994,17.21,35.44,2099.50,65.87,29.53,1073.84,28.63,60.80,14.12,68.00,0.00,4.18,2.90,0.00,52.48,131.28,20.56,24.74,45.05,-93.32,212.34
1332.996,13.18,43.41,2133.25,65.87,29.53,1076.90,26.27,60.80,13.33,68.00,0.00,5.26,6.82,0.00,68.52,168.71,20.57,24.72,45.05,-93.32,212.72
1333.992,19.02,33.07,2089.50,66.49,29.53,1081.58,8.24,60.80,6.27,68.00,0.00,4.08,1.74,0.67,47.93,120.46,20.60,24.70,45.05,-93.32,212.72
1334.995,22.96,25.99,2058.00,66.49,29.53,1084.28,12.16,60.80,11.76,68.00,0.00,3.13,-1.74,0.00,39.70,101.31,20.62,24.70,45.05,-93.32,212.66
1335.988,20.55,31.30,2122.75,66.49,29.53,1085.72,25.49,60.80,13.33,68.00,0.00,3.72,0.87,0.00,44.36,109.75,20.63,24.70,45.05,-93.32,212.75
1336.998,20.67,21.56,2044.00,66.49,29.53,1089.50,6.67,60.80,0.00,68.00,0.00,2.59,-3.92,0.00,44.11,113.33,20.66,24.68,45.05,-93.33,212.66
1338.010,101.71,13.58,2029.25,66.49,29.53,1091.12,12.16,60.80,6.67,68.00,0.00,1.60,-7.83,0.00,8.96,23.20,20.67,24.69,45.05,-93.33,213.01
1338.997,30.27,25.10,2026.50,65.87,29.53,1091.84,14.12,60.80,4.71,68.00,0.00,2.94,-2.18,-0.56,29.84,77.33,20.69,24.70,45.05,-93.33,212.85
1339.996,53.43,16.83,1980.50,65.87,29.53,1093.10,14.12,60.80,7.45,68.00,0.00,1.97,-6.24,-0.56,16.90,44.82,20.70,24.71,45.05,-93.33,213.78
1341.005,29.10,28.35,2053.50,65.24,29.53,1094.36,17.25,60.80,8.24,68.00,0.00,3.24,-0.58,-0.41,30.74,78.63,20.74,24.72,45.05,-93.33,213.26
1342.008,49.10,20.08,2007.00,65.24,29.53,1095.26,12.55,60.80,7.06,68.00,0.00,2.38,-4.64,0.00,18.22,47.68,20.75,24.73,45.05,-93.33,213.26
1342.994,46.06,18.01,1981.25,65.24,29.53,1095.44,5.88,60.80,6.27,68.00,0.00,2.09,-5.66,0.00,19.42,51.48,20.76,24.74,45.05,-93.33,213.22
1343.990,49.39,15.36,1979.75,65.24,29.53,1095.62,23.14,60.80,11.76,68.00,0.00,1.76,-6.96,0.00,18.11,48.05,20.77,24.74,45.05,-93.33,213.11
1345.002,24.35,29.23,2072.25,65.24,29.53,1095.62,8.24,60.80,1.57,68.00,0.00,3.34,-0.15,0.00,36.74,93.12,20.79,24.74,45.05,-93.33,213.11
1346.001,24.35,29.23,2072.25,65.24,29.53,1095.62,8.24,60.80,1.57,68.00,0.00,3.34,-0.15,0.00,36.74,93.12,20.79,24.74,45.05,-93.33,213.20
1346.997,69.35,23.62,1981.25,65.24,29.53,1095.26,4.71,60.80,0.00,68.00,0.00,2.82,-2.90,0.00,12.90,34.19,20.80,24.75,45.05,-93.33,213.00
1347.999,142.10,18.90,2013.00,64.62,29.53,1092.20,10.20,60.80,0.00,68.00,0.00,2.16,-5.22,-0.19,6.24,16.27,20.85,24.79,45.05,-93.33,213.04
1349.003,47.09,15.95,1962.50,64.62,29.53,1090.76,12.16,60.80,6.27,68.00,0.00,1.85,-6.67,-0.19,18.82,50.36,20.87,24.81,45.05,-93.33,213.40
1350.003,31.40,25.10,1979.25,64.62,29.53,1090.04,6.67,60.80,0.00,68.00,0.00,2.84,-2.18,0.00,28.22,74.89,20.89,24.82,45.04,-93.33,213.11
1351.009,50.56,17.13,2010.25,64.62,29.53,1088.60,14.51,60.80,8.63,68.00,0.00,1.96,-6.09,0.00,17.53,45.79,20.90,24.83,45.04,-93.33,213.18
1351.995,30.47,26.87,1994.50,65.24,29.53,1087.34,14.90,60.80,9.02,68.00,0.00,3.12,-1.31,0.53,29.35,77.30,20.92,24.83,45.04,-93.33,213.10
1353.019,50.66,15.06,1980.25,65.24,29.53,1086.08,5.49,60.80,0.00,68.00,0.00,1.72,-7.11,0.00,17.66,46.84,20.95,24.85,45.04,-93.33,213.03
1353.995,116.89,8.86,1964.75,64.62,29.53,1085.36,14.12,60.80,9.41,68.00,0.00,1.01,-10.15,-0.69,7.58,20.26,20.96,24.86,45.04,-93.33,213.52
1355.004,30.18,26.58,2009.50,64.62,29.53,1084.10,21.96,60.80,11.76,68.00,0.00,3.01,-1.45,-0.69,29.36,76.73,20.97,24.86,45.04,-93.33,215.93
1355.998,36.19,30.42,2041.75,64.62,29.53,1083.38,27.84,60.80,14.12,68.00,0.00,3.59,0.44,0.00,24.48,62.98,21.00,24.86,45.04,-93.33,216.84
1356.997,14.56,37.21,2080.75,65.24,29.53,1083.38,40.00,60.80,14.90,68.00,0.00,4.38,3.77,0.60,61.43,155.06,21.02,24.85,45.04,-93.33,217.95
1358.008,13.32,43.70,2111.75,65.24,29.53,1084.28,41.57,60.80,15.29,68.00,0.00,5.25,6.96,0.60,67.16,167.04,21.03,24.84,45.04,-93.33,218.40
1359.032,14.41,34.85,2131.50,66.49,29.53,1086.80,23.53,60.80,12.55,68.00,0.00,4.27,2.61,0.82,63.26,155.89,21.06,24.80,45.04,-93.33,221.52
1360.004,14.87,30.71,2120.75,67.11,29.53,1088.96,15.29,60.80,9.02,68.00,0.00,3.78,0.58,0.66,61.89,153.26,21.07,24.79,45.04,-93.33,223.39
1360.996,21.20,31.01,2104.25,67.11,29.53,1090.94,9.41,60.80,5.88,68.00,0.00,3.79,0.73,0.66,43.40,108.33,21.09,24.78,45.04,-93.33,225.10
1361.991,20.47,31.30,2133.75,67.11,29.53,1092.02,24.31,60.80,1.96,68.00,0.00,3.80,0.87,0.00,44.94,110.62,21.11,24.78,45.04,-93.33,228.29
1363.016,23.91,21.56,2054.25,66.49,29.53,1095.08,23.14,60.80,11.76,68.00,0.00,2.58,-3.92,-0.61,38.12,97.47,21.13,24.79,45.04,-93.33,228.91
1364.011,19.17,31.89,2088.75,66.49,29.53,1097.06,7.45,60.80,0.39,68.00,0.00,3.78,1.16,-0.61,47.54,119.54,21.15,24.78,45.04,-93.33,230.59
1364.987,53.27,17.13,2037.00,66.49,29.53,1098.50,14.90,60.80,9.02,68.00,0.00,2.06,-6.09,0.00,17.11,44.13,21.16,24.79,45.04,-93.33,232.84
1365.986,25.89,29.53,2095.25,66.49,29.53,1099.22,20.78,60.80,5.88,68.00,0.00,3.47,0.00,0.00,35.21,88.26,21.18,24.79,45.04,-93.33,234.49
1366.992,22.06,31.60,2086.75,66.49,29.53,1101.38,39.61,60.80,14.12,68.00,0.00,3.72,1.02,0.00,41.33,104.02,21.21,24.80,45.04,-93.33,236.07
1368.000,15.65,36.62,2121.75,66.49,29.53,1103.72,27.06,60.80,14.12,68.00,0.00,4.41,3.48,0.00,58.26,144.23,21.22,24.79,45.04,-93.33,237.50
1369.003,12.86,44.59,2165.50,67.11,29.53,1105.52,11.37,60.80,0.00,68.00,0.00,5.46,7.40,0.68,71.54,173.51,21.23,24.78,45.04,-93.33,239.64
1369.997,43.07,18.90,2070.75,67.73,29.53,1110.38,10.98,60.80,0.00,68.00,0.00,2.31,-5.22,0.69,21.56,54.69,21.26,24.79,45.04,-93.33,241.11
1370.992,34.83,22.74,2085.75,67.73,29.53,1111.64,10.20,60.80,6.67,68.00,0.00,2.72,-3.34,0.00,26.66,67.14,21.28,24.79,45.04,-93.33,243.76
1372.006,44.55,19.19,2087.50,67.73,29.53,1113.26,18.43,60.80,2.35,68.00,0.00,2.31,-5.08,0.00,20.84,52.44,21.29,24.80,45.04,-93.33,245.07
