# StartTime = 08/07/2024 03:11:42.0327 PM
Time (sec), Instant fuel economy (MPG), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Barometric pressure (inHg), Catalyst temperature (Bank 1 Sensor 1) (°F), Relative throttle position (%), Ambient air temperature (°F), Relative accelerator pedal position (%), Intake air temperature bank 1  sensor 1 (°F), Intake air temperature bank 2  sensor 1 (°F), Mass air flow rate (lb/min), Boost (psi), Acceleration (ft/s²), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel Economy (MPG), Latitude (deg), Longitude (deg), Bearing (deg)
358.008,17.67,8.56,1231.25,5.59,29.53,786.56,3.53,78.80,0.00,86.00,0.00,0.49,-10.30,-1.08,4.34,18.51,1.19,13.24,44.86,-93.35,180.36
359.003,14.72,8.27,884.25,5.59,29.53,784.94,5.88,78.80,10.98,86.00,0.00,0.50,-10.44,0.00,5.21,30.95,1.20,13.24,44.86,-93.35,180.36
360.010,2.38,27.76,1304.25,4.97,29.53,784.58,3.92,78.80,0.00,86.00,0.00,1.42,-0.87,-0.55,28.59,115.15,1.20,13.18,44.86,-93.35,180.36
361.009,15.95,8.27,1201.50,6.21,29.53,784.04,4.71,78.80,0.00,86.00,0.00,0.62,-10.44,0.66,5.34,23.35,1.20,13.19,44.86,-93.35,180.36
362.011,8.47,11.22,1248.00,6.84,29.53,783.68,29.02,78.80,9.80,86.00,0.00,0.78,-8.99,1.81,11.06,46.56,1.20,13.18,44.86,-93.35,180.36
363.005,2.80,19.19,1981.00,6.84,29.53,783.68,3.53,78.80,0.00,86.00,0.00,1.38,-5.08,0.60,33.45,88.68,1.20,13.12,44.86,-93.35,180.36
364.009,28.68,5.61,1424.25,8.70,29.53,783.32,3.14,78.80,1.18,86.00,0.00,0.64,-11.75,1.81,4.16,15.34,1.20,13.13,44.86,-93.35,180.36
365.007,15.92,20.08,1481.25,7.46,29.53,782.96,43.14,78.80,13.73,86.00,0.00,1.65,-4.64,1.23,6.42,22.76,1.21,13.14,44.86,-93.35,180.36
366.015,4.35,25.10,2076.25,10.56,29.53,783.86,9.41,78.80,3.53,86.00,0.00,2.93,-2.18,2.63,33.28,84.18,1.21,13.05,44.86,-93.35,180.36
367.024,17.01,16.83,1918.00,13.05,29.53,784.76,3.92,78.80,0.00,86.00,0.00,2.02,-6.24,4.13,10.52,28.81,1.21,13.06,44.86,-93.35,180.36
368.008,35.02,6.20,1236.00,13.67,29.53,784.94,5.88,78.80,0.00,86.00,0.00,0.69,-11.46,3.18,5.35,22.75,1.22,13.08,44.86,-93.35,180.00
369.015,18.92,10.34,1368.75,12.43,29.53,785.48,7.45,78.80,0.00,86.00,0.00,0.74,-9.43,-0.56,9.00,34.55,1.22,13.09,44.86,-93.35,180.00
370.015,10.87,10.04,1973.00,13.05,29.53,786.20,4.31,78.80,0.00,86.00,0.00,0.76,-9.57,0.58,16.46,43.82,1.22,13.09,44.86,-93.35,180.00
371.028,24.94,6.79,1448.25,13.05,29.53,786.56,4.71,78.80,0.00,86.00,0.00,0.77,-11.17,0.58,7.17,26.01,1.23,13.10,44.86,-93.35,180.00
372.012,18.32,15.36,1884.75,11.81,29.53,786.74,7.06,78.80,3.53,86.00,0.00,1.28,-6.96,-0.87,8.84,24.62,1.23,13.12,44.86,-93.35,180.20
373.009,23.88,10.63,1720.00,12.43,29.53,787.10,3.53,78.80,1.57,86.00,0.00,1.16,-9.28,-0.32,7.14,21.79,1.23,13.13,44.86,-93.35,183.09
374.006,29.04,10.34,1457.50,13.05,29.53,787.28,38.43,78.80,10.59,86.00,0.00,1.03,-9.43,1.23,6.16,22.20,1.24,13.14,44.86,-93.35,183.17
375.016,29.79,7.09,1335.50,14.29,29.53,721.76,3.53,78.80,1.18,86.00,0.00,0.83,-11.02,0.97,6.58,25.86,1.24,13.14,44.86,-93.35,182.69
376.003,31.91,7.09,1221.75,14.29,29.53,702.86,3.53,78.80,0.00,86.00,0.00,0.55,-11.02,0.97,6.14,26.40,1.24,13.16,44.86,-93.35,182.27
377.013,43.73,6.20,1110.50,14.29,29.53,669.38,3.53,78.80,0.00,86.00,0.00,0.44,-11.46,0.00,4.48,21.19,1.25,13.18,44.86,-93.35,183.31
378.003,51.71,5.32,1079.25,13.05,29.53,627.26,2.75,78.80,0.00,86.00,0.00,0.36,-11.89,-1.16,3.46,16.84,1.25,13.23,44.86,-93.35,184.09
379.016,52.35,5.32,1038.75,12.43,29.53,615.20,2.75,78.80,0.00,86.00,0.00,0.33,-11.89,-1.17,3.25,16.46,1.26,13.25,44.86,-93.35,185.27
380.014,32.67,8.56,886.75,11.81,29.53,593.24,9.02,78.80,7.45,86.00,0.00,0.51,-10.30,-1.13,4.95,29.34,1.26,13.27,44.86,-93.35,186.42
381.009,8.21,19.79,1650.25,11.18,29.53,575.06,5.88,78.80,0.00,86.00,0.00,1.01,-4.79,-1.10,18.67,59.44,1.26,13.25,44.86,-93.35,187.96
382.009,18.37,11.22,1355.50,11.18,29.53,567.14,9.41,78.80,0.00,86.00,0.00,1.07,-8.99,-0.59,8.35,32.34,1.26,13.26,44.86,-93.35,189.60
383.003,11.61,11.81,1411.25,11.18,29.53,553.46,4.71,78.80,0.00,86.00,0.00,0.92,-8.70,0.00,13.21,49.17,1.27,13.26,44.86,-93.35,191.84
384.022,28.14,8.86,983.00,10.56,29.53,531.86,3.92,78.80,0.00,86.00,0.00,0.43,-10.15,-0.52,5.15,27.50,1.27,13.29,44.86,-93.35,194.74
385.008,24.12,8.56,924.00,9.94,29.53,527.36,3.92,78.80,0.00,86.00,0.00,0.49,-10.30,-1.07,5.65,32.13,1.27,13.30,44.86,-93.35,200.16
386.007,20.83,8.56,952.25,8.70,29.53,519.08,2.75,78.80,0.00,86.00,0.00,0.46,-10.30,-1.79,5.72,31.58,1.28,13.30,44.86,-93.35,203.81
387.008,28.22,6.20,956.50,7.46,29.53,515.30,2.75,78.80,0.00,86.00,0.00,0.34,-11.46,-2.30,3.62,19.89,1.28,13.31,44.86,-93.35,206.36
388.010,26.32,6.20,861.00,6.84,29.53,508.10,2.75,78.80,0.00,86.00,0.00,0.34,-11.46,-1.69,3.56,21.72,1.28,13.32,44.86,-93.35,208.90
389.015,19.90,7.09,729.25,4.97,29.53,501.62,3.53,78.80,1.18,86.00,0.00,0.35,-11.02,-1.86,3.43,24.67,1.28,13.33,44.86,-93.35,214.25
390.015,16.04,10.93,1054.50,4.35,29.53,491.00,3.14,78.80,0.00,86.00,0.00,0.52,-9.14,-0.50,3.72,18.52,1.28,13.33,44.86,-93.35,214.25
391.008,17.00,7.97,862.50,4.35,29.53,488.66,4.31,78.80,5.88,86.00,0.00,0.49,-10.59,0.00,3.51,21.36,1.28,13.33,44.86,-93.35,221.44
392.015,4.29,17.13,1110.50,3.73,29.53,484.88,3.92,78.80,0.00,86.00,0.00,0.85,-6.09,-0.50,11.91,56.34,1.28,13.31,44.86,-93.35,221.44
393.011,9.02,10.63,1130.75,4.35,29.53,482.00,36.08,78.80,9.41,86.00,0.00,0.68,-9.28,0.05,6.61,30.70,1.29,13.31,44.86,-93.35,227.14
394.011,12.16,11.22,1503.50,8.08,29.53,480.02,15.69,78.80,1.57,86.00,0.00,1.29,-8.99,3.65,9.11,31.83,1.29,13.25,44.86,-93.35,232.89
395.005,18.26,13.88,1525.00,8.70,29.53,479.48,14.12,78.80,4.71,86.00,0.00,1.20,-7.69,3.18,6.53,22.50,1.29,13.26,44.86,-93.35,232.89
396.009,10.17,15.65,1733.00,9.32,29.53,479.48,12.55,78.80,6.27,86.00,0.00,1.38,-6.82,1.13,12.56,38.07,1.29,13.25,44.86,-93.35,236.40
397.012,6.95,9.74,1556.50,10.56,29.53,480.38,7.06,78.80,6.67,86.00,0.00,0.89,-9.72,1.33,20.85,70.37,1.30,13.24,44.86,-93.35,241.47
397.998,5.46,21.85,1815.00,10.56,29.53,480.74,7.06,78.80,0.00,86.00,0.00,1.96,-3.77,0.68,26.52,76.74,1.30,13.20,44.86,-93.35,250.91
399.010,20.52,8.56,1309.75,11.18,29.53,481.46,3.53,78.80,0.00,86.00,0.00,0.90,-10.30,0.62,7.47,29.97,1.30,13.21,44.86,-93.35,256.01
400.003,34.29,7.09,925.75,11.18,29.53,481.82,4.71,78.80,2.75,86.00,0.00,0.54,-11.02,0.62,4.47,25.37,1.30,13.23,44.86,-93.35,263.11
401.009,18.34,8.86,1100.25,9.32,29.53,481.46,3.92,78.80,0.00,86.00,0.00,0.57,-10.15,-1.76,6.97,33.26,1.31,13.24,44.86,-93.35,271.54
402.005,24.60,6.79,1022.25,8.70,29.53,481.10,3.14,78.80,0.00,86.00,0.00,0.43,-11.17,-1.15,4.85,24.91,1.31,13.25,44.86,-93.35,276.82
403.005,26.05,6.20,919.25,7.46,29.53,480.20,3.14,78.80,0.00,86.00,0.00,0.37,-11.46,-1.67,3.92,22.42,1.31,13.26,44.86,-93.35,279.75
404.004,25.33,6.20,894.50,6.84,29.53,478.76,4.71,78.80,9.41,86.00,0.00,0.33,-11.46,-1.69,3.70,21.73,1.31,13.27,44.86,-93.35,282.68
405.002,15.09,10.63,1400.00,6.84,29.53,478.22,3.53,78.80,9.02,86.00,0.00,1.10,-9.28,0.62,6.21,23.30,1.32,13.21,44.86,-93.35,288.79
406.004,8.70,14.77,1430.25,6.84,29.53,478.22,3.53,78.80,0.00,86.00,0.00,1.19,-7.25,1.45,10.77,39.57,1.32,13.20,44.86,-93.35,288.79
407.033,24.54,5.91,1180.25,6.84,29.53,477.86,3.14,78.80,2.75,86.00,0.00,0.49,-11.60,0.00,3.82,16.99,1.32,13.20,44.86,-93.35,291.73
408.005,2.48,27.17,2105.25,5.59,29.53,477.50,11.76,78.80,0.00,86.00,0.00,1.77,-1.16,-1.14,30.89,77.06,1.32,13.15,44.86,-93.35,296.49
409.019,17.79,9.45,1618.50,8.08,29.53,477.86,3.92,78.80,0.00,86.00,0.00,1.15,-9.86,2.01,6.22,20.20,1.32,13.16,44.86,-93.35,299.66
410.010,13.90,10.04,1538.25,8.70,29.53,478.58,11.76,78.80,0.00,86.00,0.00,0.94,-9.57,3.30,8.58,29.30,1.33,13.16,44.86,-93.35,303.09
411.015,3.78,27.17,2303.25,9.32,29.53,480.56,11.76,78.80,7.06,84.20,0.00,2.59,-1.16,0.64,33.84,77.16,1.33,13.11,44.86,-93.35,307.60
412.012,23.47,7.68,1625.00,11.18,29.53,481.46,4.71,78.80,3.92,84.20,0.00,1.02,-10.73,2.27,6.53,21.12,1.33,13.12,44.86,-93.35,317.51
413.004,23.47,7.68,1625.00,11.18,29.53,481.46,4.71,78.80,3.92,84.20,0.00,1.02,-10.73,2.27,6.53,21.12,1.33,13.12,44.86,-93.35,321.91
414.011,18.38,8.27,1346.00,11.18,29.53,482.90,3.92,78.80,1.18,84.20,0.00,0.78,-10.44,1.63,8.34,32.55,1.33,13.13,44.86,-93.35,331.40
415.012,18.38,8.27,1346.00,11.18,29.53,482.90,3.92,78.80,1.18,84.20,0.00,0.78,-10.44,1.63,8.34,32.55,1.33,13.13,44.86,-93.35,331.40
416.006,11.80,20.38,1849.00,9.94,29.53,485.42,3.14,78.80,5.10,84.20,0.00,1.58,-4.50,-0.58,11.55,32.80,1.34,13.12,44.86,-93.35,336.43
416.999,11.80,20.38,1849.00,9.94,29.53,485.42,3.14,78.80,5.10,84.20,0.00,1.58,-4.50,-0.58,11.55,32.80,1.34,13.12,44.86,-93.35,341.51
418.011,9.26,27.17,2291.75,9.94,29.53,488.48,7.84,78.80,3.14,84.20,0.00,2.90,-1.16,-0.58,14.71,33.72,1.34,13.10,44.86,-93.35,354.03
419.002,6.02,26.87,2045.75,11.81,29.53,491.72,7.84,78.80,12.16,84.20,0.00,3.55,-1.31,0.63,26.87,68.98,1.35,13.02,44.86,-93.35,0.00
420.004,4.49,27.46,2283.75,12.43,29.53,494.24,19.61,78.80,10.59,84.20,0.00,3.24,-1.02,0.99,37.91,87.18,1.35,12.95,44.86,-93.35,4.00
421.010,10.73,20.08,2069.50,15.53,29.53,499.28,14.90,78.80,6.67,84.20,0.00,2.29,-4.64,2.99,19.86,50.40,1.36,12.96,44.86,-93.35,15.83
422.003,10.25,16.83,1652.00,16.78,29.53,501.26,4.71,78.80,0.00,84.20,0.00,2.01,-6.24,2.65,22.44,71.33,1.36,12.95,44.86,-93.35,23.57
423.005,38.02,8.86,1369.50,17.40,29.53,504.68,3.53,78.80,0.00,84.20,0.00,0.84,-10.15,2.07,6.27,24.06,1.37,12.97,44.86,-93.35,27.20
424.018,67.09,5.61,1149.00,16.16,29.53,506.84,2.75,78.80,0.00,84.20,0.00,0.44,-11.75,-0.18,3.30,15.09,1.37,13.01,44.86,-93.35,38.09
424.998,58.44,5.32,1058.00,13.05,29.53,508.10,8.24,78.80,8.63,84.20,0.00,0.35,-11.89,-2.81,3.06,15.20,1.38,13.05,44.86,-93.35,44.09
425.999,11.86,15.06,1287.00,11.81,29.53,508.46,4.31,78.80,0.00,84.20,0.00,0.92,-7.11,-2.81,13.65,55.68,1.38,13.05,44.86,-93.35,53.93
427.012,30.95,7.68,994.50,11.18,29.53,508.82,4.71,78.80,0.00,84.20,0.00,0.57,-10.73,-1.81,4.95,26.16,1.38,13.06,44.86,-93.35,58.48
428.010,27.11,7.38,1100.75,9.32,29.53,508.64,2.75,78.80,0.00,84.20,0.00,0.42,-10.88,-2.35,4.71,22.49,1.39,13.07,44.86,-93.35,63.51
429.016,3.53,27.46,2090.00,7.46,29.53,507.92,4.31,78.80,0.00,84.20,0.00,1.48,-1.02,-1.80,28.94,72.73,1.39,13.03,44.86,-93.35,67.35
430.003,27.78,5.32,1435.75,8.70,29.53,507.20,3.14,78.80,10.59,84.20,0.00,0.64,-11.89,0.69,4.29,15.71,1.39,13.04,44.86,-93.35,67.35
431.020,8.33,7.38,1404.25,7.46,29.53,506.84,3.53,78.80,0.00,86.00,0.00,0.61,-10.88,0.05,12.28,45.93,1.39,13.04,44.86,-93.35,70.41
432.008,15.16,7.09,1236.00,6.84,29.53,505.40,3.14,78.80,0.00,86.00,0.00,0.57,-11.02,-1.68,6.18,26.26,1.39,13.04,44.86,-93.35,73.79
433.011,14.27,7.09,945.50,5.59,29.53,502.70,52.94,78.80,35.69,86.00,0.00,0.43,-11.02,-1.16,5.37,29.84,1.40,13.04,44.86,-93.35,79.73
434.026,2.89,13.58,1644.25,4.97,29.53,501.62,3.14,78.80,0.00,86.00,0.00,0.74,-7.83,-1.06,23.62,75.46,1.40,13.00,44.86,-93.35,81.15
435.022,24.46,5.91,1091.00,6.84,29.53,500.36,2.75,78.80,0.00,86.00,0.00,0.56,-11.60,1.19,3.83,18.45,1.40,13.01,44.86,-93.35,84.46
436.003,24.06,5.61,911.25,5.59,29.53,499.46,2.35,78.80,0.00,86.00,0.00,0.35,-11.75,0.83,3.19,18.37,1.40,13.02,44.86,-93.35,84.46
437.017,18.04,7.09,671.25,4.35,29.53,497.66,3.92,78.80,10.98,86.00,0.00,0.37,-11.02,-1.87,3.31,25.87,1.40,13.02,44.86,-93.35,84.46
438.002,1.97,27.76,1053.75,3.73,29.53,496.22,3.53,78.80,9.41,86.00,0.00,1.07,-0.87,-1.55,25.99,129.54,1.40,12.98,44.86,-93.35,84.46
439.020,5.11,9.74,1209.50,4.35,29.53,495.86,5.49,78.80,11.37,86.00,0.00,0.59,-9.72,0.07,11.67,50.68,1.40,12.96,44.86,-93.35,84.46
440.022,2.84,27.76,1539.00,4.97,29.53,495.68,3.92,78.80,0.00,86.00,0.00,1.94,-0.87,1.15,24.03,82.01,1.41,12.93,44.86,-93.35,87.62
441.018,27.32,15.36,1653.75,7.46,29.53,495.86,14.90,78.80,9.02,86.00,0.00,1.11,-6.96,1.41,3.74,11.89,1.41,12.95,44.86,-93.35,89.20
442.012,16.44,11.52,1735.75,8.70,29.53,496.58,14.51,78.80,12.94,86.00,0.00,1.10,-8.85,0.99,7.25,21.95,1.41,12.95,44.86,-93.35,89.20
443.034,3.73,25.69,2343.00,9.94,29.53,497.48,10.98,78.80,7.84,86.00,0.00,2.57,-1.89,2.09,36.57,81.97,1.41,12.91,44.86,-93.35,88.32
444.005,5.92,13.29,1707.50,12.43,29.53,499.46,3.53,78.80,14.90,86.00,0.00,1.80,-7.98,3.29,28.80,88.60,1.42,12.88,44.86,-93.35,90.00
445.004,2.84,31.89,3042.75,13.67,29.53,502.70,18.82,78.80,14.12,86.00,0.00,3.29,1.16,1.22,66.10,114.10,1.42,12.80,44.86,-93.35,86.83
446.012,3.26,20.97,2771.00,17.40,29.53,506.66,12.94,78.80,10.98,86.00,0.00,3.68,-4.21,3.90,73.14,138.64,1.43,12.70,44.86,-93.35,80.03
447.001,6.18,23.62,1730.25,19.88,29.53,508.82,7.84,78.80,0.00,86.00,0.00,3.78,-2.90,6.00,44.10,133.87,1.43,12.66,44.86,-93.35,82.90
448.022,39.49,10.34,1469.25,21.13,29.53,512.78,4.31,78.80,0.00,84.20,0.00,1.03,-9.43,3.21,7.34,26.22,1.44,12.68,44.86,-93.35,84.97
449.006,52.72,7.09,1284.75,21.13,29.53,514.40,11.37,78.80,25.49,84.20,0.00,0.60,-11.02,1.11,5.49,22.46,1.44,12.72,44.86,-93.35,96.77
450.003,32.75,7.68,2166.75,22.37,29.53,520.88,9.41,78.80,0.00,84.20,0.00,0.87,-10.73,0.98,9.37,22.70,1.45,12.73,44.86,-93.35,95.08
451.008,31.14,8.56,1914.25,22.37,29.53,523.22,4.31,78.80,0.00,84.20,0.00,1.07,-10.30,0.98,9.85,27.02,1.46,12.76,44.86,-93.35,93.70
452.012,47.63,6.20,1683.25,19.26,29.53,523.94,3.92,78.80,0.00,84.20,0.00,0.68,-11.46,-2.70,5.54,17.30,1.46,12.79,44.86,-93.35,93.62
453.016,44.52,5.61,1528.50,14.91,29.53,524.84,3.92,78.80,0.00,84.20,0.00,0.54,-11.75,-7.02,4.59,15.78,1.46,12.81,44.86,-93.35,93.90
454.009,30.12,7.09,1017.75,9.32,29.53,524.66,3.53,78.80,0.00,84.20,0.00,0.49,-11.02,-4.64,4.24,21.90,1.47,12.83,44.86,-93.35,94.00
455.024,9.50,12.11,1250.25,8.70,29.53,524.30,9.41,78.80,0.00,84.20,0.00,0.71,-8.56,-2.18,12.56,52.76,1.47,12.83,44.86,-93.35,93.68
456.003,10.09,10.34,1473.00,9.32,29.53,524.12,4.71,78.80,0.00,84.20,0.00,0.75,-9.43,0.04,12.67,45.17,1.47,12.83,44.86,-93.35,93.45
457.023,19.26,8.56,1088.25,9.32,29.53,523.58,3.53,78.80,0.00,84.20,0.00,0.73,-10.30,0.63,6.64,32.03,1.47,12.83,44.86,-93.35,93.18
458.005,25.23,7.09,1113.25,8.70,29.53,523.04,3.53,78.80,0.00,84.20,0.00,0.44,-11.02,-0.56,4.73,22.30,1.48,12.84,44.86,-93.35,93.03
459.006,23.44,6.79,1126.75,8.08,29.53,522.50,3.53,78.80,0.00,84.20,0.00,0.44,-11.17,-1.23,4.73,22.03,1.48,12.85,44.86,-93.35,92.52
460.009,10.57,10.93,1470.75,9.32,29.53,520.70,4.71,78.80,0.00,84.20,0.00,0.95,-9.14,0.94,12.09,43.17,1.48,12.83,44.86,-93.35,92.33
461.009,23.29,7.97,1218.75,10.56,29.53,520.16,3.92,78.80,0.00,84.20,0.00,0.68,-10.59,2.19,6.22,26.80,1.48,12.84,44.86,-93.35,92.05
462.002,34.14,6.50,1146.75,10.56,29.53,518.90,3.53,78.80,0.00,84.20,0.00,0.46,-11.31,1.25,4.24,19.43,1.49,12.85,44.86,-93.35,91.61
463.005,5.76,20.97,1916.75,10.56,29.53,517.82,8.63,78.80,7.06,84.20,0.00,1.46,-4.21,-0.07,25.13,68.85,1.49,12.83,44.86,-93.35,90.85
464.028,7.12,21.26,1927.50,11.81,29.53,518.00,10.98,78.80,6.27,84.20,0.00,2.35,-4.06,1.71,22.74,61.97,1.49,12.82,44.86,-93.35,90.39
465.008,7.84,23.92,2061.25,13.67,29.53,519.26,7.45,78.80,2.75,84.20,0.00,2.66,-2.76,2.72,23.91,60.93,1.50,12.80,44.86,-93.35,94.24
466.014,19.02,9.74,1526.75,14.91,29.53,520.52,16.86,78.80,5.88,84.20,0.00,1.16,-9.72,2.69,10.75,36.98,1.50,12.80,44.86,-93.35,94.24
467.023,15.28,27.76,1812.50,16.78,29.53,522.86,20.39,78.80,9.02,84.20,0.00,2.96,-0.87,1.78,15.05,43.62,1.51,12.81,44.86,-93.35,94.24
468.002,5.98,28.05,2263.25,18.02,29.53,526.10,11.76,78.80,6.27,84.20,0.00,2.93,-0.73,2.36,41.30,95.84,1.51,12.77,44.86,-93.35,94.24
469.018,9.34,21.56,1879.25,21.13,29.53,527.90,7.45,78.80,0.00,84.20,0.00,2.81,-3.92,4.00,31.03,86.72,1.52,12.75,44.86,-93.35,94.24
470.011,46.73,7.38,1537.50,22.37,29.53,530.96,6.67,78.80,0.00,84.20,0.00,0.80,-10.88,3.88,6.56,22.42,1.52,12.79,44.86,-93.35,94.15
471.012,57.14,5.91,1566.00,22.37,29.53,533.84,10.59,78.80,0.00,84.20,0.00,0.54,-11.60,-0.00,5.37,18.00,1.53,12.85,44.86,-93.35,94.15
472.002,16.77,18.90,1631.25,21.75,29.53,534.56,23.92,78.80,7.84,84.20,0.00,1.71,-5.22,-0.67,17.78,57.25,1.54,12.85,44.86,-93.35,94.15
473.013,18.80,17.72,1718.50,24.23,29.53,536.90,5.10,78.80,0.00,84.20,0.00,1.67,-5.80,0.94,17.68,54.03,1.54,12.88,44.86,-93.35,94.15
474.005,42.54,7.09,1706.50,24.23,29.53,538.88,4.31,78.80,0.00,84.20,0.00,0.70,-11.02,1.61,7.81,24.04,1.55,12.90,44.86,-93.35,94.15
474.999,68.06,5.91,1678.00,24.23,29.53,539.96,8.24,78.80,8.63,84.20,0.00,0.58,-11.60,-0.00,4.88,15.28,1.55,12.94,44.86,-93.35,94.15
476.008,50.96,6.50,1683.50,23.61,29.53,540.86,3.92,78.80,2.75,84.20,0.00,0.63,-11.31,-0.52,6.35,19.82,1.56,12.99,44.86,-93.35,94.15
477.012,53.40,8.86,1698.50,23.61,29.53,540.50,10.59,78.80,12.94,84.20,0.00,0.86,-10.15,-0.00,6.06,18.75,1.57,13.02,44.86,-93.35,94.15
478.009,8.82,22.74,1705.25,23.61,29.53,540.68,7.06,78.80,3.92,84.20,0.00,2.23,-3.34,-0.00,36.72,113.09,1.57,13.01,44.86,-93.35,94.25
479.019,24.09,15.06,1775.75,24.85,29.53,541.22,28.63,78.80,9.02,84.20,0.00,1.48,-7.11,1.19,14.15,41.84,1.58,13.02,44.86,-93.35,94.25
480.017,17.65,17.72,1845.50,25.48,29.53,542.66,6.27,78.80,7.06,84.20,0.00,1.82,-5.80,1.69,19.79,56.31,1.59,13.04,44.86,-93.35,94.25
481.020,49.90,9.15,1549.25,26.72,29.53,543.56,13.33,78.80,11.37,84.20,0.00,0.97,-10.01,1.41,7.34,24.89,1.59,13.08,44.86,-93.35,94.25
482.015,23.49,16.54,1954.50,27.34,29.53,545.00,24.71,78.80,11.37,84.20,0.00,1.48,-6.38,1.29,15.96,42.89,1.60,13.12,44.86,-93.35,94.25
483.015,10.77,26.58,2009.00,27.96,29.53,547.52,17.25,78.80,5.49,84.20,0.00,3.00,-1.45,0.87,35.61,93.08,1.61,13.10,44.86,-93.35,94.68
484.010,20.54,15.36,1841.00,29.83,29.53,549.14,5.49,78.80,0.00,84.20,0.00,1.78,-6.96,2.06,19.91,56.79,1.62,13.12,44.86,-93.35,94.78
485.006,13.56,22.74,1771.25,30.45,29.53,554.18,6.27,78.80,0.00,84.20,0.00,2.29,-3.34,0.57,30.79,91.28,1.63,13.17,44.86,-93.35,94.78
486.003,51.98,7.97,1746.50,31.07,29.53,555.26,4.31,78.80,0.00,84.20,0.00,0.81,-10.59,0.61,8.19,24.64,1.64,13.21,44.86,-93.35,94.78
487.020,82.24,5.61,1754.25,31.07,29.53,556.52,3.92,78.80,0.00,84.20,0.00,0.57,-11.75,0.61,5.18,15.51,1.64,13.26,44.86,-93.35,94.78
488.003,83.25,5.91,1726.75,30.45,29.53,556.70,3.92,78.80,7.45,84.20,0.00,0.60,-11.60,-0.65,5.01,15.25,1.65,13.30,44.86,-93.35,94.84
489.012,21.27,18.01,1719.50,29.83,29.53,556.70,7.45,78.80,0.00,84.20,0.00,1.79,-5.66,-1.21,19.23,58.73,1.66,13.32,44.86,-93.35,95.52
490.002,27.99,12.40,1788.50,31.07,29.53,557.60,4.71,78.80,0.00,84.20,0.00,1.25,-8.41,0.90,15.22,44.69,1.68,13.41,44.86,-93.35,95.52
491.003,61.54,6.50,1628.50,31.07,29.53,557.78,3.53,78.80,0.00,84.20,0.00,0.67,-11.31,0.39,6.92,22.32,1.68,13.45,44.86,-93.35,95.52
492.000,96.29,5.32,1550.50,31.07,29.53,557.42,3.53,78.80,0.00,84.20,0.00,0.50,-11.89,-0.00,4.42,14.99,1.69,13.49,44.86,-93.35,95.52
493.012,96.38,5.02,1530.25,29.83,29.53,556.16,3.53,78.80,0.00,84.20,0.00,0.45,-12.04,-1.11,4.24,14.56,1.69,13.54,44.86,-93.34,95.52
494.002,14.28,22.74,1778.75,28.58,29.53,554.00,7.45,78.80,0.00,84.20,0.00,2.01,-3.34,-1.12,27.44,81.01,1.71,13.59,44.86,-93.34,95.64
495.011,44.47,8.56,1748.00,29.20,29.53,552.92,5.10,78.80,0.00,84.20,0.00,0.88,-10.30,0.03,9.00,27.05,1.71,13.62,44.86,-93.34,96.07
496.004,58.03,6.79,1549.00,29.20,29.53,552.20,5.88,78.80,2.35,84.20,0.00,0.68,-11.17,0.61,6.90,23.40,1.72,13.67,44.86,-93.34,96.07
497.001,42.01,8.27,1537.25,28.58,29.53,550.76,4.31,78.80,1.57,84.20,0.00,0.74,-10.44,-0.54,9.33,31.88,1.73,13.70,44.86,-93.34,96.07
497.996,10.67,23.33,1940.00,28.58,29.53,549.32,7.84,78.80,0.00,84.20,0.00,2.12,-3.05,0.00,36.73,99.43,1.74,13.72,44.86,-93.34,96.36
499.010,40.61,8.86,1736.50,29.83,29.53,549.14,5.10,78.80,5.49,84.20,0.00,0.99,-10.15,1.11,10.07,30.46,1.75,13.75,44.86,-93.34,96.36
500.000,36.63,11.81,1620.00,29.20,29.53,548.42,15.69,78.80,1.18,84.20,0.00,1.18,-8.70,0.60,10.93,35.45,1.75,13.79,44.86,-93.34,96.36
501.013,23.79,15.65,1695.50,29.20,29.53,548.60,11.76,78.80,8.63,84.20,0.00,1.46,-6.82,-0.51,16.83,52.14,1.76,13.81,44.86,-93.34,96.36
502.019,29.45,15.65,1672.25,30.45,29.53,550.04,16.47,78.80,9.41,84.20,0.00,1.58,-6.82,1.18,14.18,44.52,1.77,13.82,44.86,-93.34,96.80
503.004,13.87,28.64,1856.50,30.45,29.53,551.12,39.22,78.80,12.16,84.20,0.00,2.76,-0.44,0.57,30.10,85.14,1.78,13.82,44.86,-93.34,96.80
504.010,10.65,32.48,2083.00,31.69,29.53,554.36,64.31,78.80,13.73,84.20,0.00,3.48,1.45,1.26,40.81,102.90,1.79,13.81,44.86,-93.34,97.11
505.008,23.36,17.42,1856.25,34.18,29.53,562.28,13.33,78.80,2.75,82.40,0.00,2.19,-5.95,2.49,20.06,56.76,1.80,13.78,44.86,-93.34,97.11
506.006,27.83,20.38,1751.00,35.42,29.53,567.86,21.96,78.80,9.41,82.40,0.00,2.18,-4.50,2.12,17.45,52.33,1.81,13.82,44.86,-93.34,97.11
507.005,13.67,28.35,1839.25,35.42,29.53,571.10,8.24,78.80,8.63,82.40,0.00,2.86,-0.58,0.88,35.52,101.44,1.82,13.82,44.86,-93.34,97.11
