# StartTime = 08/13/2024 03:00:35.0499 PM
Time (sec), Instant fuel economy (MPG), Calculated load value (%), Engine coolant temperature (°F), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Barometric pressure (inHg), Catalyst temperature (Bank 1 Sensor 1) (°F), Relative throttle position (%), Ambient air temperature (°F), Relative accelerator pedal position (%), Engine oil temperature (°F), Intake air temperature bank 1  sensor 1 (°F), Mass air flow rate (lb/min), Boost (psi), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel (gal), Trip Fuel Economy (MPG), Average Trip CO2 Rate (lb/mile), Latitude (deg), Longitude (deg), Bearing (deg)
55.992,62.626957,29.411764,116.6,7.973127,1060.5,21.747992,29.5301,810.5,3.137255,91.4,0,102.2,95,0.71146643,-10.587755,4.7613544,23.580547,0.121245734,0.018418206,6.582928,2.9767656,44.86033,-93.34471,252.73033
56.995,62.626957,29.411764,116.6,7.973127,1060.5,21.747992,29.5301,810.5,3.137255,91.4,0,102.2,95,0.71146643,-10.587755,4.7613544,23.580547,0.121245734,0.018418206,6.582928,2.9767656,44.8603,-93.34481,247.83679
58.012,83.0038,0,116.6,6.496622,1257,20.505249,29.5301,810.68,5.098039,91.4,0,102.2,95,0.39746958,-11.312943,3.3871913,14.152675,0.13592905,0.018594028,7.3103604,2.6805568,44.860268,-93.344925,247.88872
58.998,46.47197,18.431372,116.6,8.268428,1290.75,19.883879,29.5301,809.96,4.7058825,91.4,0.39215687,102.2,95,0.59960306,-10.442718,5.8665485,23.87122,0.14915517,0.018879214,7.9004965,2.4803295,44.860245,-93.34503,252.26482
60.010,30.773159,25.09804,116.6,11.81204,1330.25,19.262506,29.5301,809.24,12.941176,91.4,6.27451,102.2,95,0.87957454,-8.702264,8.582492,33.885525,0.15748769,0.019131463,8.231869,2.3804843,44.860237,-93.34514,260.23822
60.986,12.897627,26.666666,116.6,15.355652,1800.75,18.641136,29.5301,809.06,5.882353,91.4,0,105.8,95,1.1784391,-6.9618115,19.816877,57.798405,0.16206038,0.019479675,8.31946,2.3554215,44.86023,-93.345245,265.9536
62.012,12.897627,26.666666,116.6,15.355652,1800.75,18.641136,29.5301,809.06,5.882353,91.4,0,105.8,95,1.1784391,-6.9618115,19.816877,57.798405,0.16206038,0.019479675,8.31946,2.3554215,44.860226,-93.34535,266.57602
62.998,37.939022,19.215687,116.6,9.154331,1238.25,16.777021,29.5301,808.34,4.3137255,91.4,0,105.8,95,0.5591465,-10.007604,6.063193,25.717403,0.17286393,0.019792985,8.733596,2.2437305,44.860226,-93.34544,267.4477
64.007,31.92891,21.960785,116.6,8.268428,1073.25,13.670166,29.5301,807.8,4.3137255,91.4,0,105.8,95,0.5906591,-10.442718,5.870328,28.727348,0.17683908,0.01991767,8.878502,2.2071106,44.86023,-93.34551,271.07727
65.011,22.204203,21.568628,116.6,8.268428,1047.25,10.563311,29.5301,807.26,4.3137255,91.4,6.6666665,105.8,95,0.5119522,-10.442718,6.522852,32.713062,0.17925125,0.020037873,8.945622,2.19055,44.86023,-93.34556,271.51572
