Time (sec), Instant fuel economy (MPG), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Relative throttle position (%), Ambient air temperature (°F), Relative accelerator pedal position (%), Intake air temperature bank 1  sensor 1 (°F), Mass air flow rate (lb/min), Boost (psi), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel Economy (MPG), Hard Brake Count, Latitude (deg), Longitude (deg), Bearing (deg)
1112.011,9.468143,48.724667,2170.5,57.78752,27.843138,86,11.372549,89.6,6.4666104,9.427453,83.68389,202.49586,12.858591,22.287458,0,45.010025,-93.19029,89.14368
1113.011,8.935802,43.999847,2302.5,59.030262,10.980392,86,3.5294118,89.6,5.670743,7.106849,90.57614,206.60854,12.878019,22.236345,0,45.01003,-93.18996,89.30196
1114.012,10.540669,41.34214,2222,59.030262,9.411765,86,1.9607843,91.4,5.276936,5.8015094,76.78549,181.49689,12.895484,22.201168,0,45.010033,-93.18961,88.90216
1115.019,21.17017,25.986488,2068,58.408894,22.352942,86,9.803922,91.4,3.1321576,-1.7404529,37.829212,96.075096,12.913617,22.204924,0,45.010036,-93.18928,89.07909
1115.999,16.624355,36.617325,2140,58.408894,56.862743,86,14.117647,91.4,4.3981795,3.4809058,48.173344,118.229836,12.932107,22.199306,0,45.010044,-93.18894,88.745224
1117.012,10.911775,30.711304,2188.25,58.408894,9.411765,86,0,91.4,3.7915576,0.58015096,73.39327,176.15436,12.940768,22.184338,0,45.01005,-93.188614,89.29079
1118.008,48.045887,15.946254,2045.75,57.78752,18.039215,86,15.294118,91.4,2.0181406,-6.671736,16.491133,42.33816,12.958784,22.195826,0,45.010056,-93.188286,89.54856
1119.004,27.819963,19.489866,2235.5,57.16615,10.980392,86,7.0588236,91.4,2.410397,-4.7862453,28.174423,66.19336,12.97488,22.195114,0,45.010056,-93.18796,90
1120.010,29.061424,29.5301,2065.25,56.544777,36.862743,86,11.764706,89.6,3.6789486,0.14503774,26.677692,67.84373,12.9929495,22.203194,0,45.010056,-93.18763,90.14132
1121.005,13.257928,24.805285,2131,56.544777,8.627451,86,1.9607843,89.6,3.0334334,-2.175566,58.477596,144.12527,13.008964,22.185825,0,45.010056,-93.18731,90.87831
1121.998,13.24153,31.006605,2093.75,56.544777,67.84314,86,11.372549,89.6,3.756463,0.87022644,58.55001,146.87106,13.026307,22.1852,0,45.010056,-93.18698,90.29444
1123.059,80.97103,7.973127,2112.75,55.92341,5.490196,86,0,89.6,0.98354167,-10.442718,9.469708,23.540873,13.044046,22.202606,0,45.010056,-93.18666,89.951126
1124.100,104.53314,6.201321,2009.5,55.92341,4.7058825,86,3.137255,89.6,0.755854,-11.312943,7.335205,19.171598,13.051261,22.211903,0,45.01006,-93.18634,89.61207
1125.048,42.305412,17.127459,1969.5,55.302036,7.45098,86,0,89.6,1.9915047,-5.946547,17.923296,47.796482,13.068871,22.225266,0,45.01006,-93.18602,89.646614
1126.017,111.15282,6.496622,1951.25,54.680664,4.3137255,86,0,89.6,0.728132,-11.167906,6.745062,18.155455,13.0852165,22.247019,0,45.01006,-93.18571,89.858734
1127.003,119.86496,5.90602,1928.5,54.05929,4.3137255,86,0,89.6,0.661853,-11.457981,6.1837335,16.840897,13.102527,22.270947,0,45.01006,-93.1854,89.68281
1128.008,122.0561,5.90602,1919.5,53.437923,4.3137255,86,0,89.6,0.6570829,-11.457981,6.0029225,16.425125,13.11139,22.283165,0,45.010063,-93.1851,89.73191
1129.002,52.07926,11.221438,1906.25,52.19518,10.980392,86,7.0588236,89.6,1.2528273,-8.847302,13.74163,37.861034,13.12987,22.304783,0,45.010063,-93.1848,89.73191
1130.003,38.170982,15.355652,1948,52.19518,6.6666665,86,0,89.6,1.7529309,-6.816774,18.748638,50.549267,13.145094,22.30242,0,45.010063,-93.1845,89.73191
1131.004,105.59815,6.791923,1903,52.19518,4.3137255,86,0,89.6,0.75809425,-11.022868,6.7771444,18.704325,13.161951,22.324,0,45.010063,-93.184204,89.806244
1132.009,115.22222,5.90602,1881.25,50.95244,4.3137255,86,0,89.6,0.6440503,-11.457981,6.063193,16.92735,13.17654,22.343988,0,45.010063,-93.183914,89.806244
1133.013,114.959816,5.90602,1869.25,50.331066,4.3137255,86,0,89.6,0.64098376,-11.457981,6.0029225,16.866673,13.182905,22.352674,0,45.010063,-93.183624,89.806244
1134.019,112.1213,5.90602,1850.75,49.088326,8.627451,86,16.078432,89.6,0.63238055,-11.457981,6.0029225,17.03527,13.205651,22.383629,0,45.010063,-93.18334,89.806244
1135.015,11.27325,27.758293,1940.75,49.088326,68.62745,86,4.7058825,89.6,2.963781,-0.7251887,59.703766,161.57204,13.212172,22.373318,0,45.010063,-93.18307,89.805756
1136.000,27.906267,20.966372,2256.25,49.709694,26.27451,86,15.294118,89.6,2.6716247,-4.0610566,24.42373,56.853718,13.227457,22.379147,0,45.010063,-93.18278,89.805756
1137.017,9.135532,33.959614,2300,50.331066,8.627451,86,2.745098,89.6,4.548174,2.3206038,75.53964,172.49686,13.242717,22.347166,0,45.010063,-93.18249,89.805756
1138.000,16.973291,29.234798,1987.75,50.95244,9.803922,86,9.019608,89.6,3.3752587,0,41.159637,108.753654,13.258804,22.34696,0,45.010067,-93.18219,91.36397
1139.001,32.353943,17.422758,1921.75,51.57381,9.411765,86,7.0588236,89.6,1.9979485,-5.8015094,21.8562,59.73266,13.266291,22.351051,0,45.010067,-93.1819,93.56425
1140.009,12.261342,35.731422,2239.25,51.57381,27.058823,86,5.490196,89.6,4.104187,3.1908302,57.67185,135.26808,13.282785,22.326906,0,45.010067,-93.1816,92.51767
1141.002,57.18706,11.221438,1957.25,52.19518,10.588235,86,13.333333,89.6,1.4025321,-8.847302,12.514263,33.580956,13.2983885,22.340328,0,45.010063,-93.181305,90
1141.997,11.21379,36.617325,2358.25,52.19518,25.882353,86,0,89.6,4.2962523,3.6259434,63.819096,142.13298,13.314875,22.318922,0,45.01006,-93.18101,89.23367
1143.006,14.099686,36.617325,2229.75,52.81655,63.137257,86,15.686275,89.6,4.8703184,3.6259434,51.360977,120.97933,13.329264,22.316,0,45.010056,-93.1807,89.75898
1144.026,28.537197,23.033478,2393.75,54.05929,6.27451,86,6.27451,89.6,3.1599264,-3.0457926,25.973574,56.98847,13.3456,22.306646,0,45.01005,-93.1804,90
1145.004,72.59826,8.85903,2008,54.05929,5.882353,86,0,89.6,1.0942296,-10.007604,10.20979,26.704668,13.362073,22.325872,0,45.010048,-93.180084,89.77698
1146.004,100.601814,6.791923,1929.25,52.81655,5.098039,86,3.137255,89.6,0.7645595,-11.022868,7.198415,19.596678,13.377845,22.345924,0,45.010044,-93.17979,90
1147.008,42.421066,12.107341,1940.75,52.81655,8.627451,86,2.745098,89.6,1.3475438,-8.412189,17.071083,46.198254,13.385173,22.351715,0,45.010044,-93.17948,89.73806
1147.996,87.62131,7.677826,1914.5,52.19518,4.7058825,86,0,89.6,0.8459027,-10.587755,8.167579,22.406397,13.401621,22.371067,0,45.010044,-93.179184,89.73806
1149.004,113.81707,10.335535,1953.5,50.331066,11.372549,86,15.294118,89.6,1.1120323,-9.282415,6.063193,16.301292,13.416555,22.391094,0,45.010044,-93.1789,89.73806
1149.996,29.818176,19.785168,2088.25,50.331066,30.980392,86,18.82353,89.6,2.3073797,-4.6412077,23.143429,58.207546,13.431148,22.3919,0,45.010044,-93.17861,89.86629
1151.014,67.72153,8.268428,2221.25,50.95244,5.098039,86,0,89.6,1.0286746,-10.297679,10.3159895,24.392006,13.446769,22.39162,0,45.010044,-93.17832,89.86629
1152.001,31.542692,15.060351,2203.5,50.331066,9.803922,86,6.27451,89.6,1.9299148,-6.9618115,21.87812,52.147205,13.453703,22.394947,0,45.010048,-93.17803,89.81578
1153.000,12.790513,33.07371,2328.5,50.95244,68.62745,86,20,89.6,3.8652215,1.8854905,54.61974,123.19908,13.47035,22.38464,0,45.010048,-93.177734,89.81578
1154.009,23.327612,31.892508,2543.25,52.19518,33.333332,86,8.235294,89.6,4.743723,1.3053397,30.678404,63.354546,13.4851885,22.361383,0,45.010048,-93.17744,89.81578
1155.004,12.090353,39.865635,2142,53.437923,65.4902,86,14.117647,89.6,5.2299166,5.221359,60.601482,148.59283,13.501143,22.353064,0,45.010048,-93.177124,89.59793
1156.008,9.308444,38.979733,2224,54.05929,10.196078,86,0,89.6,5.0001335,4.7862453,79.62802,188.04648,13.516061,22.321932,0,45.01005,-93.17681,90
1157.021,28.129335,18.603964,2032.5,54.05929,31.764706,86,12.54902,89.6,2.271587,-5.221359,26.350178,68.09058,13.533023,22.335289,0,45.01005,-93.1765,89.45103
1158.011,12.357489,37.798527,2137.25,54.680664,52.156864,86,13.333333,89.6,4.473002,4.2060943,60.67031,149.09221,13.549547,22.3215,0,45.01006,-93.176186,89.35836
1159.005,47.482605,29.5301,2208.75,55.302036,7.45098,86,7.0588236,89.6,3.7726474,0.14503774,15.969056,37.972286,13.566174,22.309969,0,45.010063,-93.175865,89.07473
1160.023,20.031971,32.48311,2009,55.302036,24.705883,86,10.196078,89.6,3.7727752,1.5954151,37.852108,98.956474,13.582991,22.308691,0,45.010067,-93.17555,89.57199
1161.012,15.63969,35.14082,2057.5,55.302036,23.921568,86,0,89.6,4.0728407,2.9007547,48.482567,123.75987,13.589883,22.302792,0,45.010067,-93.17523,89.49427
1162.001,23.870321,22.442877,1968,55.302036,8.627451,86,9.019608,89.6,2.6250947,-3.335868,31.765488,84.77435,13.607259,22.310808,0,45.010067,-93.17491,90.06495
1163.021,15.262051,34.550217,2094.25,55.302036,38.039215,86,12.156863,89.6,4.0851154,2.6106794,49.68221,124.59667,13.623348,22.302683,0,45.010067,-93.17459,90
1164.002,12.741039,32.48311,2121.75,55.92341,24.705883,86,10.980392,89.6,3.9761012,1.5954151,60.18128,148.97084,13.639919,22.3001,0,45.010067,-93.17427,90
1165.002,75.380455,10.926137,1996.25,55.92341,5.098039,86,9.019608,89.6,1.3018018,-8.99234,10.172028,26.7625,13.654889,22.31394,0,45.010067,-93.17395,89.88716
1166.003,18.805672,31.006605,2062,55.92341,23.137255,86,10.588235,89.6,3.6062045,0.87022644,40.77345,103.85391,13.673432,22.306479,0,45.010067,-93.17363,89.88716
1167.015,17.298788,33.664314,2072.25,55.92341,23.137255,86,10.588235,89.6,4.0046453,2.175566,44.325188,112.342094,13.682097,22.30255,0,45.010067,-93.17331,90
1168.008,48.438683,15.650953,2006.25,56.544777,9.803922,86,5.882353,89.6,1.8870903,-6.671736,16.005632,41.900757,13.69999,22.305218,0,45.010067,-93.17298,90
1169.033,38.150753,19.785168,2031.75,56.544777,7.45098,86,0,89.6,2.3239303,-4.6412077,20.321793,52.53223,13.717349,22.315155,0,45.010067,-93.17265,89.50557
1169.999,113.435425,6.791923,1987.75,56.544777,4.3137255,86,0,89.6,0.78199595,-11.022868,6.834653,18.058794,13.734623,22.336685,0,45.010067,-93.17233,93.43598
1171.006,119.56973,7.677826,1998.75,55.92341,11.764706,86,9.019608,89.6,0.88111633,-10.587755,6.4127607,16.850803,13.752005,22.359768,0,45.010067,-93.17201,90.98429
1172.002,19.972086,26.87239,2031.25,55.92341,21.960785,86,10.196078,89.6,3.0986347,-1.1603019,38.392185,99.268974,13.760927,22.358059,0,45.010067,-93.17169,90.27715
1173.017,34.937664,21.852274,2042.25,57.16615,7.45098,86,0,89.6,2.6105373,-3.6259434,22.434568,57.695625,13.779184,22.358828,0,45.010063,-93.171364,90
1173.997,109.94511,10.630836,2009.75,56.544777,10.196078,86,0,89.6,1.2198539,-9.137378,7.0516257,18.428131,13.795054,22.378452,0,45.010063,-93.171036,90.24405
1175.011,99.10306,7.087224,1989,56.544777,4.7058825,86,0,89.6,0.8110894,-10.8778305,7.823086,20.657482,13.813073,22.398872,0,45.010067,-93.170715,90.24405
1175.996,119.56973,6.201321,1979.75,55.92341,4.7058825,86,4.3137255,89.6,0.70648336,-11.312943,6.4127607,17.012524,13.828993,22.419497,0,45.010067,-93.170395,90
1176.999,30.59548,23.033478,1976,55.302036,9.803922,86,0,89.6,2.6234167,-3.0457926,24.78315,65.87242,13.846397,22.429333,0,45.01007,-93.170074,88.92261
1178.002,22.843142,27.758293,2019.75,55.92341,20.392157,86,10.588235,89.6,3.188377,-0.7251887,33.566837,87.28646,13.862239,22.435997,0,45.01007,-93.169754,88.82699
1179.003,24.770847,22.442877,2024,55.92341,8.627451,86,0,89.6,2.6150606,-3.335868,30.954617,80.32468,13.870595,22.437284,0,45.010067,-93.16943,90
1180.003,111.208206,6.496622,1964.75,55.92341,5.882353,86,3.9215686,89.6,0.7353468,-11.167906,6.894923,18.43131,13.88809,22.458626,0,45.010067,-93.16911,90
1181.005,42.646988,15.946254,1961.5,55.302036,7.8431373,86,1.1764706,89.6,1.8235712,-6.526698,17.779741,47.60704,13.906034,22.475733,0,45.010067,-93.16879,89.928
1182.014,44.79726,17.422758,1977.25,55.302036,7.0588236,86,0,89.6,2.0336306,-5.8015094,16.926311,44.96088,13.923352,22.489782,0,45.010067,-93.16848,89.928
1183.007,110.94234,6.496622,1950,55.302036,4.3137255,86,0,89.6,0.7396569,-11.167906,6.834653,18.408394,13.939468,22.509855,0,45.010067,-93.16816,89.928
1184.006,33.802998,16.536856,1966.5,54.680664,15.294118,86,7.8431373,89.6,1.8596281,-6.236623,22.179472,59.236767,13.954533,22.523176,0,45.01007,-93.16785,89.87024
1185.018,22.317013,23.32878,1949.25,54.680664,10.196078,86,0,89.6,2.6466198,-2.9007547,33.59467,90.5184,13.96237,22.523457,0,45.01007,-93.167534,89.87024
1186.007,71.57475,9.744933,1943.25,54.680664,5.098039,86,1.1764706,89.6,1.1002092,-9.572491,10.47482,28.31079,13.980579,22.539606,0,45.01007,-93.16722,89.78765
1187.012,51.31657,14.469749,1938.25,54.680664,7.45098,86,7.45098,89.6,1.6369832,-7.251887,14.609952,39.588867,13.996788,22.556469,0,45.010067,-93.16691,89.8058
1188.011,66.181435,11.516739,1945.25,54.680664,5.098039,86,0.39215687,89.6,1.3150303,-8.702264,11.328444,30.586437,14.014845,22.564901,0,45.01007,-93.16659,90
1189.002,94.73227,10.926137,1954.25,54.680664,11.372549,86,7.0588236,89.6,1.2261615,-9.137378,7.914227,21.269753,14.022908,22.57483,0,45.01007,-93.16628,89.0189
1190.004,60.747185,11.81204,1937.25,54.680664,5.490196,86,0,89.6,1.3286465,-8.702264,12.34185,33.460213,14.039969,22.585228,0,45.01007,-93.16597,89.27272
1191.008,33.87919,16.536856,1941.75,54.05929,8.235294,86,0,89.6,1.8450793,-6.3816605,21.87812,59.176704,14.057242,22.60026,0,45.01007,-93.165665,89.05361
1191.999,37.180134,16.832157,2037.5,54.05929,8.235294,86,4.3137255,89.6,1.9377472,-6.236623,19.935726,51.388805,14.07375,22.610796,0,45.01007,-93.165344,89.05361
1193.004,33.86139,15.650953,2081.75,54.05929,6.6666665,86,0.39215687,89.6,1.908986,-6.816774,21.889622,55.226025,14.088588,22.616705,0,45.010075,-93.16503,89.14129
1194.047,30.546808,24.509983,2004.25,54.05929,17.254902,86,9.019608,89.6,2.9280353,-2.4656415,24.264826,63.585686,14.106114,22.631203,0,45.010082,-93.16473,88.774765
1195.100,48.198746,13.879147,1963.25,54.05929,5.882353,86,0,89.6,1.6118038,-7.6870003,15.378263,41.14014,14.121166,22.635195,0,45.010086,-93.16441,88.67888
1196.006,94.665924,7.973127,1929.5,54.05929,4.7058825,86,0,89.6,0.9030461,-10.587755,7.8297763,21.312708,14.128902,22.644693,0,45.01009,-93.16411,88.796326
1197.009,118.2621,6.496622,1907.75,52.81655,4.3137255,86,0,89.6,0.7180126,-11.312943,6.123463,16.858143,14.145429,22.66617,0,45.010094,-93.16381,89.02739
1197.998,16.756231,26.57709,2009.75,51.57381,54.509804,86,14.509804,89.6,3.0139866,-1.4503773,42.201267,110.28528,14.1599455,22.672379,0,45.010094,-93.16351,88.94594
1199.010,13.686486,21.556973,2399.25,52.81655,10.196078,86,7.0588236,89.6,2.7201436,-3.916019,52.91158,115.826866,14.177305,22.64948,0,45.010098,-93.16321,88.94594
1199.996,25.359303,28.348896,2062,52.81655,68.62745,86,17.254902,89.6,3.7264113,-0.58015096,28.556528,72.73623,14.192618,22.656555,0,45.010105,-93.1629,88.94594
1200.999,10.613749,34.845516,2372.5,53.437923,28.62745,86,12.156863,89.6,4.642699,2.6106794,69.03247,152.82037,14.207987,22.634466,0,45.01011,-93.1626,89.08751
1202.000,33.022583,18.013361,2137.25,54.05929,7.45098,86,5.098039,89.6,2.465509,-5.6564717,22.44564,55.158283,14.2166,22.638735,0,45.010113,-93.16229,89.08751
1203.000,13.919084,27.167692,2150.5,54.05929,15.686275,86,12.941176,89.6,3.2380881,-1.1603019,53.251564,130.05498,14.233032,22.629742,0,45.010117,-93.16198,89.08751
1204.002,9.243443,42.818645,2493.75,55.302036,20.784313,86,8.627451,89.6,5.5852046,6.526698,82.03139,172.76717,14.248381,22.598577,0,45.01012,-93.16166,89.11904
1205.002,13.829559,32.18781,2102.75,55.92341,38.039215,86,10.588235,89.6,4.310878,1.3053397,55.44443,138.48552,14.26652,22.592072,0,45.010124,-93.16134,89.11904
1206.005,36.982822,15.355652,2025.5,56.544777,6.6666665,86,0,89.6,1.8627797,-6.9618115,20.963564,54.358437,14.282906,22.601408,0,45.010128,-93.16101,89.11904
1207.004,21.443853,26.57709,1996.25,55.92341,19.607843,86,10.588235,89.6,3.0553844,-1.4503773,35.757195,94.07681,14.300602,22.609951,0,45.01013,-93.16069,89.11904
1208.017,20.910675,29.5301,2037.5,55.92341,10.588235,86,2.745098,89.6,3.400834,0,36.66893,94.522385,14.30988,22.608488,0,45.010136,-93.16037,89.11904
1209.013,13.881103,33.959614,2151,56.544777,10.980392,86,0,89.6,4.0720997,2.175566,55.852314,136.37503,14.32759,22.604527,0,45.010136,-93.16004,88.63423
1210.014,25.958237,21.261671,2001.75,56.544777,9.019608,86,5.490196,89.6,2.598859,-4.0610566,29.866888,78.36357,14.344239,22.609283,0,45.010143,-93.15972,88.480515
1210.999,17.599417,33.07371,2100.75,56.544777,37.64706,86,11.764706,89.6,3.924848,1.7404529,44.052128,110.13531,14.360529,22.605299,0,45.010147,-93.15939,89.01571
1212.020,29.603443,20.375769,2041.25,57.16615,15.294118,86,9.411765,87.8,2.463537,-4.49617,26.477036,68.125114,14.378345,22.611649,0,45.010155,-93.159065,87.82867
1213.020,20.270512,28.053595,2063.25,57.78752,16.862745,86,0,87.8,3.2943158,-0.7251887,39.08787,99.50027,14.396103,22.607683,0,45.010162,-93.15873,87.82867
1214.011,45.1966,16.536856,2020.75,57.78752,9.803922,86,7.45098,87.8,1.9552689,-6.3816605,17.530767,45.56406,14.412857,22.62068,0,45.010174,-93.1584,87.66114
1215.011,16.185888,28.348896,2084.5,58.408894,10.980392,86,0,87.8,3.3048697,-0.58015096,49.478336,124.66579,14.421602,22.61556,0,45.01018,-93.158066,89.119896
1216.023,29.990002,23.91938,2166,58.408894,68.62745,86,16.078432,87.8,2.806078,-2.755717,26.703926,64.75163,14.438478,22.62592,0,45.010193,-93.15773,89.119896
1216.999,10.479097,40.160934,2395.5,59.030262,23.137255,86,5.882353,87.8,5.174822,5.221359,77.236664,169.34071,14.454699,22.604836,0,45.0102,-93.15739,89.225006
1217.998,40.7245,15.355652,2101.25,59.651634,5.882353,86,4.7058825,87.8,1.9797157,-6.9618115,20.083492,50.19906,14.47563,22.61885,0,45.01021,-93.15704,88.91588
1219.016,44.07095,14.174448,2077.5,59.651634,5.882353,86,0,87.8,1.7290974,-7.541962,18.558487,46.91758,14.493303,22.628313,0,45.010212,-93.1567,88.91588
1220.005,23.843702,25.395885,2095.75,59.651634,15.294118,86,9.019608,87.8,3.041926,-2.0305283,34.302147,85.96386,14.511559,22.638927,0,45.010216,-93.15636,89.03671
1221.005,27.344753,27.462994,2101.75,59.651634,18.431372,86,10.196078,87.8,3.3204195,-1.0152642,29.910315,74.7436,14.520316,22.641285,0,45.010216,-93.15602,89.03671
1222.003,18.048424,33.369015,2124,60.273006,23.529411,86,10.196078,87.8,4.074434,1.8854905,45.78848,113.2233,14.537889,22.637077,0,45.010216,-93.15567,88.73144
1223.005,32.563835,23.033478,2091,60.273006,9.803922,86,0,87.8,2.8200815,-3.1908302,25.378149,63.744095,14.558593,22.63555,0,45.010223,-93.15533,89.16044
1224.020,16.733047,31.006605,2172,59.651634,68.23529,86,14.509804,87.8,3.7448359,0.7251887,48.878735,118.19367,14.577511,22.641706,0,45.010227,-93.15498,88.99391
1225.012,12.543763,37.503227,2323,59.651634,59.215687,86,17.647058,87.8,4.69931,3.916019,65.202934,147.4185,14.586771,22.630093,0,45.01023,-93.15464,89.032394
1226.006,30.055424,22.738176,2410.5,60.89438,6.27451,86,0,87.8,3.309295,-3.335868,27.779663,60.527664,14.604119,22.61266,0,45.010235,-93.15429,88.98651
1227.000,18.819891,29.825401,2184,60.273006,49.019608,86,12.941176,87.8,3.6598172,0.14503774,43.911514,105.59901,14.622983,22.61862,0,45.01024,-93.15395,88.79376
1228.008,51.97892,18.899263,2125.75,60.273006,17.254902,86,9.803922,87.8,2.4305763,-5.221359,15.898943,39.28169,14.641172,22.62168,0,45.010242,-93.1536,89.02412
1229.007,21.26189,24.805285,2097.5,60.273006,8.627451,86,5.098039,87.8,3.0599074,-2.3206038,38.868126,97.32529,14.660598,22.616627,0,45.010246,-93.15326,88.67214
1230.006,22.934422,24.805285,2111.75,60.273006,15.294118,86,4.7058825,87.8,3.0015929,-2.3206038,36.033604,89.618835,14.669897,22.616549,0,45.01025,-93.152916,89.03767
1231.019,26.279142,25.986488,2086.75,59.651634,19.215687,86,10.980392,87.8,3.1003,-1.7404529,31.123169,78.33349,14.687572,22.624384,0,45.010254,-93.15258,88.20212
1232.004,11.741268,33.369015,2231.25,59.651634,9.019608,86,0,87.8,4.173094,1.8854905,69.65945,163.97055,14.707739,22.607595,0,45.010254,-93.15224,88.05838
1233.007,14.65949,35.14082,2177.5,59.651634,52.156864,86,12.156863,87.8,4.368826,2.755717,55.79254,134.57118,14.725975,22.601711,0,45.010258,-93.15189,88.14369
1234.009,11.106703,41.63744,2283.75,60.273006,11.372549,86,2.745098,87.8,5.2305555,5.946547,74.40641,171.11807,14.735957,22.585924,0,45.010265,-93.15154,88.69272
1235.005,22.09474,25.100586,2100.5,60.273006,10.980392,86,0.39215687,87.8,3.0442045,-2.175566,37.403015,93.5229,14.754431,22.593271,0,45.01027,-93.1512,88.731255
1236.009,13.177635,36.026722,2512.5,59.651634,68.62745,86,18.82353,87.8,4.5532675,3.1908302,62.066536,129.74347,14.772164,22.588362,0,45.010273,-93.150856,89.03621
1237.011,39.255154,18.308662,2254.5,60.89438,9.411765,86,5.882353,87.8,2.7517667,-5.3663964,21.269299,49.54924,14.789857,22.580582,0,45.01028,-93.15051,88.97725
1238.020,25.173496,29.5301,2179.5,60.273006,25.490196,86,11.372549,87.8,3.6154892,0.14503774,32.828568,79.1096,14.807967,22.588219,0,45.01028,-93.15016,89.04033
1239.030,38.520725,17.71806,2094.25,60.89438,13.725491,86,10.980392,87.8,2.1682713,-5.6564717,21.674814,54.35768,14.8246565,22.592216,0,45.010284,-93.14982,89.05375
1240.017,14.3033905,34.254917,2131.5,60.273006,9.411765,86,0,87.8,4.264616,2.4656415,57.7772,142.36565,14.844253,22.580193,0,45.010292,-93.14947,89.12829
1241.011,14.529318,36.32202,2190,60.273006,54.901962,86,13.333333,87.8,4.5052004,3.4809058,56.87878,136.40813,14.861314,22.576984,0,45.010296,-93.149124,89.03923
1242.010,30.037907,23.32878,2250,60.89438,7.0588236,86,8.235294,87.8,3.0510488,-2.9007547,27.795864,64.883125,14.879142,22.570526,0,45.010303,-93.14877,89.03923
1243.003,17.793337,33.664314,2188.25,60.89438,30.588236,86,11.764706,87.8,4.369763,2.175566,46.92372,112.62365,14.887793,22.566805,0,45.01031,-93.14842,89.03923
1244.002,11.234433,46.066956,2476,61.515747,44.705883,86,15.294118,87.8,5.923201,8.267151,75.07715,159.25432,14.905787,22.54457,0,45.01031,-93.14807,89.00903
1245.001,9.570606,42.818645,2469.5,62.75849,15.294118,86,7.8431373,87.8,6.4059405,6.671736,89.90952,191.21887,14.923517,22.505306,0,45.010315,-93.14771,89.00903
1246.014,88.366104,15.060351,2160.5,62.75849,14.90196,86,10.980392,87.8,1.8832146,-6.9618115,9.737768,23.672234,14.942241,22.522352,0,45.01032,-93.147354,89.00903
1247.011,17.238684,32.18781,2219.25,62.13712,64.70588,86,15.294118,87.8,3.9715226,1.4503773,49.421925,116.96273,14.961655,22.517118,0,45.010323,-93.147,89.06396
1248.016,24.393028,27.758293,2363,62.13712,22.352942,86,6.27451,87.8,3.7532687,-0.7251887,34.926743,77.62979,14.97981,22.50628,0,45.010326,-93.146645,89.164536
1249.000,37.389214,17.422758,2140,62.75849,7.45098,86,1.1764706,87.8,2.1833951,-5.8015094,23.014355,56.483177,14.998389,22.518387,0,45.01033,-93.146286,88.758865
1250.014,37.389214,17.422758,2140,62.75849,7.45098,86,1.1764706,87.8,2.1833951,-5.8015094,23.014355,56.483177,14.998389,22.518387,0,45.010334,-93.145935,89.1155
1250.999,89.71332,6.201321,2119.75,62.13712,7.45098,86,5.490196,87.8,0.76560295,-11.312943,9.496572,23.529694,15.006822,22.527485,0,45.010338,-93.145584,89.1155
1251.996,122.04193,10.040234,2119.5,60.89438,12.54902,86,8.627451,89.6,1.223474,-9.427453,6.841334,16.952799,15.043723,22.5698,0,45.01034,-93.14523,89.09859
1253.016,18.505442,31.006605,2165.5,60.89438,61.17647,86,14.509804,89.6,3.8230956,0.87022644,45.118057,109.42745,15.059972,22.568682,0,45.010345,-93.14489,88.980446
1254.003,41.90907,14.174448,2229.25,61.515747,5.882353,86,0,89.6,1.8356072,-7.3969245,20.125698,47.416145,15.077748,22.566519,0,45.01035,-93.14453,89.111336
1255.007,37.876343,15.060351,2138.75,61.515747,11.764706,86,10.588235,89.6,1.8497642,-6.9618115,22.268497,54.684593,15.095847,22.58279,0,45.010357,-93.14418,89.111336
1256.017,46.529346,13.879147,2128.5,62.13712,5.882353,86,0,89.6,1.7347108,-7.541962,18.310356,45.181145,15.114179,22.589077,0,45.010365,-93.14382,88.958145
1257.008,96.038795,6.496622,2123.75,62.13712,4.7058825,86,0,89.6,0.7903479,-11.167906,8.871092,21.938541,15.133055,22.610847,0,45.010365,-93.14347,89.10776
1258.006,128.6955,5.90602,2122.75,62.13712,4.7058825,86,2.3529413,89.6,0.7236089,-11.457981,6.620037,16.379313,15.143391,22.623629,0,45.010372,-93.14312,89.19591
1259.005,122.32903,5.90602,2108,61.515747,5.098039,86,5.098039,89.6,0.7214794,-11.457981,6.894923,17.178802,15.162787,22.646769,0,45.010376,-93.14277,88.85812
1260.053,21.84244,28.348896,2144.5,61.515747,10.980392,86,0,89.6,3.488451,-0.43511322,38.615158,94.57271,15.180583,22.651173,0,45.010376,-93.14241,89.586044
1261.078,72.54973,14.469749,2125,61.515747,10.588235,86,7.0588236,89.6,1.765955,-7.251887,11.625809,28.734146,15.199607,22.66954,0,45.010372,-93.14206,90.16144
1262.020,42.950104,16.832157,2122.25,62.13712,5.882353,86,0,89.6,2.0664124,-6.091585,19.836248,49.090454,15.218653,22.680584,0,45.010376,-93.1417,90.35546
1263.005,105.23096,6.791923,2135.25,62.13712,4.7058825,86,3.5294118,89.6,0.8315625,-11.022868,8.096182,19.914324,15.23087,22.694935,0,45.01037,-93.14135,91.646675
1263.997,20.04826,23.91938,2195.75,62.13712,10.196078,86,0,89.6,2.970979,-2.6106794,42.495903,101.647865,15.2492075,22.698156,0,45.01036,-93.14099,91.646675
