# StartTime = 08/06/2024 06:26:12.0367 AM
Time (sec), Instant fuel economy (MPG), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Barometric pressure (inHg), Catalyst temperature (Bank 1 Sensor 1) (°F), Relative throttle position (%), Ambient air temperature (°F), Relative accelerator pedal position (%), Intake air temperature bank 1  sensor 1 (°F), Intake air temperature bank 2  sensor 1 (°F), Mass air flow rate (lb/min), Boost (psi), Acceleration (ft/s²), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel Economy (MPG), Latitude (deg), Longitude (deg), Bearing (deg)
1084.006,17.73,27.46,2350.75,66.49,29.83,1087.70,6.27,59.00,0.78,62.60,0.00,3.85,-1.16,0.56,51.42,114.89,18.82,25.72,45.04,-93.34,244.87
1084.996,103.51,11.22,2215.00,67.11,29.83,1089.32,8.63,59.00,10.59,62.60,0.00,1.52,-9.14,1.20,8.89,21.08,18.84,25.74,45.04,-93.34,245.17
1086.008,25.61,28.05,2240.00,66.49,29.83,1091.30,17.65,59.00,9.41,62.60,0.00,3.64,-0.87,-0.55,35.59,83.45,18.87,25.73,45.04,-93.34,245.02
1086.999,36.07,19.19,2184.00,66.49,29.83,1091.84,5.88,59.00,6.67,62.60,0.00,2.48,-5.22,0.00,25.27,60.78,18.88,25.74,45.04,-93.34,244.99
1087.997,31.42,24.21,2214.00,65.87,29.83,1092.20,41.96,59.00,12.55,62.60,0.00,3.05,-2.76,-0.54,28.74,68.18,18.89,25.74,45.04,-93.34,244.96
1089.002,17.72,33.37,2280.25,65.87,29.83,1093.46,11.76,59.00,10.59,62.60,0.00,4.26,1.74,-0.54,50.97,117.39,18.91,25.73,45.04,-93.34,244.05
1090.005,88.76,11.22,2159.75,66.49,29.83,1094.36,7.45,59.00,5.88,62.60,0.00,1.45,-9.14,0.63,10.27,24.98,18.94,25.73,45.04,-93.34,242.96
1090.998,32.97,23.62,2207.75,65.87,29.83,1094.90,10.98,59.00,1.18,62.60,0.00,2.94,-3.05,-0.06,27.39,65.17,18.95,25.74,45.04,-93.34,239.88
1092.005,14.80,37.50,2230.25,65.87,29.83,1095.44,9.02,59.00,0.00,62.60,0.00,4.98,3.77,0.00,61.00,143.66,18.98,25.73,45.04,-93.34,237.77
1093.009,70.00,13.58,2192.75,66.49,29.83,1095.62,21.96,59.00,11.37,62.60,0.00,1.75,-7.98,0.70,13.02,31.19,18.99,25.74,45.04,-93.34,237.41
1094.036,16.29,34.55,2256.75,65.87,29.83,1096.34,21.18,59.00,0.00,62.60,0.00,4.37,2.32,0.09,55.45,129.05,19.01,25.73,45.04,-93.34,239.50
1095.023,56.41,15.06,2177.00,66.49,29.83,1097.06,5.88,59.00,6.67,62.60,0.00,1.92,-7.25,0.63,16.16,38.99,19.03,25.75,45.04,-93.34,237.79
1096.006,33.66,19.49,2205.75,65.87,29.83,1097.06,11.37,59.00,0.00,62.60,0.00,2.45,-5.08,-0.59,26.83,63.88,19.05,25.75,45.04,-93.34,235.78
1097.007,58.14,11.81,2194.25,65.87,29.83,1097.06,13.73,59.00,8.63,62.60,0.00,1.50,-8.85,-0.59,15.53,37.18,19.06,25.76,45.04,-93.34,235.74
1098.003,31.06,23.33,2202.50,65.87,29.83,1096.88,7.84,59.00,9.02,62.60,0.00,2.95,-3.19,0.00,29.08,69.34,19.08,25.77,45.04,-93.34,237.02
1099.013,88.43,11.22,2172.00,65.87,29.83,1096.34,11.37,59.00,7.45,62.60,0.00,1.45,-9.14,0.00,10.21,24.70,19.10,25.78,45.04,-93.34,235.10
1100.011,29.18,23.03,2215.00,65.24,29.83,1095.62,10.20,59.00,0.00,62.60,0.00,2.89,-3.34,-0.60,30.65,72.69,19.12,25.78,45.04,-93.34,237.17
1100.999,35.91,18.01,2194.25,65.24,29.83,1094.00,5.88,59.00,0.00,62.60,0.00,2.27,-5.80,0.00,24.91,59.64,19.14,25.80,45.04,-93.34,236.01
1102.017,98.25,7.09,2199.00,64.62,29.83,1093.28,9.41,59.00,6.27,62.60,0.00,0.90,-11.17,-0.73,9.02,21.54,19.16,25.81,45.04,-93.34,235.54
1108.015,58.16,10.93,2175.50,65.87,29.83,1086.98,5.10,59.00,5.10,62.60,0.00,1.41,-9.28,0.69,15.53,37.49,19.26,25.85,45.04,-93.34,215.27
1109.004,54.21,8.27,2156.50,65.24,29.83,1085.90,5.10,59.00,0.00,62.60,0.00,1.04,-10.59,-0.68,16.50,40.19,19.28,25.86,45.04,-93.34,215.29
1110.044,122.71,5.91,2157.50,64.62,29.83,1082.84,5.10,59.00,1.57,64.40,0.00,0.74,-11.75,-0.72,7.22,17.58,19.30,25.89,45.04,-93.34,215.46
1111.130,39.46,23.03,2282.00,63.38,29.83,1081.76,68.63,59.00,19.22,64.40,0.00,2.87,-3.34,-1.75,22.02,50.69,19.32,25.90,45.04,-93.34,215.85
1112.030,12.54,36.32,2598.00,64.00,29.83,1080.14,52.55,59.00,17.65,64.40,0.00,4.78,3.19,-0.44,69.96,141.43,19.33,25.88,45.04,-93.34,216.84
1112.999,7.79,51.38,2740.00,64.62,29.83,1079.78,17.25,59.00,1.18,64.40,0.00,7.70,10.59,1.11,113.81,218.16,19.35,25.82,45.03,-93.34,217.65
1114.003,17.13,31.01,2227.25,66.49,29.83,1080.32,11.37,59.00,6.67,64.40,0.00,4.17,0.58,1.81,53.21,125.47,19.38,25.82,45.03,-93.34,217.02
1115.001,17.13,31.01,2227.25,66.49,29.83,1080.32,11.37,59.00,6.67,64.40,0.00,4.17,0.58,1.81,53.21,125.47,19.38,25.82,45.03,-93.35,216.84
1116.006,15.49,35.44,2224.50,66.49,29.83,1080.68,9.41,59.00,3.92,64.40,0.00,4.54,2.76,0.00,58.84,138.93,19.41,25.81,45.03,-93.35,216.21
1117.006,35.90,23.92,2222.25,66.49,29.83,1081.40,8.63,59.00,1.96,64.40,0.00,3.07,-2.90,0.00,25.39,60.01,19.43,25.81,45.03,-93.35,214.44
1118.001,35.08,26.58,2310.50,66.49,29.83,1081.58,33.73,59.00,11.76,64.40,0.00,3.41,-1.60,0.00,25.99,59.07,19.44,25.82,45.03,-93.35,212.49
1119.014,15.41,33.96,2287.50,67.11,29.83,1083.02,24.31,59.00,10.20,64.40,0.00,4.50,2.03,0.57,59.72,137.12,19.47,25.79,45.03,-93.35,210.74
1119.998,36.99,18.90,2261.50,67.11,29.83,1083.56,11.76,59.00,11.76,64.40,0.00,2.49,-5.37,0.00,24.87,57.76,19.48,25.80,45.03,-93.35,208.62
1120.998,16.15,34.55,2302.00,67.73,29.83,1084.46,41.18,59.00,13.73,64.40,0.00,4.51,2.32,0.58,57.50,131.18,19.50,25.79,45.03,-93.35,206.78
1122.019,11.60,48.72,2461.75,67.73,29.83,1085.36,16.47,59.00,10.20,64.40,0.00,6.47,9.28,0.58,80.09,170.86,19.51,25.76,45.03,-93.35,203.64
1123.006,46.03,13.88,2232.00,68.97,29.83,1088.96,5.49,59.00,0.39,64.40,0.00,1.83,-7.83,0.97,20.55,48.35,19.55,25.75,45.03,-93.35,200.79
1124.002,111.07,5.91,2227.50,68.97,29.83,1089.32,5.10,59.00,4.71,64.40,0.00,0.76,-11.75,0.00,8.51,20.07,19.56,25.76,45.03,-93.35,200.09
1124.995,69.37,14.77,2306.75,67.73,29.83,1089.68,17.25,59.00,9.41,64.40,0.00,1.90,-7.40,-1.18,13.39,30.48,19.57,25.78,45.03,-93.35,199.37
1125.998,108.03,7.09,2195.50,67.73,29.83,1089.68,13.73,59.00,7.84,64.40,0.00,0.91,-11.17,0.00,8.60,20.56,19.60,25.79,45.03,-93.35,196.81
1127.012,29.19,23.92,2240.50,67.11,29.83,1089.32,9.41,59.00,7.06,64.40,0.00,3.03,-2.90,-0.57,31.52,73.89,19.61,25.79,45.03,-93.35,194.79
1127.997,28.41,29.53,2315.75,67.11,29.83,1089.14,39.22,59.00,11.76,64.40,0.00,3.82,-0.15,-0.57,32.39,73.46,19.63,25.79,45.03,-93.35,193.03
1128.993,116.98,9.15,2256.75,67.11,29.83,1088.78,27.06,59.00,11.37,64.40,0.00,1.21,-10.15,0.00,7.87,18.31,19.65,25.79,45.03,-93.35,190.92
1130.001,16.36,33.66,2249.75,67.11,29.83,1088.78,8.63,59.00,0.00,64.40,0.00,4.38,1.89,0.00,56.24,131.30,19.67,25.78,45.03,-93.35,187.88
1131.004,91.22,9.45,2194.75,67.73,29.83,1088.42,5.49,59.00,7.06,64.40,0.00,1.23,-10.01,0.66,10.18,24.36,19.68,25.80,45.03,-93.35,185.86
1131.994,30.88,22.15,2243.75,67.11,29.83,1087.34,13.33,59.00,9.41,64.40,0.00,2.85,-3.77,-0.46,29.80,69.75,19.71,25.80,45.03,-93.35,182.83
1132.997,24.79,28.35,2240.50,66.49,29.83,1087.16,7.84,59.00,1.57,64.40,0.00,3.67,-0.73,-0.69,36.77,86.20,19.73,25.80,45.03,-93.35,181.90
1133.998,89.15,11.22,2200.00,66.49,29.83,1086.80,5.88,59.00,6.67,64.40,0.00,1.45,-9.14,-0.69,10.23,24.41,19.74,25.81,45.03,-93.35,180.75
1135.011,31.99,17.72,2217.00,65.87,29.83,1084.82,5.88,59.00,0.00,64.40,0.00,2.25,-5.95,-0.70,28.23,66.87,19.77,25.83,45.03,-93.35,180.15
1136.008,105.95,12.40,2222.25,65.87,29.83,1083.20,10.20,59.00,5.10,64.40,0.00,1.59,-8.56,-0.70,8.52,20.14,19.78,25.84,45.03,-93.35,180.15
1137.017,38.81,23.62,2296.00,65.24,29.83,1081.58,40.00,59.00,12.55,64.40,0.00,3.03,-3.05,-0.60,23.05,52.72,19.80,25.85,45.03,-93.35,180.00
1138.005,10.78,47.84,2308.75,65.87,29.83,1081.04,30.20,59.00,1.57,64.40,0.00,6.37,8.85,0.57,83.74,190.50,19.82,25.81,45.03,-93.35,179.82
1139.001,64.59,18.31,2285.25,67.11,29.83,1081.04,5.49,59.00,3.14,64.40,0.00,2.44,-5.66,1.32,14.24,32.74,19.84,25.82,45.03,-93.35,179.41
1139.997,97.22,7.09,2194.25,66.49,29.83,1080.86,5.10,59.00,0.00,64.40,0.00,0.93,-11.17,0.75,9.38,22.44,19.85,25.83,45.03,-93.35,180.70
1141.014,92.92,15.65,2231.25,65.24,29.83,1079.06,11.76,59.00,5.88,64.40,0.00,1.97,-6.96,-1.23,9.63,22.66,19.88,25.86,45.03,-93.35,180.19
1142.013,35.05,17.42,2215.00,65.24,29.83,1077.80,10.98,59.00,10.59,64.40,0.00,2.24,-6.09,-0.59,25.52,60.52,19.89,25.87,45.03,-93.35,180.39
1143.005,16.95,24.51,2202.50,65.24,29.83,1076.90,11.37,59.00,8.24,64.40,0.00,3.13,-2.61,0.00,52.77,125.85,19.91,25.86,45.03,-93.35,180.00
1144.004,24.22,30.71,2275.75,65.24,29.83,1076.18,68.63,59.00,18.04,64.40,0.00,3.90,0.44,0.00,36.94,85.26,19.92,25.85,45.03,-93.35,180.36
1145.013,12.64,40.75,2490.00,65.24,29.83,1076.36,10.98,59.00,3.53,64.40,0.00,5.35,5.37,0.00,70.77,149.28,19.94,25.84,45.03,-93.35,180.29
1146.008,118.79,5.91,2192.25,65.24,29.83,1075.10,4.71,59.00,0.00,64.40,0.00,0.75,-11.75,-0.09,7.53,18.04,19.97,25.86,45.03,-93.35,181.01
1146.997,120.13,5.61,2162.00,64.00,29.83,1074.20,11.37,59.00,8.63,64.40,0.00,0.71,-11.89,-1.63,7.30,17.75,19.98,25.88,45.03,-93.35,181.22
1148.001,25.53,27.17,2234.75,63.38,29.83,1072.40,8.24,59.00,0.00,64.40,0.00,3.39,-1.31,-1.59,34.04,80.00,20.00,25.88,45.03,-93.35,183.94
1148.995,77.50,7.68,2097.25,63.38,29.83,1070.60,4.71,59.00,0.00,64.40,0.00,0.99,-10.88,-0.56,11.21,28.08,20.01,25.89,45.03,-93.35,185.30
1149.994,122.28,6.20,2083.00,62.14,29.83,1069.34,4.71,59.00,0.00,64.40,0.00,0.75,-11.60,-1.38,6.97,17.57,20.03,25.90,45.03,-93.35,186.44
1150.993,119.67,5.91,2061.25,59.65,29.83,1065.20,4.71,59.00,0.00,64.40,0.00,0.70,-11.75,-1.98,6.83,17.41,20.05,25.93,45.03,-93.35,188.16
1151.995,118.01,5.91,2019.75,58.41,29.83,1061.96,4.31,59.00,0.00,64.40,0.00,0.70,-11.75,-1.83,6.79,17.65,20.07,25.95,45.02,-93.35,188.71
1153.009,118.46,5.91,1955.25,55.92,29.83,1058.36,4.31,59.00,0.00,64.40,0.00,0.69,-11.75,-3.59,6.47,17.39,20.08,25.96,45.02,-93.35,189.95
1154.007,118.02,5.91,1940.25,54.68,29.83,1056.38,4.31,59.00,0.00,64.40,0.00,0.67,-11.75,-3.48,6.35,17.20,20.09,25.97,45.02,-93.35,191.24
1155.005,29.15,19.79,2193.75,53.44,29.83,1049.36,67.84,59.00,16.86,64.40,0.00,2.21,-4.93,-1.14,25.13,60.17,20.12,25.98,45.02,-93.35,192.24
1156.008,11.63,37.80,2454.00,54.68,29.83,1048.28,13.73,59.00,8.63,64.40,0.00,4.78,3.92,1.16,64.45,137.94,20.13,25.97,45.02,-93.35,191.96
1157.012,16.38,20.08,2256.75,55.92,29.83,1046.84,61.57,59.00,14.90,64.40,0.00,2.84,-4.79,2.15,46.82,108.96,20.14,25.96,45.02,-93.35,191.95
1158.015,14.35,37.80,2247.00,57.17,29.83,1046.30,44.31,59.00,13.73,64.40,0.00,4.92,3.92,2.09,54.64,127.71,20.15,25.94,45.02,-93.35,191.89
1158.997,8.28,48.72,2467.50,58.41,29.83,1046.48,18.04,59.00,8.63,64.40,0.00,6.32,9.28,2.18,96.67,205.77,20.17,25.91,45.02,-93.35,191.69
1160.007,25.08,21.26,2291.00,60.27,29.83,1047.38,11.37,59.00,7.45,64.40,0.00,3.03,-4.21,2.84,32.96,75.55,20.18,25.90,45.02,-93.35,191.61
1160.995,15.68,31.60,2219.25,60.89,29.83,1048.28,44.71,59.00,4.71,64.40,0.00,4.18,0.87,2.25,53.23,125.98,20.20,25.89,45.02,-93.35,191.70
1162.014,79.51,9.15,2126.75,61.52,29.83,1049.54,21.96,59.00,11.76,64.40,0.00,1.14,-10.15,0.56,10.61,26.20,20.23,25.91,45.02,-93.35,191.65
1163.004,33.71,16.54,2180.00,62.14,29.83,1049.90,10.20,59.00,11.37,64.40,0.00,2.03,-6.53,0.58,25.27,60.89,20.24,25.92,45.02,-93.35,188.84
1164.000,20.86,31.60,2268.75,62.14,29.83,1050.26,43.53,59.00,15.69,64.40,0.00,3.97,0.87,0.58,40.83,94.53,20.26,25.91,45.02,-93.35,191.35
1165.013,10.94,41.34,2570.50,62.76,29.83,1050.80,18.82,59.00,0.00,64.40,0.00,5.41,5.66,0.53,78.62,160.64,20.27,25.89,45.02,-93.35,192.15
1166.000,48.24,15.06,2191.25,64.00,29.83,1052.06,10.98,59.00,9.80,64.40,0.00,2.23,-7.25,1.79,18.19,43.60,20.29,25.89,45.02,-93.35,190.57
1167.006,22.66,30.12,2252.75,64.62,29.83,1054.22,49.41,59.00,15.69,64.40,0.00,3.86,0.15,0.39,39.10,91.16,20.32,25.88,45.02,-93.35,191.27
1167.994,11.07,41.93,2490.50,65.24,29.83,1054.94,17.25,59.00,9.80,64.40,0.00,5.45,5.95,1.00,80.81,170.41,20.33,25.85,45.02,-93.35,192.57
1169.004,18.21,21.26,2321.50,66.49,29.83,1056.74,40.39,59.00,12.94,64.40,0.00,3.05,-4.21,1.78,50.06,113.26,20.35,25.85,45.02,-93.35,191.65
1170.006,13.70,42.23,2376.75,67.11,29.83,1057.82,36.08,59.00,10.98,64.40,0.00,5.66,6.09,1.68,67.17,148.44,20.36,25.83,45.02,-93.35,191.65
1171.001,17.76,28.05,2248.00,68.35,29.83,1062.68,6.27,59.00,0.00,64.40,0.00,3.74,-0.87,1.14,52.78,123.30,20.39,25.80,45.02,-93.35,192.10
1172.000,98.99,7.97,2190.75,68.35,29.83,1063.58,4.71,59.00,0.00,64.40,0.00,1.03,-10.73,0.57,9.47,22.70,20.41,25.81,45.02,-93.35,191.77
1173.001,121.55,12.70,2256.75,67.11,29.83,1064.66,24.31,59.00,3.14,64.40,0.00,1.60,-8.41,-1.21,7.57,17.62,20.42,25.83,45.02,-93.35,189.69
1174.058,50.52,21.56,2308.25,67.11,29.83,1065.56,68.24,59.00,17.65,64.40,0.00,2.81,-4.06,-1.21,18.21,41.44,20.44,25.84,45.02,-93.35,189.70
1175.101,10.64,43.70,2572.50,67.11,29.83,1067.00,6.67,59.00,0.00,64.40,0.00,5.82,6.82,-0.00,86.49,176.58,20.46,25.81,45.02,-93.35,188.19
1176.004,106.43,8.27,2300.00,67.73,29.83,1067.54,6.27,59.00,0.00,64.40,0.00,1.23,-10.59,0.45,8.73,19.93,20.47,25.82,45.02,-93.35,187.00
1177.004,35.86,24.51,2337.75,66.49,29.83,1067.54,30.59,59.00,11.37,64.40,0.00,3.17,-2.61,-1.18,25.42,57.11,20.50,25.84,45.02,-93.35,184.89
1177.993,16.65,32.78,2242.00,66.49,29.83,1067.54,33.33,59.00,11.76,64.40,0.00,4.42,1.45,-0.54,54.76,128.28,20.52,25.83,45.02,-93.35,184.16
1178.995,39.66,22.15,2254.50,67.11,29.83,1067.90,10.20,59.00,0.00,64.40,0.00,2.86,-3.77,0.61,23.20,54.05,20.53,25.84,45.02,-93.35,181.48
1179.999,10.64,44.59,2599.75,67.11,29.83,1069.88,40.78,59.00,13.33,64.40,0.00,6.03,7.25,-0.00,86.45,174.66,20.56,25.81,45.02,-93.35,180.98
1181.012,11.40,44.00,2550.75,68.35,29.83,1070.78,24.71,59.00,11.37,64.40,0.00,6.60,6.96,1.10,82.21,169.28,20.58,25.79,45.02,-93.35,180.28
1181.996,17.12,21.26,2286.50,69.59,29.83,1072.76,5.49,59.00,0.00,64.40,0.00,3.13,-4.21,2.39,55.72,128.00,20.59,25.78,45.02,-93.35,180.00
1183.004,109.14,7.09,2243.75,69.59,29.83,1073.48,5.10,59.00,3.53,64.40,0.00,0.93,-11.17,1.29,8.74,20.47,20.61,25.79,45.02,-93.35,179.79
1183.997,86.07,7.09,2249.00,68.97,29.83,1074.02,14.90,59.00,7.84,64.40,0.00,0.92,-11.17,-0.44,10.99,25.66,20.63,25.81,45.02,-93.35,180.31
1184.991,24.44,27.17,2307.00,68.97,29.83,1074.02,7.84,59.00,0.00,64.40,0.00,3.55,-1.31,-0.00,38.70,88.09,20.65,25.82,45.02,-93.35,180.33
1186.007,93.36,7.68,2251.75,68.97,29.83,1073.48,4.71,59.00,5.49,64.40,0.00,1.02,-10.88,-0.00,10.13,23.63,20.67,25.84,45.02,-93.35,180.75
1187.002,54.03,23.62,2270.75,68.35,29.83,1072.58,10.20,59.00,0.00,64.40,0.00,3.07,-3.05,-0.51,17.35,40.12,20.69,25.85,45.02,-93.35,180.00
1187.991,84.97,9.45,2239.25,68.35,29.83,1072.04,16.86,59.00,9.02,64.40,0.00,1.24,-10.01,-0.51,11.03,25.87,20.70,25.86,45.02,-93.35,179.79
1189.008,92.21,8.27,2233.00,68.35,29.83,1070.60,12.94,59.00,10.20,64.40,0.00,1.07,-10.59,-0.00,10.16,23.90,20.73,25.87,45.02,-93.35,180.59
1189.996,27.40,19.49,2245.75,67.73,29.83,1069.16,10.98,59.00,2.75,64.40,0.00,2.51,-5.08,-0.59,33.89,79.26,20.75,25.87,45.02,-93.35,180.31
1191.000,55.45,16.54,2248.50,67.73,29.83,1068.44,9.80,59.00,0.00,64.40,0.00,2.14,-6.53,-0.59,16.75,39.12,20.76,25.88,45.01,-93.35,179.69
1191.994,84.94,11.81,2263.75,67.73,29.83,1067.00,13.73,59.00,0.00,64.40,0.00,1.53,-8.85,-0.00,10.93,25.36,20.77,25.90,45.01,-93.35,179.76
1193.005,15.00,21.26,2252.75,67.73,29.83,1065.38,10.98,59.00,7.45,64.40,0.00,2.83,-4.21,-0.00,61.91,144.35,20.81,25.90,45.01,-93.35,180.59
1194.004,34.79,16.54,2211.50,67.73,29.83,1064.66,14.90,59.00,8.63,64.40,0.00,2.15,-6.53,-0.00,26.70,63.40,20.82,25.90,45.01,-93.35,180.26
1195.004,36.12,18.31,2241.00,67.11,29.83,1064.30,19.61,59.00,10.98,64.40,0.00,2.34,-5.66,-0.66,25.48,59.71,20.83,25.90,45.01,-93.35,179.60
1196.002,32.73,21.26,2252.25,67.73,29.83,1063.94,24.71,59.00,16.86,64.40,0.00,2.78,-4.21,0.53,28.37,66.16,20.86,25.90,45.01,-93.35,179.70
1197.004,13.90,35.73,2362.50,67.73,29.83,1064.12,52.55,59.00,18.04,64.40,0.00,4.64,2.90,0.53,66.80,148.51,20.88,25.89,45.01,-93.35,180.00
1197.999,10.19,49.91,2600.25,68.35,29.83,1065.20,9.02,59.00,4.31,64.40,0.00,6.80,9.86,0.58,91.95,185.72,20.89,25.86,45.01,-93.35,180.20
1199.008,63.60,11.22,2428.00,68.97,29.83,1065.56,12.94,59.00,0.00,64.40,0.00,1.68,-9.14,1.12,14.87,32.16,20.91,25.87,45.01,-93.35,180.00
1199.995,80.35,7.68,2233.00,68.97,29.83,1066.10,5.10,59.00,0.00,64.40,0.00,1.08,-10.88,0.54,11.77,27.68,20.93,25.89,45.01,-93.35,180.00
1200.998,124.26,5.91,2233.50,67.73,29.83,1065.38,5.10,59.00,7.84,64.40,0.00,0.76,-11.75,-1.20,7.47,17.57,20.96,25.91,45.01,-93.35,180.00
1201.997,35.39,12.40,2250.00,67.11,29.83,1063.94,5.49,59.00,11.76,64.40,0.00,1.60,-8.56,-1.83,26.00,60.69,20.97,25.92,45.01,-93.35,180.18
1203.009,18.39,22.44,2269.25,67.11,29.83,1063.22,6.27,59.00,8.63,64.40,0.00,2.91,-3.63,-0.63,50.02,115.78,20.99,25.91,45.01,-93.35,180.33
1204.009,40.68,13.88,2234.75,67.73,29.83,1061.06,12.94,59.00,0.00,64.40,0.00,1.85,-7.83,0.58,22.83,53.66,21.02,25.92,45.01,-93.35,180.25
1205.010,51.86,9.74,2218.25,67.73,29.83,1059.98,5.10,59.00,0.00,64.40,0.00,1.26,-9.86,0.58,17.91,42.40,21.03,25.93,45.01,-93.35,180.26
1206.004,126.16,5.61,2188.25,67.73,29.83,1058.36,4.71,59.00,1.18,64.40,0.00,0.72,-11.89,-0.00,7.36,17.67,21.04,25.94,45.01,-93.35,179.65
1206.994,29.97,15.95,2217.00,67.11,29.83,1057.28,5.88,59.00,3.53,64.40,0.00,2.01,-6.82,-0.52,30.70,72.73,21.06,25.94,45.01,-93.35,179.40
1208.005,112.71,5.91,2207.25,66.49,29.83,1055.12,5.10,59.00,3.53,64.40,0.00,0.76,-11.75,-1.01,8.09,19.25,21.08,25.96,45.01,-93.35,178.37
1209.004,32.30,18.31,2228.25,65.87,29.83,1050.98,11.37,59.00,7.06,64.40,0.00,2.34,-5.66,-0.59,27.96,65.91,21.11,25.97,45.01,-93.35,177.91
1210.005,35.83,18.60,2221.25,65.87,29.83,1048.46,14.90,59.00,8.63,64.40,0.00,2.39,-5.51,0.00,25.21,59.60,21.12,25.97,45.01,-93.35,177.78
1211.012,43.87,15.36,2204.50,65.87,29.83,1047.38,5.88,59.00,10.20,64.40,0.00,1.97,-7.11,0.00,20.58,49.04,21.14,25.98,45.01,-93.35,177.13
1212.000,17.84,27.17,2242.00,65.87,29.83,1045.22,5.88,59.00,0.00,64.40,0.00,3.46,-1.31,0.00,50.64,118.62,21.15,25.97,45.01,-93.35,177.21
1213.003,24.78,22.15,2218.25,65.87,29.83,1042.16,18.82,59.00,4.71,64.40,0.00,2.80,-3.77,0.00,36.44,86.28,21.18,25.99,45.01,-93.35,176.98
1214.002,38.19,17.72,2198.00,66.49,29.83,1040.54,5.88,59.00,0.00,64.40,0.00,2.27,-5.95,0.65,23.87,57.04,21.19,25.99,45.01,-93.35,180.00
1215.001,39.49,21.85,2262.25,66.49,29.83,1039.82,9.41,59.00,4.31,64.40,0.00,2.77,-3.92,0.65,23.08,53.59,21.21,26.00,45.01,-93.35,178.58
1216.004,17.17,18.31,2315.00,67.11,29.83,1037.12,29.80,59.00,12.16,64.40,0.00,2.38,-5.66,0.66,53.58,121.56,21.24,26.00,45.01,-93.35,178.49
1217.006,15.56,36.91,2360.50,67.11,29.83,1036.94,34.12,59.00,12.16,64.40,0.00,4.93,3.48,0.66,59.13,131.57,21.25,25.98,45.01,-93.35,180.00
1218.011,10.71,37.80,2378.00,67.73,29.83,1037.30,11.37,59.00,9.80,64.40,0.00,5.15,3.92,0.58,86.72,191.52,21.27,25.96,45.01,-93.35,180.50
1219.010,22.05,26.87,2243.25,68.35,29.83,1037.84,10.98,59.00,6.67,64.40,0.00,3.69,-1.45,1.12,42.51,99.52,21.28,25.95,45.01,-93.35,180.48
1220.018,20.03,26.58,2289.25,68.35,29.83,1038.20,10.98,59.00,0.00,64.40,0.00,3.44,-1.60,0.54,46.79,107.35,21.30,25.95,45.01,-93.35,180.00
1221.000,33.68,20.67,2233.50,68.35,29.83,1038.74,10.98,59.00,0.00,64.40,0.00,2.73,-4.50,0.00,27.83,65.43,21.32,25.95,45.01,-93.35,180.39
1222.012,18.63,31.89,2343.75,67.73,29.83,1039.46,10.98,59.00,6.67,64.40,0.00,4.12,1.02,-0.50,49.84,111.69,21.35,25.95,45.01,-93.35,180.71
1223.002,39.56,16.54,2232.50,67.73,29.83,1040.00,9.41,59.00,1.96,64.40,0.00,2.24,-6.53,-0.50,23.47,55.22,21.36,25.96,45.01,-93.35,180.25
1224.005,46.54,17.42,2213.00,67.73,29.83,1040.18,22.35,59.00,12.55,64.40,0.00,2.24,-6.09,0.00,19.95,47.35,21.38,25.96,45.01,-93.35,180.38
1225.004,10.76,49.32,2596.00,67.73,29.83,1042.34,23.92,59.00,11.76,64.40,0.00,6.58,9.57,0.00,86.27,174.54,21.41,25.93,45.01,-93.35,180.28
1226.004,10.66,45.77,2457.00,68.35,29.83,1043.24,22.75,59.00,9.80,64.40,0.00,6.85,7.83,0.60,87.88,187.86,21.42,25.90,45.01,-93.35,180.50
1227.006,49.17,12.70,2247.50,68.97,29.83,1045.40,5.10,59.00,0.00,64.40,0.00,1.80,-8.41,1.16,19.23,44.95,21.44,25.91,45.00,-93.35,180.00
1228.017,35.49,25.99,2302.50,67.73,29.83,1047.02,23.53,59.00,10.59,64.40,0.00,3.30,-1.89,-1.10,26.17,59.69,21.47,25.93,45.00,-93.35,180.23
1229.049,28.79,18.60,2209.25,67.73,29.83,1047.56,5.88,59.00,7.45,64.40,0.00,2.47,-5.51,-0.53,32.25,76.68,21.48,25.93,45.00,-93.35,180.35
1230.119,27.94,22.15,2227.50,67.11,29.83,1048.28,12.16,59.00,8.24,64.40,0.00,2.82,-3.77,-0.51,32.93,77.65,21.50,25.93,45.00,-93.35,180.17
1230.995,20.18,25.99,2262.50,67.11,29.83,1049.18,9.80,59.00,12.16,64.40,0.00,3.34,-1.89,-0.51,45.60,105.85,21.51,25.93,45.00,-93.35,180.29
1232.019,16.21,21.85,2248.00,66.49,29.83,1050.26,10.20,59.00,6.27,64.40,0.00,2.85,-3.92,-0.42,56.23,131.37,21.53,25.91,45.00,-93.35,180.39
1233.012,35.79,19.19,2265.25,66.49,29.83,1051.16,48.24,59.00,15.69,64.40,0.00,2.49,-5.22,-0.42,25.47,59.06,21.55,25.92,45.00,-93.35,180.23
1233.997,12.93,34.55,2398.75,66.49,29.83,1051.88,29.41,59.00,13.33,64.40,0.00,4.52,2.32,0.00,70.48,154.31,21.56,25.90,45.00,-93.35,180.17
