Time (sec),Instant fuel economy (MPG),Intake manifold absolute pressure (inHg),Engine RPM (RPM),Vehicle speed (MPH),Relative throttle position (%),Ambient air temperature (°F),Fuel type,Relative accelerator pedal position (%),Mass air flow rate (lb/min),Boost (psi),Engine Power (hp),Trip Distance (miles),Trip Fuel Economy (MPG),Hard Brake Count,Latitude (deg),Longitude (deg),Bearing (deg)
1502.01,30.591633,24.805285,2122.75,68.972206,16.078432,69.8,1,10.196078,3.0166187,-2.3206038,30.913208,27.195856,27.636269,0,44.9233,-93.349434,179.86066
1503.0,51.50788,15.060351,2104.25,68.972206,11.372549,69.8,1,9.411765,1.8443339,-7.106849,18.360016,27.208244,27.640589,0,44.923023,-93.349434,179.7456
1504.014,105.96673,7.973127,2070.75,68.972206,4.7058825,69.8,1,1.1764706,0.9739972,-10.587755,8.924363,27.235466,27.653786,0,44.922745,-93.34943,179.76894
1504.996,134.5102,10.040234,2080.25,68.35083,15.686275,69.8,1,10.196078,1.1994361,-9.572491,6.9672475,27.247972,27.663654,0,44.922466,-93.349434,180.02904
1506.0,30.450634,20.966372,2052.5,67.72946,9.803922,69.8,1,9.411765,2.5161955,-4.2060943,30.496775,27.263445,27.66606,0,44.92219,-93.349434,180.1742
1507.009,20.328796,28.348896,2112.75,67.72946,9.019608,69.8,1,7.45098,3.4896774,-0.58015096,45.681313,27.290117,27.657997,0,44.921917,-93.34944,180.89491
1508.008,20.88028,33.07371,2189.75,67.72946,50.980392,69.8,1,17.647058,4.0312214,1.7404529,44.474796,27.303268,27.65379,0,44.921642,-93.34945,181.8849
1508.996,11.130163,48.724667,2236.75,68.35083,68.62745,69.8,1,18.039215,6.257194,9.427453,84.20055,27.329157,27.62169,0,44.921364,-93.34947,182.94743
1510.002,10.120363,50.20117,2242.0,68.972206,21.568628,69.8,1,7.45098,6.4779396,10.152641,93.44383,27.342314,27.599283,0,44.92108,-93.349495,183.95886
1511.001,16.057442,38.38913,2193.75,69.593575,25.490196,69.8,1,13.333333,4.905549,4.351132,59.424488,27.371357,27.58916,0,44.9208,-93.34953,184.91612
1511.997,13.553099,43.40925,2218.75,69.593575,20.0,69.8,1,0.0,5.4938273,6.816774,70.40495,27.384602,27.573107,0,44.920517,-93.34956,185.27538
1513.007,33.098698,25.691187,2177.0,70.21494,16.862745,69.8,1,4.7058825,3.2885022,-1.8854905,29.086489,27.3974,27.575014,0,44.920235,-93.3496,185.40671
1514.007,65.39977,18.013361,2125.75,69.593575,14.90196,69.8,1,9.411765,2.2363646,-5.6564717,14.590344,27.428822,27.59162,0,44.919952,-93.34965,186.05434
1515.005,51.9724,14.469749,2102.75,68.972206,13.333333,69.8,1,9.411765,1.7745115,-7.3969245,18.195917,27.440662,27.597242,0,44.919674,-93.34969,186.64674
1515.998,24.429972,25.691187,2134.75,68.972206,10.980392,69.8,1,12.54902,3.1165738,-1.8854905,38.710052,27.455122,27.59418,0,44.919395,-93.34974,187.13269
1517.01,15.31257,38.979733,2180.5,68.972206,10.980392,69.8,1,0.0,4.9321084,4.6412077,61.758774,27.486183,27.578678,0,44.919117,-93.34979,187.42038
1518.002,75.97345,11.81204,2088.25,68.972206,10.196078,69.8,1,7.8431373,1.4858898,-8.702264,12.447579,27.498981,27.58697,0,44.91884,-93.349846,187.08104
1519.059,71.19245,11.81204,2068.5,69.593575,5.490196,69.8,1,0.0,1.4473882,-8.702264,13.40318,27.525517,27.596275,0,44.918556,-93.3499,187.06209
1520.105,37.076706,15.946254,2121.25,68.972206,13.725491,69.8,1,7.8431373,1.9029169,-6.671736,25.506191,27.538322,27.59948,0,44.918285,-93.349945,186.80554
1521.023,94.95607,10.040234,2092.75,69.593575,5.490196,69.8,1,0.0,1.223474,-9.572491,10.048912,27.56322,27.610165,0,44.918003,-93.34999,186.93044
1522.017,128.88002,6.496622,2095.75,69.593575,5.882353,69.8,1,5.098039,0.78435117,-11.312943,7.403826,27.578808,27.62253,0,44.91772,-93.35004,186.61256
1523.006,114.16683,7.087224,2090.0,69.593575,4.7058825,69.8,1,0.0,0.86076665,-11.022868,8.357989,27.603554,27.63543,0,44.91744,-93.35009,187.20831
1524.001,141.86465,5.90602,2097.25,69.593575,4.7058825,69.8,1,0.0,0.71210957,-11.603019,6.7261662,27.615198,27.64484,0,44.917156,-93.35014,187.18513
1524.997,138.36629,5.610719,2092.75,68.972206,4.7058825,69.8,1,0.0,0.67885077,-11.748056,6.834653,27.631039,27.657455,0,44.916878,-93.3502,186.70221
1525.998,142.12624,5.90602,2075.25,68.972206,4.7058825,69.8,1,0.0,0.71304655,-11.603019,6.653842,27.642183,27.666456,0,44.916603,-93.35024,186.66254
1526.999,107.148964,7.677826,2046.75,67.72946,11.372549,69.8,1,9.803922,0.9137831,-10.732793,8.66687,27.673306,27.69031,0,44.91633,-93.35029,186.7322
1528.001,24.253393,27.462994,2143.0,67.72946,21.568628,69.8,1,12.941176,3.242786,-1.0152642,38.28933,27.687407,27.689157,0,44.916054,-93.350334,186.95029
1529.021,14.931459,37.798527,2167.5,68.35083,24.313726,69.8,1,12.54902,4.7025127,4.0610566,62.764515,27.714874,27.669853,0,44.91578,-93.35039,187.47212
1530.012,14.008384,41.932743,2180.0,68.972206,23.921568,69.8,1,12.54902,5.24346,6.091585,67.50854,27.727606,27.658934,0,44.9155,-93.35043,187.14195
1531.004,11.967466,46.952858,2222.25,69.593575,25.09804,69.8,1,13.725491,6.010021,8.557226,79.73327,27.75631,27.623362,0,44.915222,-93.35049,186.95435
1532.01,79.950775,26.57709,2222.0,69.593575,11.372549,69.8,1,11.764706,3.4072654,-1.4503773,11.934909,27.768702,27.63123,0,44.91494,-93.35053,186.90923
1533.002,13.74649,42.818645,2212.0,69.593575,25.490196,69.8,1,13.333333,5.4456363,6.526698,69.41447,27.79454,27.605312,0,44.914658,-93.35058,186.97745
1534.009,12.451599,44.885754,2233.0,70.21494,10.588235,69.8,1,0.0,5.72795,7.541962,77.31737,27.807547,27.594566,0,44.914375,-93.350624,186.8947
1535.008,31.56706,24.805285,2180.5,69.593575,19.215687,69.8,1,11.372549,3.195498,-2.3206038,30.227879,27.819311,27.595963,0,44.914093,-93.35068,186.78294
1536.001,21.78613,31.597206,2197.0,69.593575,23.137255,69.8,1,12.54902,3.9009292,1.0152642,43.798748,27.85017,27.585707,0,44.913815,-93.35072,186.9069
1537.009,16.27393,36.912624,2243.25,69.593575,25.490196,69.8,1,14.117647,4.6785426,3.6259434,58.633976,27.861607,27.577503,0,44.913532,-93.35076,185.97371
1538.012,13.584426,35.43612,2193.75,69.593575,10.980392,69.8,1,10.980392,4.5859513,2.9007547,70.242584,27.877903,27.56096,0,44.913246,-93.3508,185.64523
1539.009,27.678371,25.986488,2168.75,70.21494,14.90196,69.8,1,9.803922,3.31918,-1.7404529,34.78257,27.907412,27.552673,0,44.912964,-93.35083,183.46222
1540.019,19.748535,33.07371,2191.75,70.21494,20.392157,69.8,1,11.372549,4.138072,1.7404529,48.74918,27.92138,27.546928,0,44.912678,-93.35086,183.94624
1541.017,27.097414,27.462994,2172.0,70.21494,15.294118,69.8,1,10.196078,3.4131045,-1.0152642,35.528294,27.94848,27.54086,0,44.912395,-93.350876,182.90099
1542.013,26.854376,27.758293,2135.25,70.21494,7.8431373,69.8,1,0.0,3.4782293,-0.87022644,35.849834,27.960964,27.5403,0,44.912106,-93.3509,181.4992
1543.001,31.018236,26.87239,2145.0,69.593575,16.470589,69.8,1,10.196078,3.2970715,-1.3053397,30.762716,27.985971,27.548628,0,44.911823,-93.35091,181.33232
1544.015,27.975725,28.939499,2158.75,69.593575,19.215687,69.8,1,10.588235,3.5811615,-0.29007548,34.108326,27.998484,27.548742,0,44.91154,-93.35091,179.76236
1545.005,25.289196,29.5301,2181.0,69.593575,18.82353,69.8,1,10.980392,3.6320994,0.0,37.731735,28.026558,27.553825,0,44.911255,-93.3509,178.76387
1546.018,20.221607,32.77841,2157.5,68.972206,19.607843,69.8,1,6.6666665,4.12429,1.5954151,46.766094,28.040785,27.548185,0,44.910976,-93.35089,178.33766
1547.009,51.744232,20.375769,2133.25,68.972206,18.039215,69.8,1,12.156863,2.5361238,-4.49617,18.276154,28.054268,27.555298,0,44.910694,-93.350876,178.11916
1548.003,14.448233,35.43612,2204.5,69.593575,20.392157,69.8,1,11.372549,4.521044,2.9007547,66.04304,28.080406,27.538399,0,44.910408,-93.35086,176.36134
1549.001,37.105286,23.62408,2158.5,69.593575,14.509804,69.8,1,2.745098,3.004489,-2.9007547,25.716154,28.092411,27.540236,0,44.91013,-93.35083,175.22047
1550.007,27.04746,25.986488,2140.75,68.972206,9.803922,69.8,1,0.78431374,3.160267,-1.7404529,34.96393,28.119581,27.545883,0,44.909855,-93.3508,174.66777
1551.003,40.98468,22.442877,2124.75,68.972206,16.078432,69.8,1,10.196078,2.7717245,-3.4809058,23.074123,28.132757,27.550747,0,44.909576,-93.350746,173.51009
1552.002,26.811962,30.711304,2171.0,68.972206,21.960785,69.8,1,12.156863,3.764538,0.58015096,35.27103,28.14712,27.550594,0,44.909294,-93.35071,173.51009
1553.046,26.125055,30.120703,2182.5,68.972206,18.82353,69.8,1,11.372549,3.7759864,0.29007548,36.19841,28.17635,27.542147,0,44.90901,-93.350655,173.29407
1553.996,42.647564,21.261671,2144.0,69.593575,17.254902,69.8,1,10.588235,2.640257,-4.0610566,22.374203,28.2002,27.541496,0,44.908733,-93.35061,173.03616
1554.997,48.68305,16.241554,2113.5,69.593575,5.882353,69.8,1,0.0,2.0088985,-6.526698,19.600359,28.213215,27.547388,0,44.90845,-93.35056,172.24106
1556.007,120.644165,7.087224,2086.75,68.972206,5.882353,69.8,1,4.3137255,0.86413985,-11.022868,7.838635,28.228615,27.558975,0,44.908173,-93.35052,172.38046
1557.012,51.04852,17.127459,2081.25,68.35083,14.117647,69.8,1,10.196078,2.0801861,-6.091585,18.358335,28.254108,27.568708,0,44.907898,-93.350464,172.91576
1557.998,25.322224,27.462994,2139.25,68.35083,17.647058,69.8,1,8.627451,3.2974463,-1.0152642,37.009617,28.265924,27.567823,0,44.90762,-93.35042,173.21165
1559.002,28.237925,27.167692,2147.5,68.972206,22.352942,69.8,1,11.764706,3.2980382,-1.1603019,33.48991,28.293776,27.574224,0,44.90734,-93.35037,172.97516
1560.002,47.281437,20.966372,2115.5,68.972206,5.882353,69.8,1,7.0588236,2.5975387,-4.2060943,20.001202,28.305553,27.578983,0,44.907063,-93.35033,172.85106
1561.007,95.83606,14.174448,2085.0,68.972206,13.725491,69.8,1,8.627451,1.7121295,-7.541962,9.867743,28.33187,27.59269,0,44.906788,-93.35028,173.18124
1562.009,27.107094,27.462994,2153.0,68.972206,20.0,69.8,1,11.372549,3.3033876,-1.0152642,34.887012,28.344002,27.592491,0,44.90651,-93.350235,173.1219
1563.004,110.9309,8.268428,2085.75,68.972206,9.803922,69.8,1,5.882353,1.0086402,-10.442718,8.524997,28.370657,27.601688,0,44.90623,-93.35019,173.12102
1564.014,45.92256,23.62408,2152.0,68.35083,24.313726,69.8,1,12.54902,2.842646,-2.9007547,20.407526,28.383224,27.606037,0,44.905956,-93.35014,174.56122
1565.017,18.500875,31.597206,2177.0,68.35083,10.980392,69.8,1,0.0,3.9228036,1.0152642,50.655216,28.398546,27.60019,0,44.905678,-93.350105,175.49057
1566.007,128.75273,7.973127,2072.5,68.35083,9.803922,69.8,1,7.45098,0.9544483,-10.587755,7.2788033,28.423542,27.61667,0,44.905403,-93.35008,176.64412
1567.007,17.515017,32.48311,2173.5,67.72946,26.27451,69.8,1,14.117647,4.0440326,1.4503773,53.02,28.448822,27.609226,0,44.90513,-93.35007,177.9837
1568.009,14.70248,32.77841,2153.5,67.72946,9.803922,69.8,1,0.0,4.1101074,1.5954151,63.162548,28.461031,27.59833,0,44.90485,-93.350044,178.40984
1569.006,88.846695,18.308662,2094.75,67.72946,16.470589,69.8,1,10.980392,2.2746108,-5.511434,10.45223,28.473057,27.60633,0,44.904575,-93.35004,179.4114
1570.002,17.679537,34.845516,2154.0,67.72946,26.27451,69.8,1,13.725491,4.2185335,2.6106794,52.52661,28.501677,27.605833,0,44.9043,-93.35003,179.4114
1571.006,14.491987,23.033478,2119.75,68.35083,10.980392,69.8,1,7.8431373,2.8622715,-3.1908302,64.66786,28.517323,27.592514,0,44.904022,-93.35003,180.0
1571.998,21.802086,23.62408,2104.5,68.35083,10.196078,69.8,1,0.0,2.8889842,-2.9007547,42.985146,28.529207,27.588177,0,44.903744,-93.35003,179.7983
1572.999,25.49136,29.825401,2156.5,67.72946,40.0,69.8,1,14.90196,3.5432434,0.14503774,36.42984,28.55909,27.597168,0,44.90347,-93.35003,179.57732
1574.013,15.368923,35.14082,2179.0,67.72946,25.490196,69.8,1,12.941176,4.371867,2.755717,60.42363,28.570726,27.58823,0,44.90319,-93.35003,179.5236
1575.056,17.9525,26.28179,2137.25,68.35083,8.627451,69.8,1,5.098039,3.2120996,-1.5954151,52.20253,28.59843,27.586678,0,44.902916,-93.35003,179.985
1576.102,29.246033,27.167692,2132.5,68.35083,18.039215,69.8,1,2.745098,3.3497598,-1.1603019,32.044205,28.6121,27.587446,0,44.902634,-93.35003,179.87802
1577.025,75.05292,12.402642,2072.5,67.72946,9.803922,69.8,1,0.0,1.489527,-8.412189,12.373219,28.63606,27.600729,0,44.902363,-93.35002,179.2947
1578.022,91.250626,7.677826,2034.75,67.108086,10.196078,69.8,1,9.019608,0.917991,-10.732793,10.0835085,28.64852,27.608969,0,44.90209,-93.35001,179.86014
1578.992,47.758564,20.080467,2033.5,67.108086,9.411765,69.8,1,7.0588236,2.4182763,-4.6412077,19.266209,28.673872,27.613798,0,44.901814,-93.35001,180.0
1580.002,29.320597,26.57709,2074.25,67.108086,16.470589,69.8,1,11.764706,3.1178644,-1.4503773,31.381575,28.686316,27.614723,0,44.901543,-93.350006,180.0
1580.999,50.016354,17.422758,2060.5,67.108086,6.27451,69.8,1,4.7058825,2.0848923,-5.946547,18.396511,28.702011,27.621687,0,44.90127,-93.350006,180.0
1581.999,28.662964,28.053595,2070.25,66.48672,17.647058,69.8,1,11.764706,3.2995758,-0.7251887,31.804344,28.726152,27.625048,0,44.901,-93.350006,179.7522
1583.004,22.561909,31.006605,2115.0,66.48672,22.745098,69.8,1,0.0,3.7032466,0.7251887,40.404682,28.73765,27.622328,0,44.900726,-93.350006,179.73135
1584.011,22.497019,31.301907,2105.25,67.108086,21.960785,69.8,1,11.764706,3.7385156,0.87022644,40.899925,28.76347,27.624327,0,44.900455,-93.35001,180.11638
1584.998,48.82105,20.080467,2064.75,67.108086,14.90196,69.8,1,11.372549,2.438839,-4.6412077,18.846922,28.775297,27.62914,0,44.90018,-93.350006,180.0
1586.013,32.638428,31.006605,2107.0,67.72946,20.784313,69.8,1,11.372549,3.783295,0.7251887,28.45254,28.799856,27.62921,0,44.899906,-93.350006,180.0
1587.013,52.930008,16.536856,2045.75,67.72946,10.196078,69.8,1,1.1764706,2.0101252,-6.3816605,17.544796,28.812658,27.634256,0,44.899635,-93.35001,179.77455
1588.01,123.11825,6.496622,2030.0,67.108086,5.882353,69.8,1,6.27451,0.76027066,-11.312943,7.473518,28.841875,27.65366,0,44.899364,-93.35001,180.39345
1589.008,33.22782,18.308662,2008.5,66.48672,7.45098,69.8,1,0.0,2.1441653,-5.511434,27.435043,28.85474,27.656239,0,44.899094,-93.35002,180.86238
1590.012,24.445538,25.395885,2043.75,65.86535,14.90196,69.8,1,9.803922,2.9078686,-2.0305283,36.94282,28.87783,27.663084,0,44.898827,-93.35003,181.11179
1591.005,33.515278,20.67107,1998.0,66.48672,8.235294,69.8,1,0.0,2.437229,-4.351132,27.199738,28.889948,27.664711,0,44.89856,-93.35004,180.96446
1592.022,102.98108,7.677826,1986.75,65.86535,4.7058825,69.8,1,0.0,0.8894214,-10.732793,8.769446,28.915888,27.680965,0,44.898296,-93.35004,180.82233
1593.023,135.39111,6.201321,1975.5,65.24397,4.3137255,69.8,1,0.0,0.71077645,-11.457981,6.607283,28.927984,27.6902,0,44.89803,-93.350044,181.7028
1593.998,136.88297,5.90602,1959.75,64.622604,9.019608,69.8,1,7.8431373,0.67309684,-11.603019,6.473031,28.940659,27.699684,0,44.897766,-93.35005,181.5533
1595.013,32.14454,18.308662,1965.75,64.622604,7.8431373,69.8,1,3.137255,2.0718129,-5.511434,27.564486,28.966705,27.705927,0,44.897503,-93.35007,181.54495
1596.006,75.698944,19.194565,2004.25,64.622604,17.647058,69.8,1,10.588235,2.176768,-5.0763206,11.704888,28.977856,27.712376,0,44.897243,-93.35008,181.36845
1597.015,16.781885,34.254917,2076.25,65.24397,20.0,69.8,1,7.8431373,4.0813246,2.3206038,53.30554,29.003908,27.69958,0,44.896973,-93.35009,181.65778
1598.002,38.905342,19.489866,2021.25,65.86535,7.45098,69.8,1,0.0,2.3345013,-4.931283,23.21242,29.015776,27.703321,0,44.896706,-93.3501,182.42749
1599.003,106.47152,8.563729,1980.5,65.86535,4.7058825,69.8,1,0.39215687,0.9985931,-10.297679,8.481959,29.026825,27.711,0,44.89644,-93.350105,181.08752
1599.997,27.660435,21.852274,2009.75,65.24397,9.411765,69.8,1,7.45098,2.5730324,-3.770981,32.341045,29.055841,27.715374,0,44.896175,-93.35012,181.08752
1601.007,27.42974,25.100586,2007.75,65.24397,14.90196,69.8,1,10.588235,2.910258,-2.175566,32.613045,29.067509,27.715641,0,44.895912,-93.35013,181.79596
1602.0,15.718955,34.845516,2096.5,64.622604,68.62745,69.8,1,19.215687,4.146164,2.6106794,56.368107,29.092216,27.702648,0,44.895645,-93.350136,181.85385
1603.001,11.339882,45.476353,2185.5,64.622604,47.45098,69.8,1,15.686275,5.5002966,7.832038,78.13553,29.106796,27.6849,0,44.895382,-93.35014,181.32135
1604.002,10.661333,46.362255,2111.75,65.86535,20.784313,69.8,1,11.764706,5.793335,8.267151,84.70677,29.13274,27.64528,0,44.895115,-93.35016,181.24185
1605.002,17.610056,33.369015,2063.0,65.86535,15.686275,69.8,1,9.803922,4.0652895,1.8854905,51.282467,29.14497,27.637789,0,44.894848,-93.35017,181.54294
1606.004,15.503754,33.664314,2063.25,65.86535,9.411765,69.8,1,6.6666665,4.021639,2.0305283,58.249577,29.168255,27.620415,0,44.89458,-93.350174,181.53265
1607.012,32.37489,27.462994,2015.5,65.24397,15.686275,69.8,1,12.156863,3.2689278,-1.0152642,27.63152,29.17968,27.622559,0,44.894318,-93.350174,180.36156
1608.01,17.61285,34.845516,2054.0,65.24397,38.039215,69.8,1,14.117647,4.051682,2.6106794,50.79061,29.19208,27.615124,0,44.894054,-93.350174,180.21858
1609.004,15.67162,37.798527,2037.5,65.24397,20.392157,69.8,1,10.980392,4.486631,4.0610566,57.082,29.218159,27.593468,0,44.89379,-93.350174,179.60667
1610.01,14.585477,41.34214,2064.0,64.622604,28.62745,69.8,1,14.509804,4.8595514,5.8015094,60.748627,29.230204,27.585028,0,44.893528,-93.35017,179.21655
1611.017,10.520035,49.315266,2149.5,65.24397,25.490196,69.8,1,12.54902,6.0279093,9.717528,85.03464,29.25402,27.55073,0,44.89326,-93.35016,179.34174
1612.016,11.680414,37.798527,2091.0,65.86535,9.411765,69.8,1,8.627451,4.6218295,4.0610566,77.31636,29.275436,27.520231,0,44.89299,-93.35016,179.84895
1613.001,16.098637,33.369015,2087.5,65.86535,20.0,69.8,1,0.78431374,4.025344,1.8854905,56.097115,29.288132,27.51102,0,44.89272,-93.35017,180.63257
1613.999,55.034126,16.536856,1994.0,65.86535,10.588235,69.8,1,8.627451,1.9478751,-6.3816605,16.409584,29.316174,27.520065,0,44.892452,-93.350174,180.68028
1615.001,26.201372,29.5301,2065.25,65.86535,19.215687,69.8,1,10.980392,3.397001,0.0,34.467167,29.326815,27.519156,0,44.89219,-93.35018,180.0
1616.004,22.77527,31.301907,2050.25,65.86535,20.392157,69.8,1,11.372549,3.7294865,0.87022644,39.652092,29.338482,27.517317,0,44.89192,-93.35018,180.31937
1617.007,53.227745,22.738176,2045.0,66.48672,18.82353,69.8,1,12.941176,2.7439175,-3.335868,17.126534,29.36539,27.513168,0,44.89165,-93.35018,180.89813
1618.025,16.687113,33.959614,2101.25,66.48672,25.09804,69.8,1,8.235294,4.006468,2.175566,54.62939,29.37976,27.502588,0,44.891376,-93.35019,180.77853
1619.002,46.8303,22.147575,2066.0,67.108086,18.039215,69.8,1,12.941176,2.6847851,-3.6259434,19.648102,29.391552,27.507383,0,44.8911,-93.3502,180.77853
1620.004,34.804497,29.5301,2120.5,67.72946,20.784313,69.8,1,10.980392,3.6286922,0.0,26.681787,29.421305,27.500813,0,44.89084,-93.35021,180.6895
1620.999,18.442797,33.369015,2126.75,67.72946,14.117647,69.8,1,0.0,4.082134,1.8854905,50.352787,29.435894,27.49415,0,44.89056,-93.350235,180.6895
1622.01,45.266735,18.308662,2089.25,68.35083,5.882353,69.8,1,3.5294118,2.222855,-5.511434,20.703192,29.462328,27.502745,0,44.890278,-93.35024,180.79109
1622.999,93.30696,9.154331,2054.25,67.72946,9.803922,69.8,1,7.45098,1.1033738,-10.007604,9.952593,29.477112,27.512749,0,44.890003,-93.35026,180.61157
1624.001,28.853495,27.462994,2108.0,67.72946,10.980392,69.8,1,0.0,3.2546685,-1.0152642,32.184875,29.488977,27.513056,0,44.88973,-93.350266,180.60512
1625.002,17.806885,32.48311,2109.75,67.72946,7.45098,69.8,1,0.0,4.029978,1.4503773,52.150963,29.515852,27.506805,0,44.889454,-93.35027,180.41962
1626.001,103.688866,8.563729,2053.0,67.72946,4.7058825,69.8,1,0.0,1.0423163,-10.297679,8.956083,29.53184,27.517714,0,44.88918,-93.35028,180.41507
1627.003,43.519566,16.832157,2041.75,67.108086,13.725491,69.8,1,8.235294,1.9935831,-6.236623,21.142824,29.54502,27.521488,0,44.88891,-93.35028,180.40485
1628.001,74.91819,11.81204,2021.25,67.108086,6.6666665,69.8,1,6.6666665,1.4187676,-8.702264,12.28175,29.574965,27.532259,0,44.888638,-93.35029,180.6198
1629.002,21.096134,27.462994,2092.75,66.48672,20.392157,69.8,1,11.372549,3.2023847,-1.0152642,43.21203,29.588083,27.528652,0,44.88837,-93.35029,180.6198
1630.007,48.41193,16.536856,2022.0,66.48672,5.098039,69.8,1,1.5686275,1.9965303,-6.3816605,18.830208,29.60203,27.53412,0,44.8881,-93.350296,180.66075
1631.004,123.24886,7.087224,2009.0,65.86535,9.411765,69.8,1,7.8431373,0.8267285,-11.022868,7.327346,29.615952,27.544146,0,44.887833,-93.350296,180.56636
1632.043,85.255226,10.040234,1996.5,65.86535,17.254902,69.8,1,10.980392,1.1907476,-9.572491,10.592748,29.64528,27.553534,0,44.88757,-93.3503,181.09496
1633.108,26.438526,19.785168,2010.25,65.24397,7.8431373,69.8,1,0.0,2.2788444,-4.7862453,33.83575,29.660183,27.553095,0,44.887302,-93.35031,180.74611
1634.006,23.40078,28.348896,2075.25,65.24397,22.745098,69.8,1,12.156863,3.261121,-0.58015096,38.2281,29.687101,27.560268,0,44.887035,-93.35031,180.19467
1635.022,20.780666,31.892508,2106.25,65.86535,26.27451,69.8,1,12.54902,3.818253,1.1603019,43.458042,29.698013,27.556904,0,44.88677,-93.35032,180.51607
1636.001,17.740347,24.214682,2064.75,65.86535,7.8431373,69.8,1,3.9215686,2.9423497,-2.6106794,50.90583,29.709097,27.550463,0,44.886494,-93.35033,181.0008
1637.018,139.69199,5.610719,1984.75,65.86535,4.3137255,69.8,1,0.0,0.6510138,-11.748056,6.4648457,29.737568,27.570814,0,44.886227,-93.350334,181.07942
1638.001,140.10814,5.90602,1971.25,65.24397,4.3137255,69.8,1,0.0,0.67624855,-11.603019,6.3848352,29.747925,27.578506,0,44.885963,-93.35035,181.82433
1639.002,141.90378,5.90602,1943.75,64.622604,4.3137255,69.8,1,0.0,0.6672194,-11.603019,6.244004,29.771873,27.595993,0,44.8857,-93.35036,182.37405
1639.998,139.19572,5.90602,1921.0,64.001236,4.3137255,69.8,1,2.3529413,0.6622789,-11.603019,6.304274,29.786722,27.60707,0,44.885445,-93.35037,182.94534
1641.009,86.64973,9.449632,1908.25,63.37986,5.098039,69.8,1,0.0,1.049152,-9.862566,10.028979,29.811552,27.618673,0,44.88519,-93.350395,183.20676
1641.999,108.86362,6.496622,1897.25,63.37986,4.3137255,69.8,1,0.0,0.7152016,-11.312943,7.9825416,29.822083,27.625994,0,44.884933,-93.35041,183.20676
1643.016,141.92004,6.201321,1881.5,62.75849,4.3137255,69.8,1,0.0,0.6787571,-11.457981,6.063193,29.838245,27.638063,0,44.88468,-93.35043,183.35323
1643.997,136.39806,6.496622,1856.5,61.515747,4.3137255,69.8,1,0.0,0.7006783,-11.312943,6.1837335,29.860737,27.65457,0,44.88443,-93.35045,183.6109
1645.008,145.51558,5.90602,1835.5,60.89438,3.9215686,69.8,1,3.9215686,0.6325509,-11.603019,5.7377334,29.872852,27.663754,0,44.884182,-93.35047,183.50548
1645.996,132.35255,6.201321,1805.75,60.273006,9.019608,69.8,1,7.0588236,0.651478,-11.457981,6.244004,29.896309,27.679865,0,44.883938,-93.35049,183.50548
1646.997,20.661339,25.986488,1871.0,59.651634,16.862745,69.8,1,8.627451,2.7071407,-1.7404529,39.585537,29.90615,27.676552,0,44.883694,-93.35051,183.6231
1647.996,43.30278,17.71806,1824.0,60.273006,5.882353,69.8,1,0.0,1.9124742,-5.8015094,19.084454,29.918379,27.680838,0,44.883457,-93.35052,183.06
1649.001,147.89658,5.90602,1787.25,59.030262,4.3137255,69.8,1,3.9215686,0.6133001,-11.603019,5.4725437,29.942713,27.698381,0,44.883224,-93.35053,182.32149
1650.005,53.28972,13.879147,1789.25,59.030262,5.490196,69.8,1,0.78431374,1.4632744,-7.6870003,15.188117,29.962994,27.70623,0,44.882984,-93.350555,182.08609
1651.006,52.331738,18.603964,1850.75,58.408894,25.490196,69.8,1,10.588235,1.9203576,-5.3663964,15.303349,29.973368,27.710629,0,44.882744,-93.35057,181.5746
1652.005,64.76907,9.154331,1786.75,59.030262,7.0588236,69.8,1,5.098039,0.9726641,-10.007604,12.49625,29.99414,27.711308,0,44.882504,-93.35058,180.91727
1653.003,49.02493,14.469749,1783.75,59.030262,5.882353,69.8,1,0.0,1.4915246,-7.3969245,16.509365,30.006405,27.716938,0,44.882263,-93.350586,181.10538
1654.012,114.30849,7.973127,1777.0,59.030262,7.8431373,69.8,1,0.0,0.8204805,-10.587755,7.0805807,30.018503,27.725443,0,44.882027,-93.350586,181.10538
1655.011,130.52055,5.90602,1753.5,58.408894,3.9215686,69.8,1,3.137255,0.6009489,-11.603019,6.135822,30.044012,27.743073,0,44.88179,-93.35059,180.51326
1656.008,37.733334,18.899263,1789.0,57.78752,11.764706,69.8,1,1.5686275,1.9118608,-5.221359,20.998175,30.055723,27.746403,0,44.881554,-93.35059,180.7524
1657.015,89.781425,9.154331,1754.25,58.408894,9.411765,69.8,1,7.8431373,0.9448058,-10.007604,8.920006,30.070538,27.755835,0,44.881313,-93.3506,180.7524
1658.015,16.530958,32.77841,1904.25,59.030262,27.450981,69.8,1,12.156863,3.5045116,1.5954151,48.960896,30.092663,27.74557,0,44.881073,-93.3506,180.58261
1659.001,15.875979,35.43612,1902.25,59.651634,27.058823,69.8,1,12.156863,3.8929224,2.9007547,51.517464,30.104664,27.738602,0,44.88083,-93.35061,180.44218
1660.002,60.75718,14.174448,1870.0,60.89438,9.019608,69.8,1,7.0588236,1.5626886,-7.541962,13.742073,30.127825,27.73503,0,44.880577,-93.35062,180.53062
1661.009,20.880648,28.053595,1914.5,61.515747,16.470589,69.8,1,8.627451,3.0264657,-0.7251887,40.393826,30.138039,27.73168,0,44.88033,-93.35062,180.73055
